id,product_code,nombre,stock,created_at,updated_at,unidades_por_bulto,descripcion,rotacion_index,unidad_minima_de_venta,en_catalogo,image_url,bultos_por_pallet,cantidad_minima_de_venta,umv_tipo,unidades_por_display,displays_por_bulto,motivo_baja,mental_priority,es_pesable,peso_referencia_kg,pallets_por_equipo,caja_semantica,is_mock
1124,Y42,Porotos Mung,0,2026-03-18 13:13:10.685767+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible sabor y la versatilidad de los Porotos Mung, una opción saludable y en tendencia que encanta a los consumidores. Presentados en prácticos envases de 12 displays con 48 unidades cada uno, son ideales para kioscos y almacenes. Su alta demanda entre quienes buscan alternativas nutritivas y fáciles de preparar asegura una rápida rotación en tu negocio. Aprovecha el margen atractivo que ofrecen y cautiva a un público que busca calidad y bienestar en cada bocado.",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1125,Y43,Poroto de Soja,0,2026-03-18 13:13:11.908171+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible Poroto de Soja, una opción nutritiva y deliciosa que está tomando fuerza en el mercado saludable. Presentado en formato de 12 unidades de 500g, este producto es perfecto para atraer a consumidores que buscan alternativas saludables. Con un margen atractivo y alta rotación, es ideal para el mostrador de tu kiosco o almacén, incentivando la compra por impulso. Aprovecha la tendencia de bienestar y haz que tu negocio brille con este superalimento. ¡No te quedes atrás!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1126,Y44,Poroto Negro,0,2026-03-18 13:13:13.136755+00,2026-05-04 17:48:29.977076+00,1,"Descubre el sabor auténtico y nutritivo del Poroto Negro, un superalimento en tendencia que tus clientes no podrán resistir. Presentado en un formato de 12 displays de 48 unidades, es ideal para exhibir en el mostrador y captar la atención de los compradores. Con su alto margen de ganancia y la creciente demanda de opciones saludables, este producto es perfecto para impulsar las compras por impulso. ¡Aumenta tu rotación y satisface a un público en busca de bienestar!",0.00003804810771849973,unidad,false,,,1,unidad,,,,0,false,,,,false
1127,Y45,Quinoa,0,2026-03-18 13:13:14.373199+00,2026-05-04 17:48:29.977076+00,1,"Descubre la versatilidad de la Quinoa, el superalimento que está revolucionando la alimentación saludable. Presentada en formato de 12 paquetes de 500g, es perfecta para todo tipo de platos. Su alta demanda y tendencia saludable garantizarán que tus clientes regresen por más. La Quinoa es ideal para quienes buscan opciones nutritivas y deliciosas, lo que la convierte en un producto de compra por impulso. ¡Aumenta tu margen de ganancias y ofrece lo mejor a tu público!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1128,Y46,Rebozador Natural,5,2026-03-18 13:13:15.614238+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el Rebozador Natural, el aliado perfecto para tus platillos! Su sabor auténtico y crujiente deleitará a tus clientes, convirtiendo cada bocado en una experiencia inolvidable. Viene en un formato práctico de 12 bolsas de 500g, ideal para mantener siempre a mano. Al ofrecerlo en tu kiosco o almacén, atraerás a los amantes de la cocina fácil y deliciosa, garantizando una alta rotación y un excelente margen de ganancia. ¡No dejes pasar la oportunidad de incrementar tus ventas!",0.000014286604069163441,unidad,false,,,1,unidad,,,,0,false,,,,false
1129,Y47,Semillas de Girasol,0,2026-03-18 13:13:16.835978+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor y crujido de nuestras Semillas de Girasol! Este snack saludable es perfecto para quienes buscan un bocado delicioso y nutritivo. Presentamos un formato atractivo de 12 displays que contienen 48 unidades cada uno, ideales para exhibir en tu kiosco o almacén. Con un alto margen de ganancia y su creciente popularidad entre los consumidores, ¡las Semillas de Girasol son el complemento perfecto para tu mostrador! Atrae a los amantes de los snacks saludables y aumenta tus ventas hoy mismo.",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1130,Y48,Semillas de Sesamo,-5,2026-03-18 13:13:18.05431+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el poder de las Semillas de Sésamo! Este superalimento no solo aporta un sabor único y delicioso, sino que también está en tendencia por sus beneficios nutricionales. Presentamos un formato de 12 displays, cada uno con 48 unidades, perfectas para exhibir en tu tienda. Su atractivo en la compra por impulso y su alto margen de ganancia las convierten en una opción irresistible para tus clientes. ¡Aprovecha la oportunidad de diversificar tu oferta y aumentar tus ventas!",0.000032107731806165656,unidad,false,,,1,unidad,,,,0,false,,,,false
1131,Y49,Semillas de Zapallo,0,2026-03-18 13:13:19.264871+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible sabor de las Semillas de Zapallo, un snack saludable y lleno de energía que se ha vuelto tendencia entre los consumidores. Presentadas en un atractivo formato de 12 displays con 48 unidades cada uno, son perfectas para exhibir en tu kiosco o almacén. Su popularidad garantiza una rápida rotación y un margen excelente, ideal para compras por impulso. Atrae a un público consciente de la salud y multiplica tus ventas con este delicioso y nutritivo producto.",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1132,Y50,Trigo Burgol,0,2026-03-18 13:13:20.476194+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el sabor auténtico del Trigo Burgol! Este versátil y nutritivo grano es ideal para preparar ensaladas, guisos y platos típicos, atrayendo a un público que busca opciones saludables y deliciosas. Presentado en un formato de 12 bolsas de 1 kg, es fácil de exhibir en tu tienda. Además, su creciente popularidad garantiza una excelente rotación y atractivo para la compra por impulso, asegurando un margen de ganancia atractivo. ¡Haz que tus clientes se enamoren de Trigo Burgol!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1133,Y51,Trigo Candeal,0,2026-03-18 13:13:21.701841+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el sabor auténtico del Trigo Candeal! Este producto de alta calidad es ideal para preparar deliciosas recetas tradicionales que encantarán a tus clientes. Presentado en un formato de 12kg, este trigo es perfecto para panaderías y almacenes que buscan ofrecer lo mejor. Su rentabilidad es inigualable: al ser un producto de compra por impulso, aumenta tu rotación y margen de ganancia. ¡No dejes pasar la oportunidad de atraer a un público ávido de productos frescos y naturales!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1134,Y52,Trigo Sarraceno,0,2026-03-18 13:13:22.929143+00,2026-05-04 17:48:29.977076+00,1,"Descubre el poder del Trigo Sarraceno, un superalimento que está revolucionando las tendencias saludables. Su sabor único y versatilidad lo convierten en una opción irresistible para tus clientes. Presentamos un formato ideal: 12 displays con 24 unidades cada uno, perfectos para exhibiciones atractivas en tu tienda. Con su creciente popularidad entre los consumidores conscientes, su alta rotación asegurará un buen margen de ganancia. ¡Aprovecha esta oportunidad de atraer a un público en busca de opciones nutritivas y rentables!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1135,Y53,Arroz Yamani,7,2026-03-18 13:13:24.148316+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible sabor y la calidad superior del Arroz Yamani, la elección perfecta para quienes buscan un producto gourmet en su mesa. Presentado en un atractivo formato de 12 paquetes de 1 kg, su versatilidad lo convierte en un favorito para cualquier platillo. Ideal para el público que aprecia la cocina auténtica, su rápida rotación y alto margen de ganancia aseguran que tu mostrador brille. No dejes pasar la oportunidad de ofrecer este producto premium que impulsa la compra por impulso. ¡Aumenta tus ventas con Arroz Yamani!",0.00007963073910483823,unidad,false,,,1,unidad,,,,0,false,,,,false
1136,R1,Pepas 12 paq x 400g,3402,2026-03-18 13:13:25.364467+00,2026-05-04 17:48:29.977076+00,1,"¡Haz que tus clientes se enamoren de Pepas! Estas irresistibles galletas de 400g son la opción perfecta para disfrutar en cualquier momento del día. Con un formato de 12 paquetes, son ideales para exhibir en tu kiosco o almacén. Su sabor único y su textura crujiente garantizan una compra por impulso, atrayendo a un público amplio, desde niños hasta adultos. Además, su alto margen de ganancia te asegura una rentabilidad rápida. ¡No dejes pasar la oportunidad de tener Pepas en tu mostrador!",0.016017659311897154,unidad,false,,,1,unidad,,,,0,false,,,,false
1137,R2,Scons 12 paq x 400g,59,2026-03-18 13:13:26.624465+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre la deliciosa experiencia de Scons! Este sabroso y práctico producto es perfecto para quienes buscan un snack rápido y satisfactorio. Presentado en un atractivo formato de 12 paquetes de 400g, Scons se convierte en la opción ideal para tu kiosco o almacén. Su irresistible sabor atraerá a clientes de todas las edades, garantizando compras por impulso. Además, su alto margen de ganancia y rápida rotación lo convierten en una inversión segura para maximizar tus ingresos. ¡No te quedes sin ellos!",0.0014280960712046724,unidad,false,,,1,unidad,,,,0,false,,,,false
1138,R3,Sol de Coco 12 paq x 400g,57,2026-03-18 13:13:27.844274+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el delicioso sabor tropical de Sol de Coco! Este irresistible producto en formato de 12 paquetes de 400g es ideal para satisfacer los antojos de tus clientes. Su versatilidad lo convierte en un snack perfecto para cualquier momento del día. Tener Sol de Coco en tu mostrador no solo atrae a los amantes del coco, sino también a quienes buscan opciones saludables. Con un alto margen de ganancia y una rotación rápida, ¡no dejes pasar la oportunidad de aumentar tus ventas!",0.002800322906953843,unidad,false,,,1,unidad,,,,0,false,,,,false
1139,R4,Choco Mix 12 paq x 350g,107,2026-03-18 13:13:29.08022+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre Choco Mix, el snack de chocolate que está arrasando en ventas! Este irresistible producto ofrece una deliciosa mezcla de sabores y texturas que encantará a tus clientes. Cada caja contiene 12 paquetes de 350g, perfectos para compartir o disfrutar en cualquier momento. Tener Choco Mix en tu mostrador garantiza ventas rápidas y altas rotaciones, ya que es un favorito entre niños y adultos. Maximiza tus márgenes de ganancia y satisface el antojo de tus consumidores con este must-have.",0.0035636612116887708,unidad,false,,,1,unidad,,,,0,false,,,,false
1140,R5,Pepa Nevada 12 paq x 350g,52,2026-03-18 13:13:30.30066+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre la deliciosa experiencia de Pepa Nevada! Este exquisito snack de 350g es perfecto para disfrutar en cualquier momento. Presentado en un práctico formato de 12 paquetes, facilita la exhibición en tu kiosco o almacén. Su sabor irresistible atrae a un amplio público, ideal para compras por impulso. Con un excelente margen de ganancia, Pepa Nevada no solo deleitará a tus clientes, sino que también potenciará la rotación de tus productos. ¡No dejes pasar esta oportunidad!",0.00457649530474173,unidad,false,,,1,unidad,,,,0,false,,,,false
1141,R6,Pepa Choco 12 paq x 350g,62,2026-03-18 13:13:31.518461+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre Pepa Choco, el snack que está conquistando a todos! Con su irresistible sabor a chocolate y su crujiente textura, es el acompañante perfecto para cualquier momento del día. Este formato incluye 12 paquetes de 350g, ideales para exhibir en tu tienda. Su atractivo precio y su alta demanda garantizan una rotación rápida, impulsando las compras por impulso. Atrae a un público amplio que busca un deleite dulce y rentable para tu negocio. ¡No te quedes sin él!",0.004944798611306442,unidad,false,,,1,unidad,,,,0,false,,,,false
1142,R7,Rubias azuca 12 x 400g,85,2026-03-18 13:13:32.75367+00,2026-05-04 17:48:29.977076+00,1,"Descubre Rubias Azuca, la irresistible galleta que conquista paladares con su sabor único y crujiente. Presentadas en un formato de 12 paquetes de 400g, son perfectas para cualquier momento del día. Su atractivo diseño y delicioso gusto las convierten en un snack ideal para compartir o disfrutar solo. Tener Rubias Azuca en tu mostrador garantiza una alta rotación y rentabilidad, capturando la atención de los clientes en busca de un antojo dulce y satisfactorio. ¡No dejes pasar esta oportunidad!",0.002087477797473754,unidad,false,,,1,unidad,,,,0,false,,,,false
1143,R8,Morenas azuca 12 x 400g,37,2026-03-18 13:13:33.975015+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor de Morenas Azuca! Este delicioso producto, ideal para aquellos que buscan un toque dulce en su día a día, llega en un formato de 12 paquetes de 400g, perfecto para el exhibidor de tu tienda. Su atractivo diseño y sabor único lo convierten en la opción perfecta para la compra por impulso. Con un excelente margen de ganancia, atraerás a un amplio público que busca calidad y placer en cada bocado. ¡No dejes pasar esta oportunidad de incrementar tus ventas!",0.002565678058416647,unidad,false,,,1,unidad,,,,0,false,,,,false
1144,R9,Bonitas  C/Choco 12 x 350g,92,2026-03-18 13:13:35.199437+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor de Bonitas C/Choco! Este delicioso snack combina la suavidad del bizcocho con un toque de chocolate que encanta a grandes y chicos. Presentado en un formato conveniente de 12 paquetes de 350g, es ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor lo convierten en un producto de compra por impulso, garantizando un alto margen de ganancia y rápida rotación. ¡No dejes pasar la oportunidad de incrementar tus ventas con Bonitas!",0.002737948959874335,unidad,false,,,1,unidad,,,,0,false,,,,false
1145,R10,Anillito Vainilla Azucarado 12 x 400g,103,2026-03-18 13:13:36.410328+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible Anillito Vainilla Azucarado! Con su sabor suave y dulce, este snack se ha convertido en el favorito de grandes y chicos. Presentado en un formato de 12 paquetes de 400g, es perfecto para mantener en tu kiosco o almacén. Su atractivo diseño y delicioso sabor garantizan compras por impulso, lo que se traduce en alta rotación y excelentes márgenes de ganancia. No dejes pasar la oportunidad de ofrecer un producto que encanta y fideliza a tus clientes.",0.00411611617153584,unidad,false,,,1,unidad,,,,0,false,,,,false
1146,R11,Anillito limon Azucarado 12 x 400g,-11,2026-03-18 13:13:37.640438+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor de los Anillitos Limón Azucarado! Este delicioso snack, con su combinación perfecta de acidez y dulzura, se ha convertido en la opción favorita para quienes buscan un gusto refrescante. Presentado en formato de 12 bolsas de 400g, ideal para exhibir en tu tienda. Su atractivo empaque y sabor único fomentan la compra por impulso, asegurando una alta rotación y un excelente margen de ganancia. ¡No dejes pasar la oportunidad de sumar este éxito a tu mostrador!",0.004371552335766205,unidad,false,,,1,unidad,,,,0,false,,,,false
1147,R12,Anillito Coco Azucarado 12 x 400g,-8,2026-03-18 13:13:38.876106+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible Anillito Coco Azucarado! Este delicioso snack combina el sabor suave del coco con un toque dulce que encantará a tus clientes. Presentado en un formato práctico de 12 bolsas de 400g, es ideal para exhibir en tu kiosco o almacén. Perfecto para compras por impulso, su atractivo y sabor lo convierten en una opción popular entre niños y adultos, asegurando una rápida rotación y un margen de ganancia atractivo. ¡No dejes pasar esta oportunidad de aumentar tus ventas!",0.004870543912402266,unidad,false,,,1,unidad,,,,0,false,,,,false
1148,R13,Anillito Coco Azucarado 12 x 400g,0,2026-03-18 13:13:40.086041+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible Anillito Coco Azucarado! Este delicioso snack combina el sabor tropical del coco con un toque dulce que encantará a tus clientes. Presentado en un formato de 12 paquetes de 400g, es perfecto para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor único promueven la compra por impulso, asegurando una rápida rotación en el mostrador. Además, su margen de ganancia es ideal para maximizar tus ingresos. ¡No dejes pasar la oportunidad de ofrecerlo!",0.004870543912402266,unidad,false,,,1,unidad,,,,0,false,,,,false
1149,R14,COOKIES CHOCO CHIP X250,-72,2026-03-18 13:13:41.534378+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible sabor de las Cookies Choco Chip X250, el snack perfecto para cualquier momento. Cada paquete contiene 250 unidades, ideal para satisfacer el antojo de tus clientes y mantener tu negocio siempre abastecido. Su deliciosa combinación de chocolate y galleta es un imán para las compras por impulso, asegurando una alta rotación en tu mostrador. Con un excelente margen de ganancia, estas cookies son un must-have en tu almacén, atrayendo a un público amante de los dulces. ¡No dejes pasar esta oportunidad!",0.0021201498649915914,unidad,false,,,1,unidad,,,,0,false,,,,false
1150,R15,COOKIES MANI CHIP X250,-24,2026-03-18 13:13:42.744195+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor de las Cookies Mani Chip x250! Estas deliciosas galletas, crujientes por fuera y suaves por dentro, son la tendencia que tus clientes no podrán resistir. Presentadas en un formato de 12 displays con 250 unidades cada uno, son perfectas para exhibir en tu mostrador. Su atractivo precio y su alta demanda garantizan una rotación rápida, convirtiéndolas en una opción ideal para compras por impulso. Aumenta tu margen y deleita a tus clientes con cada bocado.",0.001668681295654202,unidad,false,,,1,unidad,,,,0,false,,,,false
1151,R16,Pepas 25 paq x 180g,120,2026-03-18 13:13:43.97296+00,2026-05-04 17:48:29.977076+00,1,"¡Descubre el irresistible sabor de Pepas! Estas deliciosas galletas de 180g son perfectas para satisfacer antojos y atraer a todos los amantes de lo dulce. Vienen en presentaciones de 25 paquetes, ideales para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor único garantizan una rápida rotación, convirtiéndolas en un producto de compra por impulso. Con un margen atractivo, Pepas es la opción perfecta para cautivar a tus clientes y aumentar tus ventas en cada visita.",0.004119116061371568,unidad,false,,,1,unidad,,,,0,false,,,,false
1152,M1,Tostadas de mesa 200 g,1153,2026-03-18 13:13:45.205177+00,2026-03-18 13:40:30.617309+00,1,"¡Descubre el irresistible sabor de nuestras Tostadas de Mesa! Este producto, ideal para acompañar cualquier comida o disfrutar en un snack, se presenta en un práctico formato de 200 g, perfecto para exhibir en tu mostrador. Con 12 paquetes por caja, garantiza una excelente rotación. Su crujiente textura y versatilidad atraen a clientes de todas las edades, impulsando las compras por impulso. Aumenta tus márgenes y mantén a tus clientes felices con una opción deliciosa y accesible. ¡No te quedes sin ellas!",0.006688298941576493,unidad,true,,,1,unidad,,,,0,false,,,,false
1153,M2,Tostadas dulces 200 g,766,2026-03-18 13:13:46.437055+00,2026-03-18 13:43:32.438695+00,1,"Descubre el irresistible sabor de las Tostadas Dulces, el snack perfecto para cualquier momento del día. Presentadas en un formato de 12 paquetes de 200 g cada uno, estas delicias son ideales para atraer a un público diverso. Su presentación atractiva y su sabor único garantizan compras por impulso, aumentando tu margen de ganancia. Con un producto que se mueve rápido y satisface tanto a niños como a adultos, tus clientes volverán por más. ¡No dejes pasar esta oportunidad!",0.0030201168157102036,unidad,true,,,1,unidad,,,,0,false,,,,false
1154,M3,Tostadas light 200 g,516,2026-03-18 13:13:47.736229+00,2026-03-18 13:37:42.296969+00,1,"Descubre las irresistibles Tostadas Light, el snack perfecto para quienes buscan un sabor delicioso sin culpas. Cada paquete de 200 g contiene 12 unidades, ideales para ofrecer a tus clientes un bocado saludable y crujiente. Su formato práctico facilita la exhibición en el mostrador, atrayendo a consumidores conscientes de su alimentación. Al ser un producto de alta rotación, garantiza un excelente margen de rentabilidad y se convierte en un imán para compras por impulso. ¡No dejes pasar esta oportunidad!",0.0030438783193595395,unidad,true,,,1,unidad,,,,0,false,,,,false
1155,M4,Tostadas sin sal 200 g,589,2026-03-18 13:13:48.994789+00,2026-03-18 13:39:47.242237+00,1,"Descubre las Tostadas Sin Sal de 200 g, el snack saludable que está ganando popularidad entre consumidores conscientes. Este formato de 12 paquetes es ideal para tu kiosco, ofreciendo una opción deliciosa y ligera. Perfectas para acompañar dips o disfrutarlas solas, atraerán a un público que busca alternativas más sanas. Con un margen atractivo y alta rotación, son la elección perfecta para incrementar las compras por impulso. ¡No dejes pasar la oportunidad de ofrecer algo diferente y delicioso!",0.0022745996387122775,unidad,true,,,1,unidad,,,,0,false,,,,false
1156,M5,Tostadas salvado 200 g,734,2026-03-18 13:13:50.215328+00,2026-03-18 13:27:13.466099+00,1,"¡Descubre el sabor irresistible de las Tostadas de Salvado! Con su crujiente textura y un toque saludable, son perfectas para aquellos que buscan una opción deliciosa y nutritiva. Cada paquete de 200 g incluye 12 unidades, ideales para exhibir en tu kiosco o almacén. Su atractivo en el punto de venta fomenta la compra por impulso, ofreciendo un excelente margen de ganancia. Atrae a clientes conscientes de su salud y haz que tu negocio brille con este snack esencial.",0.002078567233605253,unidad,true,,,1,unidad,,,,0,false,,,,false
1157,M6,Tostadas cereales y semillas 200 g,401,2026-03-18 13:13:51.437546+00,2026-03-18 13:39:40.052227+00,1,"Descubre el delicioso sabor de nuestras Tostadas de Cereales y Semillas, un snack saludable que está conquistando a todos. Presentadas en un formato de 200 g, cada paquete contiene un equilibrio perfecto de textura y nutrición. Ideal para acompañar tus comidas o disfrutar como un bocadillo. Su atractivo para el consumidor asegura una alta rotación en tu tienda, generando compras por impulso y un margen atractivo. ¡No dejes pasar la oportunidad de tener este producto en tu mostrador!",0.003150805085781553,unidad,true,,,1,unidad,,,,0,false,,,,false
1158,M7,Tostadas integrales 200gr,5765,2026-03-18 13:13:52.664313+00,2026-03-18 13:35:15.895647+00,1,"Descubre el irresistible sabor de nuestras Tostadas Integrales de 200gr, perfectas para quienes buscan opciones saludables y deliciosas. Presentadas en un atractivo estuche de 12 unidades, estas tostadas son ideales para el desayuno o como snack. Su formato práctico y versátil garantiza una alta rotación en tu tienda, atrayendo a un público consciente de la salud. Con un excelente margen de ganancia, potenciarás las compras por impulso y satisfacerás a tus clientes más exigentes. ¡No te quedes sin ellas!",0.0015573289491775,unidad,true,,,1,unidad,,,,0,false,,,,false
1159,M8,Aceto Reducción ORIGINAL  250ml,0,2026-03-18 13:13:53.871772+00,2026-05-04 17:48:29.977076+00,1,"Descubre el sabor intenso y auténtico de la Reducción Original de Aceto, ideal para realzar tus platillos favoritos. Presentado en un práctico formato de 250 ml, este producto es perfecto para exhibir en tu mostrador, con 12 unidades por display que garantizan un abastecimiento constante. Su versatilidad lo convierte en un imán para compras por impulso, atrayendo a amantes de la cocina gourmet. Incrementa tu margen de ganancias y satisface a tus clientes con un producto de alta calidad. ¡No te quedes sin él!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1160,M9,Aceto Reducción FRUTOS DEL BOSQUE  250ml,0,2026-03-18 13:13:55.078345+00,2026-05-04 17:48:29.977076+00,1,"Descubre el Aceto Reducción Frutos del Bosque, una explosión de sabores que elevará cualquier plato con su toque dulce y ácido. Presentado en un práctico formato de 250ml, ideal para exhibir en tu kiosco o almacén. Este producto no solo encanta a gourmets, sino que también es perfecto para quienes buscan innovar en la cocina. Su atractivo visual y delicioso sabor fomentan la compra por impulso, asegurando un margen atractivo y una rápida rotación en tu inventario. ¡No te lo pierdas!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1161,M10,Aceto Reducción LIMON  250ml,0,2026-03-18 13:13:56.290473+00,2026-05-04 17:48:29.977076+00,1,"Descubre el Aceto Reducción LIMÓN 250ml, la fusión perfecta de frescura y sabor que transformará tus platillos. Este producto premium viene en un práctico formato de 12 botellas, ideal para exhibir en tu kiosco o almacén. Su sabor cítrico y versatilidad lo convierten en un must-have para los amantes de la cocina, estimulando la compra por impulso. Ofrece un excelente margen de ganancia y atrae a un público amplio, asegurando una rápida rotación en tu negocio. ¡Aumenta tus ventas hoy!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1162,M11,Aceto Reducción MANZANA  250ml,0,2026-03-18 13:13:57.505245+00,2026-05-04 17:48:29.977076+00,1,"Descubre el irresistible Aceto Reducción de Manzana, el toque gourmet que tus clientes están buscando. Presentado en un práctico formato de 250ml, ideal para exhibir en tu kiosco o almacén. Este producto combina un sabor dulce y ácido que eleva cualquier platillo, convirtiéndose en un must-have en la cocina. Su atractivo diseño y versatilidad generan compras por impulso, asegurando un excelente margen de ganancia. ¡No te quedes atrás, ofrece lo mejor y aumenta tu rotación hoy mismo!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1163,M12,Jugo de limón 250ml,0,2026-03-18 13:13:58.735542+00,2026-05-04 17:48:29.977076+00,1,"¡Dale un refrescante giro a tus ventas con nuestro Jugo de Limón de 250ml! Este delicioso y natural jugo es ideal para los amantes de lo cítrico, perfecto para acompañar comidas o disfrutar solo. Cada caja incluye 24 unidades, facilitando su exhibición y venta. Su atractivo precio y sabor inigualable lo convierten en una opción irresistible para tus clientes, impulsando la compra por impulso. Aumenta tu margen de ganancia y asegura la rotación constante en tu negocio. ¡No te quedes sin él!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1164,M13,Jugo de limón  500ml,0,2026-03-18 13:13:59.954953+00,2026-05-04 17:48:29.977076+00,1,"Revitaliza tu kiosco con nuestro Jugo de Limón 500ml, la elección refrescante que no puede faltar. Este jugo, 100% natural, combina un sabor intenso y refrescante que atraerá a tus clientes en cualquier momento del día. Presentado en un práctico formato de 12 unidades por display, es perfecto para exhibir en tu mostrador. Su rentabilidad es inigualable: impulsará las compras por impulso y ofrecerá un margen atractivo, capturando la atención de un público amplio que busca calidad y frescura.",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1165,M14,Jugo de limón  1L,0,2026-03-18 13:14:01.17469+00,2026-05-04 17:48:29.977076+00,1,"Descubre el refrescante Jugo de Limón 1L, un clásico que nunca pasa de moda y que tus clientes adorarán. Presentado en un práctico envase de 12 unidades, este jugo es perfecto para acompañar cualquier comida o disfrutar solo. Su sabor cítrico y natural lo convierte en la opción ideal para quienes buscan frescura y calidad. Además, su atractivo precio y alta rotación garantizan una excelente rentabilidad y un aumento en las compras por impulso. ¡No dejes pasar esta oportunidad!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1166,M15,Salsa de Soja Tradicional  250ml,0,2026-03-18 13:14:02.404453+00,2026-05-04 17:48:29.977076+00,1,"Descubre la auténtica Salsa de Soja Tradicional de 250ml, el complemento perfecto para realzar el sabor de tus platillos favoritos. Presentada en cajas de 12 unidades, su formato ideal es fácil de exhibir en tu tienda. Este producto no solo atrae a los amantes de la cocina asiática, sino que también impulsa las compras por impulso gracias a su versatilidad. Con un margen atractivo, tendrás en tu mostrador una opción irresistible que hará que tus clientes regresen por más. ¡No dejes pasar esta oportunidad de aumentar tus ventas!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1167,M16,Aceite de girasol en AEROSOL  120g,0,2026-03-18 13:14:03.604358+00,2026-05-04 17:48:29.977076+00,1,"Descubre el innovador Aceite de Girasol en Aerosol de 120g, la solución perfecta para cocinar de manera práctica y saludable. Con su formato de 12 latas por caja, este producto no solo facilita la dosificación, sino que también asegura una cocción uniforme y sin desperdicios. Ideal para quienes buscan opciones rápidas y ligeras, garantiza una alta rotación en tu mostrador, atrayendo a consumidores que valoran la conveniencia. ¡Incremente su margen y mantenga a sus clientes satisfechos con este producto esencial!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1168,M17,Aceite de oliva extra virgen Clásico  250ml,0,2026-03-18 13:14:04.846492+00,2026-05-04 17:48:29.977076+00,1,"Descubre el sabor auténtico del Mediterráneo con nuestro Aceite de Oliva Extra Virgen Clásico de 250ml, el aliado perfecto para realzar tus platillos. Presentado en un formato de 12 botellas por display, este aceite premium no solo es ideal para aderezar ensaladas, sino también para cocinar a la perfección. Su alta calidad garantiza un margen atractivo, mientras que su popularidad entre los consumidores asegura una rotación constante. ¡Aprovecha la tendencia de la cocina saludable y llena tu mostrador con este imprescindible!",0,unidad,false,,,1,unidad,,,,0,false,,,,false
1169,M18,Aceite de oliva extra virgen Selecto  250ml,0,2026-03-18 13:14:06.075671+00,2026-05-04 17:48:29.977076+00,1,"Descubre el sabor auténtico del Aceite de Oliva Extra Virgen Selecto, un producto premium que transforma cada platillo en una experiencia gourmet. Presentado en un práctico formato de 250ml, ideal para cualquier cocina. Este aceite es perfecto para atraer a clientes que buscan calidad y salud en su alimentación. Su alta rentabilidad y rápida rotación lo convierten en un imprescindible en tu mostrador, impulsando las compras por impulso y ampliando tu oferta para un público consciente y exigente.",0,unidad,false,,,1,unidad,,,,0,false,,,,false
