codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
5139,Café Instantáneo Liofilizado Juan Valdez Clásico 190g,"Café Instantáneo Liofilizado Juan Valdez Clásico 190g, café, presentación individual.","Café instantáneo liofilizado clásico, marca Juan Valdez, formato 190g.",café|café soluble|café instantáneo,ACTUALIZAR
5188,Melena de Leon Vitamin Way x30 Cápsulas,"Melena de Leon Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Melena de león en cápsulas, marca Vitamin Way, pack de 30 unidades.",melena de león|cápsulas|vitaminas,ACTUALIZAR
5208,Hialurónico Anti-Arrugas Vitamin Way x30 Cápsulas,"Hialurónico Anti-Arrugas Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento dietario hialurónico en cápsulas, marca Vitamin Way, sabor neutro, pack de 30.",suplemento|cápsulas|vitaminas|hialurónico,ACTUALIZAR
5212000,Vitamina C Vitamin Way x30 Cápsulas,"Vitamina C Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Vitamina C en cápsulas, marca Vitamin Way, pack de 30 unidades.",vitamina|capsulas|suplemento|vitamina c,ACTUALIZAR
5213000,Jarabe de Arce Maple Syrup 100% Puro de Canadá Bernard x1 L,"Jarabe de Arce Maple Syrup 100% Puro de Canadá Bernard x1 L, endulzantes.","Jarabe de arce 100% puro, marca Bernard, formato 1 L.",sirope de arce|jarabe de maple|endulzante de arce,ACTUALIZAR
5232,Magnesio Sport Vitamin Way x30 Cápsulas,"Magnesio Sport Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.","Magnesio en cápsulas, marca Vitamin Way, formato x30.",magnesio|cápsulas de magnesio,ACTUALIZAR
5233,Magnesio con Potasio y Vitamina B6 Vitamin Way x60 Cápsulas,"Magnesio con Potasio y Vitamina B6 Vitamin Way x60 Cápsulas, nutricionales.","Magnesio con potasio y vitamina B6 en cápsulas, marca Vitamin Way, pack x60.",magnesio|cápsulas|suplemento,ACTUALIZAR
5243,Colágeno + Calcio Vitamin Way x60 Cásulas,"Colágeno + Calcio Vitamin Way x60 Cásulas, nutricionales, nutricionales, presentación individual.","Colágeno con calcio en cápsulas, marca Vitamin Way, pack de 60 unidades.",cápsulas|suplemento|colágeno|calcio,ACTUALIZAR
5244999,Vitamina D Vitamin Way x30 Cápsulas,"Vitamina D Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Vitamina D en cápsulas, marca Vitamin Way, presentación x30.",vitamina|cápsulas|suplemento,ACTUALIZAR
5278,Coenzima Q10 Vitamin Way x30 Cápsulas,"Coenzima Q10 Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Coenzima Q10 en cápsulas, marca Vitamin Way, pack de 30 unidades.",coenzima|capsulas|suplemento,ACTUALIZAR
5296,"Cabello, Piel y Uñas Vitamin Way x30 Cápsulas","Cabello, Piel y Uñas Vitamin Way x30 Cápsulas, nutricionales, suplemento.","Cápsulas de colágeno para cabello, piel y uñas, marca Vitamin Way, pack x30.",cápsulas|colágeno|vitaminas,ACTUALIZAR
5303999,Citrato de Magnesio 500 Geonat x30 Cápsulas,"Citrato de Magnesio 500 Geonat x30 Cápsulas, nutricionales, suplemento de magnesio.","Citrato de magnesio 500 mg, marca Geonat, presentación en 30 comprimidos, sin TACC.",magnesio|comprimidos|suplemento,ACTUALIZAR
5309999,Multivitamínico Energía Vitamin Way x30 Cápsulas,"Multivitamínico Energía Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Multivitamínico energía en cápsulas, marca Vitamin Way, pack de 30 unidades.",multivitaminico|vitaminas|capsulas,ACTUALIZAR
5322,Omega 3 Duo Vitamin Way x60 Cápsulas,"Omega 3 Duo Vitamin Way x60 Cápsulas, nutricionales, suplemento de omega 3.","Omega 3 en cápsulas blandas, marca Vitamin Way, pack de 60 unidades.",omega 3|capsulas|suplemento,ACTUALIZAR
5324,Colágeno + Hialurónico Vitamin Way x30 Cápsulas,"Colágeno + Hialurónico Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Colágeno hidrolizado con ácido hialurónico, marca Vitamin Way, en cápsulas x30.",colágeno|cápsulas|suplemento,ACTUALIZAR
5325,Colágeno FLEX Vitamin Way x30 Cápsulas,"Colágeno FLEX Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Colágeno hidrolizado en cápsulas, marca Vitamin Way, formato x30.",colageno|capsulas|vitamina,ACTUALIZAR
5326999,K2 + Magnesio + D3 Vitamin Way x30 Cápsulas,"K2 + Magnesio + D3 Vitamin Way x30 Cápsulas, nutricionales.","Vitamina K2 y D3 con magnesio en cápsulas, marca Vitamin Way, pack x30.",vitamina|cápsulas|suplemento|vitamina k|vitamina d|magnesio,ACTUALIZAR
5327999,Garcinia + Spirulina Vitamin Way x60 Cápsulas,"Garcinia + Spirulina Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento de Garcinia y Spirulina en cápsulas, marca Vitamin Way, 60 unidades.",suplemento|cápsulas|vitaminas,ACTUALIZAR
5340000,Colágeno Tipo II Flex Advanced Geonat Frasco 375g,"Colágeno Tipo II Flex Advanced Geonat Frasco 375g, nutricionales, nutricionales.","Colágeno tipo II no desnaturalizado en polvo, marca Geonat, frasco de 375 g.",colageno|colageno tipo ii|colageno en polvo|suplemento articular,ACTUALIZAR
5343,Cúrcuma Plus Geonat x30 Cápsulas,"Cúrcuma Plus Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Cúrcuma en cápsulas, marca Geonat, presentación de 30 cápsulas, libre de gluten.",cápsulas de cúrcuma|suplemento de cúrcuma|cápsulas,ACTUALIZAR
5359,Citrato de Magnesio con Vitamina D Vitamin Way x60 Cápsulas,"Citrato de Magnesio con Vitamina D Vitamin Way x60 Cápsulas, nutricionales.","Citrato de magnesio con vitamina D, marca Vitamin Way, formato 60 cápsulas.",cápsulas|vitaminas|suplemento,ACTUALIZAR
5397,Colágeno Agial Cúrcuma Natufarma x30 Cápsulas,"Colágeno Agial Cúrcuma Natufarma x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Colágeno tipo II con cúrcuma, marca Natufarma, en cápsulas x30.",colágeno|cápsulas|suplemento|sin tacc|vegano,ACTUALIZAR
5398,Citrato de Magnesio 400 Vitamin Way 180g Limón,"Citrato de Magnesio 400 Vitamin Way 180g Limón, nutricionales, suplemento de magnesio.","Citrato de magnesio en polvo sabor limón, marca Vitamin Way, 180g.",magnesio|citrato de magnesio|suplemento de magnesio|polvo de magnesio,ACTUALIZAR
5432000,Up For Woman Vitamin Way x30 Cápsulas,"Up For Woman Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento en cápsulas, marca Vitamin Way, pack x30, sin sabor.",suplemento|cápsulas|vitaminas,ACTUALIZAR
5433,Up For Men Vitamin Way x30 Cápsulas,"Up For Men Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento en cápsulas Up For Men, marca Vitamin Way, pack de 30 unidades.",suplemento|cápsulas|vitaminas,ACTUALIZAR
5434,Isoflavonas Vitamin Way x30 Cápsulas,"Isoflavonas Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Isoflavonas de soja estandarizadas al 40%, marca Vitamin Way, en cápsulas x30.",isoflavonas|capsulas|suplemento,ACTUALIZAR
5467999,Colágeno FLEX Advanced TIPO II Geonat x30 Cápsulas,"Colágeno FLEX Advanced TIPO II Geonat x30 Cápsulas, nutricionales, nutricionales.","Colágeno tipo II en cápsulas, marca Geonat, presentación de 30 unidades.",colageno|capsulas|suplemento,ACTUALIZAR
5468000,Vitamina C Vitamin Way x60 Cápsulas,"Vitamina C Vitamin Way x60 Cápsulas, nutricionales, nutricionales, presentación individual.","Vitamina C en cápsulas, marca Vitamin Way, presentación de 60 cápsulas.",vitamina c|cápsulas|suplemento,ACTUALIZAR
5497,Garcinia Cambogia Vitamin Way x60 Cápsulas,"Garcinia Cambogia Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual.","Cápsulas de Garcinia Cambogia, marca Vitamin Way, sin sabor, 60 g.",cápsulas|suplemento|garcinia|vitaminas,ACTUALIZAR
5498,Colágeno Hidrolizado Vitamin Way x30 Cápsulas,"Colágeno Hidrolizado Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Colágeno hidrolizado en cápsulas, marca Vitamin Way, pack de 30 cápsulas.",colágeno|cápsulas de colágeno,ACTUALIZAR
5499,Inmuno Plus con Vitaminas C D + Zinc Vitamin Way x30 Cápsulas,"Inmuno Plus con Vitaminas C D + Zinc Vitamin Way x30 Cápsulas, nutricionales.","Cápsulas con vitaminas C, D y Zinc, marca Vitamin Way, pack de 30 unidades.",vitaminas|capsulas|complejo vitaminico,ACTUALIZAR
5500,Colágeno + Calcio Vitamin Way x30 Cápsulas,"Colágeno + Calcio Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Colágeno hidrolizado con calcio, marca Vitamin Way, en cápsulas x30.",colágeno|cápsulas|suplemento,ACTUALIZAR
5501,Colágeno Hair Repair Max Vitamin Way x30 Cápsulas,"Colágeno Hair Repair Max Vitamin Way x30 Cápsulas, nutricionales, nutricionales.","Colágeno en cápsulas, marca Vitamin Way, formato x30.",cápsulas de colágeno|colágeno|suplemento capilar,ACTUALIZAR
5502,Probióticos + Probiótico 10k Vitamin Way x30 Cápsulas,"Probióticos + Probiótico 10k Vitamin Way x30 Cápsulas, nutricionales, nutricionales.","Probiótico 10k en cápsulas, marca Vitamin Way, pack de 30 unidades.",probiotico|capsulas|vitaminas,ACTUALIZAR
5503,Spirulina Sport Vitamin Way x30 Cápsulas,"Spirulina Sport Vitamin Way x30 Cápsulas, deportivos, suplemento, presentación individual.","Suplemento alimenticio en cápsulas de espirulina, marca Vitamin Way, pack x30.",espirulina|cápsulas de espirulina|suplemento de espirulina,ACTUALIZAR
5505,Cáscara Sagrada + Aloe Vitamin Way x60 Cápsulas,"Cáscara Sagrada + Aloe Vitamin Way x60 Cápsulas, nutricionales, suplemento.","Cáscara sagrada y aloe, marca Vitamin Way, en cápsulas x60.",cápsulas|suplemento|herbal|digestivo,ACTUALIZAR
5506,Fosfomemory Plus Vitamin Way x30 Cápsulas,"Fosfomemory Plus Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento nutricional Fosfomemory Plus en cápsulas, marca Vitamin Way, pack x30.",suplemento|cápsulas|vitaminas,ACTUALIZAR
5507999,Arándano Ury Vitamin Way x30 Cápsulas,"Arándano Ury Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento de arándano en cápsulas, marca Vitamin Way, pack de 30 unidades.",suplemento|cápsulas|arándano,ACTUALIZAR
5508999,Melena de León Fungileón Geonat x60 Cápsulas,"Melena de León Fungileón Geonat x60 Cápsulas, nutricionales, suplemento, presentación individual.","Cápsulas de Melena de León, marca Geonat, pack de 60 unidades, sin TACC.",cápsulas|suplemento|melena de león|vitaminas,ACTUALIZAR
5528,Citrato de Magnesio Sleep + CALM Vitamin Way x30 Cápsulas,"Citrato de Magnesio Sleep + CALM Vitamin Way x30 Cápsulas, nutricionales.","Citrato de magnesio en cápsulas, marca Vitamin Way, pack de 30 unidades.",magnesio|cápsulas de magnesio|suplemento de magnesio,ACTUALIZAR
5529000,Citrato de Potasio Vitamin Way x30 Cápsulas,"Citrato de Potasio Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Citrato de potasio, marca Vitamin Way, presentado en cápsulas x30.",potasio|cápsulas de potasio,ACTUALIZAR
5531,Cáscara Sagrada + Aloe Vitamin Way x30 Cápsulas,"Cáscara Sagrada + Aloe Vitamin Way x30 Cápsulas, nutricionales, suplemento.","Cáscara sagrada y aloe, marca Vitamin Way, en cápsulas x30.",cápsulas|suplemento|vitaminas,ACTUALIZAR
5557,Zinc Quelato Vitamin Way x30 Cápsulas,"Zinc Quelato Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Zinc quelato, marca Vitamin Way, formato 30 cápsulas.",zinc|cápsulas de zinc|suplemento de zinc,ACTUALIZAR
5559,Selenio Quelato 200 Vitamin Way x30 Cápsulas,"Selenio Quelato 200 Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.","Selenio quelato 200, marca Vitamin Way, presentado en cápsulas x30.",selenio|cápsulas de selenio|vitaminas|suplemento de selenio,ACTUALIZAR
5560999,Arándano Ury Vitamin Way x60 Cápsulas,"Arándano Ury Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual.","Arándano en cápsulas, marca Vitamin Way, pack de 60 cápsulas.",arándano|cápsulas de arándano|vitaminas de arándano,ACTUALIZAR
5565,Treonato de Magnesio 1000 Quelatado Geonat x60 Comprimidos,"Treonato de Magnesio 1000 Quelatado Geonat x60 Comprimidos, nutricionales, suplemento de magnesio.","Magnesio treonato quelatado, marca Geonat, en comprimidos de 60 unidades.",magnesio|comprimidos de magnesio|suplemento de magnesio,ACTUALIZAR
5586999,Café Instantáneo Liofilizado Clásico Juan Valdez x150 g,"Café Instantáneo Liofilizado Clásico Juan Valdez x150 g, café, presentación individual.","Café instantáneo liofilizado clásico, marca Juan Valdez, presentación de 150 g.",café|café instantáneo|café liofilizado,ACTUALIZAR
5587100,Pack X 2 Bisglicinato De Magnesio Vitamin Way X 30,"Pack X 2 Bisglicinato De Magnesio Vitamin Way X 30, x2 unidades, nutricionales.","Suplemento de bisglicinato de magnesio en cápsulas, marca Vitamin Way, pack x2 de 30.",suplemento|magnesio|cápsulas|vitaminas,ACTUALIZAR
5587200,Pack X 3 Bisglicinato De Magnesio Vitamin Way X 30,"Pack X 3 Bisglicinato De Magnesio Vitamin Way X 30, x3 unidades, nutricionales.","Pack x 3 bisglicinato de magnesio, marca Vitamin Way, 30 cápsulas.",magnesio|capsulas de magnesio|suplemento de magnesio,ACTUALIZAR
5587999,Bisglicinato de Magnesio Vitamin Way x30 Cápsulas,"Bisglicinato de Magnesio Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.","Magnesio bisglicinato, marca Vitamin Way, presentación en cápsulas x30.",magnesio|cápsulas de magnesio|vitaminas|suplemento de magnesio,ACTUALIZAR
5588,Minerales Quelatados (Zinc + Magnesio + Selenio + Vitamina B6) Vitamin Way x30 Cápsulas,"Minerales Quelatados (Zinc + Magnesio + Selenio + Vitamina B6) Vitamin Way x30 Cápsulas, nutricionales.","Minerales quelatados con zinc, magnesio, selenio y vitamina B6, marca Vitamin Way, x30 cápsulas.",minerales|cápsulas|suplemento,ACTUALIZAR
5588100,"Pack x2 Minerales Quelatados (zinc, Magnesio y Selenio) Vitamin Way","Pack x2 Minerales Quelatados (zinc, Magnesio y Selenio) Vitamin Way, nutricionales.","Pack x2 minerales quelatados de zinc, magnesio y selenio, marca Vitamin Way.",minerales|suplementos|vitaminas,ACTUALIZAR
5601,Spirulina Vitamin Way x60 Cápsulas,"Spirulina Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Suplemento dietario de spirulina en cápsulas, marca Vitamin Way, pack de 60.",capsulas|suplemento|espirulina,ACTUALIZAR
5604,Vitamina K2 + D3 Vitamin Way x30 Cápsulas,"Vitamina K2 + D3 Vitamin Way x30 Cápsulas, nutricionales, nutricionales.","Vitamina K2 y D3 en cápsulas, marca Vitamin Way, pack de 30.",vitamina|cápsulas|suplemento,ACTUALIZAR
5606,Triple Magnesio + 50 Vitamin Way x30 Cápsulas,"Triple Magnesio + 50 Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.","Magnesio triple, marca Vitamin Way, presentación en cápsulas x30.",magnesio|cápsulas de magnesio|vitaminas,ACTUALIZAR
5618999,Blackmaca Geonat x60 Comprimidos,"Blackmaca Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.","Suplemento de maca negra, marca Geonat, presentado en comprimidos x60.",suplemento|maca|comprimidos,ACTUALIZAR
5621999,Bisglicinato 1400 Geomagnesium Geonat x60 Comprimidos,"Bisglicinato 1400 Geomagnesium Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual.","Bisglicinato de magnesio 1400 mg, marca Geonat, formato 60 comprimidos.",magnesio|comprimidos de magnesio|suplemento de magnesio,ACTUALIZAR
5623999,Multivitamínico Vegano Vitamin Way x30 Cápsulas,"Multivitamínico Vegano Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Multivitamínico vegano en cápsulas, marca Vitamin Way, pack de 30 unidades.",multivitaminico|vitaminas|capsulas|suplemento,ACTUALIZAR
5679999,Carnitine 1500 + Caffeine Vitamin Way x60 Cápsulas,"Carnitine 1500 + Caffeine Vitamin Way x60 Cápsulas, deportivos, suplemento.","Carnitina 1500 con cafeína, marca Vitamin Way, en cápsulas x60.",cápsulas|suplemento|carnitina|cafeína,ACTUALIZAR
5686,Magnesio Stress Vitamin Way x30 Cápsulas,"Magnesio Stress Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.","Magnesio Stress, marca Vitamin Way, formato x30 cápsulas.",magnesio|cápsulas de magnesio,ACTUALIZAR
5691,Cous Cous Tipiak Semola de Trigo 250g,"Cous Cous Tipiak Semola de Trigo 250g, semillas y granos.","Cous cous de sémola de trigo, marca Tipiak, formato 250g.",cous cous|sémola|sémola de trigo,ACTUALIZAR
5698100,Pack x3 Hileret Light 50% Menos Calorias x250 g,"Pack x3 Hileret Light 50% Menos Calorias x250 g, endulzantes.","Galletitas Hileret Light 50% menos calorías, pack x3 de 250 g.",galletitas|galletones,ACTUALIZAR
5698200,Pack x4 Hileret Light 50% Menos Calorias x250 g,"Pack x4 Hileret Light 50% Menos Calorias x250 g, endulzantes.","Galletitas Hileret Light 50% menos calorías, pack x4 de 250 g.",galletitas|galletones,ACTUALIZAR
5698300,Pack x9 Hileret Light 50% Menos Calorías x250g,"Pack x9 Hileret Light 50% Menos Calorías x250g, endulzantes, endulzantes.","Galletitas light 50% menos calorías, marca Hileret, pack x9 de 250g.",galletitas|galletones|snacks,ACTUALIZAR
57,Magnesio 400 Geonat x30 Comprimidos,"Magnesio 400 Geonat x30 Comprimidos, nutricionales, suplemento de magnesio, presentación individual.","Magnesio 400 mg, marca Geonat, formato 30 comprimidos.",magnesio|comprimidos de magnesio,ACTUALIZAR
5704,"Cabello, Piel y Uñas + Probióticos Vitamin Way x30 Cápsulas","Cabello, Piel y Uñas + Probióticos Vitamin Way x30 Cápsulas, nutricionales.","Cápsulas de colágeno con probióticos, marca Vitamin Way, pack x30.",cápsulas|colágeno|vitaminas|suplemento,ACTUALIZAR
5704100,"Pack x2 Cabello, PIEL y Uñas + Probióticos Vitamin Way x30 Cápsulas","Pack x2 Cabello, PIEL y Uñas + Probióticos Vitamin Way x30 Cápsulas, nutricionales.","Pack x2 de cápsulas para cabello, piel y uñas con probióticos, marca Vitamin Way.",cápsulas|vitaminas|suplemento|probióticos,ACTUALIZAR
5704200,"Pack x3 Cabello, PIEL y Uñas + Probióticos Vitamin Way (30 Cápsulas)","Pack x3 Cabello, PIEL y Uñas + Probióticos Vitamin Way (30 Cápsulas), nutricionales.","Pack x3 de cápsulas para cabello, piel y uñas con probióticos, marca Vitamin Way.",cápsulas|vitaminas|suplemento|probióticos,ACTUALIZAR
5733,Vitamina e 400 UI Vitamin Way x30 Cápsulas,"Vitamina e 400 UI Vitamin Way x30 Cápsulas, nutricionales, nutricionales.","Vitamina E 400 UI, marca Vitamin Way, en formato de 30 cápsulas.",vitamina e|cápsulas de vitamina e|vitamina e 400 ui,ACTUALIZAR
6000,Té Buena Línea Saint Gottard Frutos del Bosque x20 Saquitos,"Té Buena Línea Saint Gottard Frutos del Bosque x20 Saquitos, infusiones.","Té de frutos del bosque, marca Saint Gottard, presentado en pack de 20 saquitos.",té|infusión|saquitos de té,ACTUALIZAR
6001,"Suplemento Para El Higado Vit C, Cúrcuma Srisri 60 Caps","Suplemento Para El Higado Vit C, Cúrcuma Srisri 60 Caps, marca Sri Sri Tattva, nutricionales.","Suplemento para el hígado con vitamina C y cúrcuma, marca Sri Sri Tattva, 60 cápsulas.",suplemento|capsulas|vitamina|curcuma,ACTUALIZAR
6010,Mascarilla Facial Con Cúrcuma De La India Sri Sri 100 Grs,"Mascarilla Facial Con Cúrcuma De La India Sri Sri 100 Grs, marca Sri Sri Tattva, cuidado de la piel.","Mascarilla facial con cúrcuma de la India, marca Sri Sri, 100 g.",mascarilla|mascarilla facial|cúrcuma,ACTUALIZAR
6028,"Calcio, Magnesio Y Zinc Sundance X 100 Tabletas Origen Usa","Calcio, Magnesio Y Zinc Sundance X 100 Tabletas Origen Usa, nutricionales.","Calcio, magnesio y zinc en tabletas, marca Sundance, pack de 100 tabletas.",tabletas|comprimidos|suplemento|minerales,ACTUALIZAR
6029,Calcio 600mg Y D3 Sundance 60 Tabletas Ee.uu,"Calcio 600mg Y D3 Sundance 60 Tabletas Ee.uu, nutricionales, suplemento de calcio.","Calcio 600 mg con vitamina D3, marca Sundance, 60 tabletas.",calcio|tabletas de calcio|suplemento de calcio,ACTUALIZAR
6030,Extracto Raíz De Gengibre Nature's Truth 100 Cápsulas,"Extracto Raíz De Gengibre Nature's Truth 100 Cápsulas, nutricionales, suplemento.","Extracto raíz de gengibre en cápsulas, marca Nature's Truth, pack de 100.",gengibre|cápsulas de gengibre|suplemento de gengibre,ACTUALIZAR
6031,Krill Oil Omega 3 2.000 Mg - 60 Cápsulas Blandas,"Krill Oil Omega 3 2.000 Mg - 60 Cápsulas Blandas, marca Nature's Truth, nutricionales.","Aceite de krill omega 3 en cápsulas blandas, 2000 mg, 60 unidades.",omega 3|aceite de krill|cápsulas de omega 3,ACTUALIZAR
6032,Maca 1600mg Natures Truth 60 Cápsulas,"Maca 1600mg Natures Truth 60 Cápsulas, marca Nature's Truth, nutricionales.","Maca en cápsulas de 1600mg, marca Natures Truth, presentación de 60 cápsulas.",maca|cápsulas de maca,ACTUALIZAR
6033,Mct Oil Líquido Keto Nature's Truth 473 Ml,"Mct Oil Líquido Keto Nature's Truth 473 Ml, nutricionales, nutricionales.","Aceite MCT líquido Keto, marca Nature's Truth, formato 473 ml.",aceite mct|aceite de coco|aceite keto,ACTUALIZAR
6034,Vitamina B3 Niacina Sin Enrojecimiento Sundance 50 Cápsulas,"Vitamina B3 Niacina Sin Enrojecimiento Sundance 50 Cápsulas, nutricionales, nutricionales.","Vitamina B3 niacina sin enrojecimiento, marca Sundance, formato 50 cápsulas.",vitamina b3|niacina|cápsulas,ACTUALIZAR
6035,Multivitamínico Sundance One Daily 60 Capsulas,"Multivitamínico Sundance One Daily 60 Capsulas, nutricionales, nutricionales, presentación individual.","Multivitamínico en cápsulas, marca Sundance, presentación de 60 cápsulas.",multivitaminico|capsulas|suplemento,ACTUALIZAR
6036,Probioticos Prebiotico Natures Truth 50 Gomitas Ananá,"Probioticos Prebiotico Natures Truth 50 Gomitas Ananá, marca Nature's Truth, nutricionales.","Probiótico en gomitas sabor ananá, marca Nature's Truth, pack de 50 unidades.",gomitas|gominolas|chicles,ACTUALIZAR
6037,Probiótico Acidophilus 500 Mill Cfu Nature's Truth 50 Cáp,"Probiótico Acidophilus 500 Mill Cfu Nature's Truth 50 Cáp, nutricionales.","Probiótico Acidophilus en cápsulas de 500 millones de CFU, marca Nature's Truth.",probiotico|capsulas|acidophilus,ACTUALIZAR
6038,Suplemento 8 Hongos Super Mushroom Natures Truth 60cap,"Suplemento 8 Hongos Super Mushroom Natures Truth 60cap, marca Nature's Truth, nutricionales.","Suplemento de 8 hongos en cápsulas, marca Nature's Truth, 60 cápsulas.",suplemento|hongos|cápsulas,ACTUALIZAR
6039,Magnesio Triple + D3 Y Zinc Nature's Truth 60 Cápsulas,"Magnesio Triple + D3 Y Zinc Nature's Truth 60 Cápsulas, nutricionales.","Magnesio triple con vitamina D3 y zinc, marca Nature's Truth, 60 cápsulas.",magnesio|cápsulas de magnesio|suplemento de magnesio,ACTUALIZAR
6040,Omega 3-6-9 Nature's Truth Triple Fuerza 120 Caps,"Omega 3-6-9 Nature's Truth Triple Fuerza 120 Caps, nutricionales, suplemento de omega 3.","Omega 3-6-9 en cápsulas, marca Nature's Truth, formato 120 caps.",omega|capsulas|suplemento|aceite de pescado,ACTUALIZAR
6042,Colageno Hidrolizado Tipo I & Iii Nature's Truth 90 Caps,"Colageno Hidrolizado Tipo I & Iii Nature's Truth 90 Caps, nutricionales.","Colágeno hidrolizado tipo I y III en cápsulas, marca Nature's Truth, 90 caps.",colageno|capsulas|suplemento|colageno hidrolizado,ACTUALIZAR
6043,Valeriana Nature's Truth 90 Cápsulas,"Valeriana Nature's Truth 90 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Valeriana en cápsulas, marca Nature's Truth, presentación de 90 cápsulas.",valeriana|cápsulas de valeriana,ACTUALIZAR
6044,Vitamina B1 B2 B12 Y Niacina B3 Sundance 60 Tabletas Veganos,"Vitamina B1 B2 B12 Y Niacina B3 Sundance 60 Tabletas Veganos, nutricionales.","Vitamina B1, B2, B12 y niacina B3 en tabletas veganas, marca Sundance.",vitaminas|tabletas|suplemento|vitamina b|tabletas veganas,ACTUALIZAR
6045,Vitamina B12 500 Mcg Nature's Truth Vegano 120 Caps,"Vitamina B12 500 Mcg Nature's Truth Vegano 120 Caps, nutricionales.","Vitamina B12 vegana en cápsulas de 500 mcg, marca Nature's Truth, pack de 120.",vitamina b12|capsulas|suplemento|vitamina,ACTUALIZAR
6054,Skin Hair And Nails Pelo Piel Uñas Natural Life X60 Caps,"Skin Hair And Nails Pelo Piel Uñas Natural Life X60 Caps, nutricionales.","Complemento alimenticio en cápsulas para pelo, piel y uñas, marca Natural Life, pack x60.",complemento|capsulas|pelo|piel|uñas,ACTUALIZAR
6072,Omega 3 Sundance x100 Cápsulas,"Omega 3 Sundance x100 Cápsulas, nutricionales, suplemento de omega 3.","Omega 3, marca Sundance, en cápsulas, pack de 100.",omega 3|cápsulas de omega 3,ACTUALIZAR
6074,Omeganat IFOS EPA180/DHA120 by Geonat x60 Cápsulas,"Omeganat IFOS EPA180/DHA120 by Geonat x60 Cápsulas, nutricionales, suplemento, presentación individual.","Omega 3 en cápsulas, marca Geonat, EPA 180/DHA 120, pack de 60.",omega 3|cápsulas de omega|suplemento de omega 3,ACTUALIZAR
6075,Ashwagandha Sundance 3000mg X 60 Capsulas,"Ashwagandha Sundance 3000mg X 60 Capsulas, nutricionales, suplemento, presentación individual.","Ashwagandha en cápsulas de 3000mg, marca Sundance, pack de 60 cápsulas.",capsulas|suplemento|adaptógeno,ACTUALIZAR
6078,Magnesio + Calcio Vitamin Way con Vitamina C y D x60 Cápsulas,"Magnesio + Calcio Vitamin Way con Vitamina C y D x60 Cápsulas, nutricionales.","Magnesio y calcio con vitamina C y D, marca Vitamin Way, 60 cápsulas.",magnesio|calcio|vitaminas|cápsulas,ACTUALIZAR
6078100,Pack x2 Magnesio + Calcio Vitamin Way x60 Cápsulas,"Pack x2 Magnesio + Calcio Vitamin Way x60 Cápsulas, nutricionales.","Pack x2 de magnesio y calcio, marca Vitamin Way, 60 cápsulas.",magnesio|calcio|cápsulas,ACTUALIZAR
6078200,Pack x3 Magnesio + Calcio Vitamin Way 60 Cápsulas,"Pack x3 Magnesio + Calcio Vitamin Way 60 Cápsulas, nutricionales.","Pack x3 de cápsulas de magnesio y calcio, marca Vitamin Way.",magnesio|calcio|cápsulas|suplemento,ACTUALIZAR
