pedido_id,cliente_id,fecha,estado,origen,total,tiene_inbound,fecha_medianoche,en_ventana_24h,en_ventana_48h,en_ventana_7d,atribuido_48h,motivo_exclusion
4123,34497,2026-01-31T03:00:00+00:00,confirmado,suplai,38505.0000,true,true,false,false,false,false,carga_historica_sin_hora
4124,34501,2026-01-31T03:00:00+00:00,confirmado,suplai,26200.0000,false,true,false,false,false,false,carga_historica_sin_hora
4126,34475,2026-01-31T03:00:00+00:00,confirmado,suplai,58871.4000,false,true,false,false,false,false,carga_historica_sin_hora
4127,34515,2026-01-31T03:00:00+00:00,confirmado,suplai,32197.4200,true,true,false,false,false,false,carga_historica_sin_hora
4150,36010,2026-01-31T03:00:00+00:00,confirmado,suplai,30650.0000,true,true,false,false,false,false,carga_historica_sin_hora
4151,36042,2026-01-31T03:00:00+00:00,confirmado,suplai,1062859.2950,false,true,false,false,false,false,carga_historica_sin_hora
4152,36023,2026-01-31T03:00:00+00:00,confirmado,suplai,44935.6000,false,true,false,false,false,false,carga_historica_sin_hora
4153,36013,2026-01-31T03:00:00+00:00,confirmado,suplai,56799.0780,true,true,false,false,false,false,carga_historica_sin_hora
4154,35729,2026-01-31T03:00:00+00:00,confirmado,suplai,112186.7600,false,true,false,false,false,false,carga_historica_sin_hora
4155,36039,2026-01-31T03:00:00+00:00,confirmado,suplai,26770.9800,false,true,false,false,false,false,carga_historica_sin_hora
4156,31247,2026-01-31T03:00:00+00:00,confirmado,suplai,27920.5000,false,true,false,false,false,false,carga_historica_sin_hora
4158,35986,2026-01-31T03:00:00+00:00,confirmado,suplai,89210.7100,false,true,false,false,false,false,carga_historica_sin_hora
4166,38397,2026-01-31T03:00:00+00:00,confirmado,suplai,31870.0000,true,true,false,false,false,false,carga_historica_sin_hora
4168,31868,2026-01-31T03:00:00+00:00,confirmado,suplai,78855.8000,true,true,false,false,false,false,carga_historica_sin_hora
4173,35426,2026-01-31T03:00:00+00:00,confirmado,suplai,349127.0900,false,true,false,false,false,false,carga_historica_sin_hora
4189,31947,2026-01-31T03:00:00+00:00,confirmado,suplai,83498.4000,false,true,false,false,false,false,carga_historica_sin_hora
4201,35339,2026-01-31T03:00:00+00:00,confirmado,suplai,37495.3000,false,true,false,false,false,false,carga_historica_sin_hora
4202,44034,2026-01-31T03:00:00+00:00,confirmado,suplai,69521.3020,false,true,false,false,false,false,carga_historica_sin_hora
4211,33005,2026-01-31T03:00:00+00:00,confirmado,suplai,37646.7100,false,true,false,false,false,false,carga_historica_sin_hora
4217,32199,2026-01-31T03:00:00+00:00,confirmado,suplai,39776.7100,false,true,false,false,false,false,carga_historica_sin_hora
4218,32190,2026-01-31T03:00:00+00:00,confirmado,suplai,63053.4200,false,true,false,false,false,false,carga_historica_sin_hora
4226,31543,2026-01-31T03:00:00+00:00,confirmado,suplai,36845.0230,true,true,false,false,false,false,carga_historica_sin_hora
4227,33259,2026-01-31T03:00:00+00:00,confirmado,suplai,25601.0600,true,true,false,false,false,false,carga_historica_sin_hora
4230,33250,2026-01-31T03:00:00+00:00,confirmado,suplai,121651.6000,true,true,false,false,false,false,carga_historica_sin_hora
4235,44038,2026-01-31T03:00:00+00:00,confirmado,suplai,219589.0100,false,true,false,false,false,false,carga_historica_sin_hora
4245,32092,2026-01-31T03:00:00+00:00,confirmado,suplai,44526.7100,true,true,false,false,false,false,carga_historica_sin_hora
4247,32110,2026-01-31T03:00:00+00:00,confirmado,suplai,30450.0000,true,true,false,false,false,false,carga_historica_sin_hora
4248,32087,2026-01-31T03:00:00+00:00,confirmado,suplai,42080.0000,true,true,false,false,false,false,carga_historica_sin_hora
4249,32126,2026-01-31T03:00:00+00:00,confirmado,suplai,79529.6400,true,true,false,false,false,false,carga_historica_sin_hora
4251,32135,2026-01-31T03:00:00+00:00,confirmado,suplai,51830.8100,true,true,false,false,false,false,carga_historica_sin_hora
4252,31125,2026-01-31T03:00:00+00:00,confirmado,suplai,31188.9200,true,true,false,false,false,false,carga_historica_sin_hora
4256,32211,2026-01-31T03:00:00+00:00,confirmado,suplai,35613.0100,true,true,false,false,false,false,carga_historica_sin_hora
4257,36160,2026-01-31T03:00:00+00:00,confirmado,suplai,232537.0000,false,true,false,false,false,false,carga_historica_sin_hora
4260,31311,2026-01-31T03:00:00+00:00,confirmado,suplai,10450.0000,false,true,false,false,false,false,carga_historica_sin_hora
4261,31311,2026-01-31T03:00:00+00:00,confirmado,suplai,27815.2000,false,true,false,false,false,false,carga_historica_sin_hora
4262,31268,2026-01-31T03:00:00+00:00,confirmado,suplai,45317.1990,true,true,false,false,false,false,carga_historica_sin_hora
4268,31441,2026-01-31T03:00:00+00:00,confirmado,suplai,43736.4000,true,true,false,false,false,false,carga_historica_sin_hora
4269,31445,2026-01-31T03:00:00+00:00,confirmado,suplai,32920.0000,false,true,false,false,false,false,carga_historica_sin_hora
4274,46000,2026-01-31T03:00:00+00:00,confirmado,suplai,32927.9000,false,true,false,false,false,false,carga_historica_sin_hora
4275,31501,2026-01-31T03:00:00+00:00,confirmado,suplai,46324.8000,false,true,false,false,false,false,carga_historica_sin_hora
4281,31557,2026-01-31T03:00:00+00:00,confirmado,suplai,45300.0000,false,true,false,false,false,false,carga_historica_sin_hora
4283,31560,2026-01-31T03:00:00+00:00,confirmado,suplai,174676.9500,true,true,false,false,false,false,carga_historica_sin_hora
4284,31530,2026-01-31T03:00:00+00:00,confirmado,suplai,25320.0000,false,true,false,false,false,false,carga_historica_sin_hora
4289,31477,2026-01-31T03:00:00+00:00,confirmado,suplai,29424.8400,true,true,false,false,false,false,carga_historica_sin_hora
4290,46747,2026-01-31T03:00:00+00:00,confirmado,suplai,172165.5400,false,true,false,false,false,false,carga_historica_sin_hora
4296,36017,2026-01-31T03:00:00+00:00,confirmado,suplai,68080.0200,false,true,false,false,false,false,carga_historica_sin_hora
4297,36017,2026-01-31T03:00:00+00:00,confirmado,suplai,52760.0250,false,true,false,false,false,false,carga_historica_sin_hora
4298,35946,2026-01-31T03:00:00+00:00,confirmado,suplai,17020.0000,false,true,false,false,false,false,carga_historica_sin_hora
4299,35946,2026-01-31T03:00:00+00:00,confirmado,suplai,17585.0500,false,true,false,false,false,false,carga_historica_sin_hora
4301,31607,2026-01-31T03:00:00+00:00,confirmado,suplai,76859.4620,true,true,false,false,false,false,carga_historica_sin_hora
4305,33231,2026-01-31T03:00:00+00:00,confirmado,suplai,58837.3900,false,true,false,false,false,false,carga_historica_sin_hora
4312,35343,2026-01-31T03:00:00+00:00,confirmado,suplai,31870.0000,false,true,false,false,false,false,carga_historica_sin_hora
4314,35479,2026-01-31T03:00:00+00:00,confirmado,suplai,30164.9000,false,true,false,false,false,false,carga_historica_sin_hora
4316,31870,2026-01-31T03:00:00+00:00,confirmado,suplai,27622.3200,false,true,false,false,false,false,carga_historica_sin_hora
4320,35344,2026-01-31T03:00:00+00:00,confirmado,suplai,64935.6480,false,true,false,false,false,false,carga_historica_sin_hora
4321,36081,2026-01-31T03:00:00+00:00,confirmado,suplai,25144.0000,false,true,false,false,false,false,carga_historica_sin_hora
4322,36047,2026-01-31T03:00:00+00:00,confirmado,suplai,71720.3550,false,true,false,false,false,false,carga_historica_sin_hora
4323,36047,2026-01-31T03:00:00+00:00,confirmado,suplai,35793.8200,false,true,false,false,false,false,carga_historica_sin_hora
4324,36068,2026-01-31T03:00:00+00:00,confirmado,suplai,106190.0000,true,true,false,false,false,false,carga_historica_sin_hora
4325,36068,2026-01-31T03:00:00+00:00,confirmado,suplai,27799.9900,true,true,false,false,false,false,carga_historica_sin_hora
4326,36094,2026-01-31T03:00:00+00:00,confirmado,suplai,408166.4100,false,true,false,false,false,false,carga_historica_sin_hora
4327,36009,2026-01-31T03:00:00+00:00,confirmado,suplai,103422.8000,false,true,false,false,false,false,carga_historica_sin_hora
4329,36002,2026-01-31T03:00:00+00:00,confirmado,suplai,57229.4900,false,true,false,false,false,false,carga_historica_sin_hora
4330,36029,2026-01-31T03:00:00+00:00,confirmado,suplai,31761.8000,true,true,false,false,false,false,carga_historica_sin_hora
4332,35914,2026-01-31T03:00:00+00:00,confirmado,suplai,112186.7600,false,true,false,false,false,false,carga_historica_sin_hora
4333,35902,2026-01-31T03:00:00+00:00,confirmado,suplai,172165.5400,false,true,false,false,false,false,carga_historica_sin_hora
4334,36158,2026-01-31T03:00:00+00:00,confirmado,suplai,128712.3600,false,true,false,false,false,false,carga_historica_sin_hora
4335,36158,2026-01-31T03:00:00+00:00,confirmado,suplai,108642.0000,false,true,false,false,false,false,carga_historica_sin_hora
4336,36093,2026-01-31T03:00:00+00:00,confirmado,suplai,43557.3600,false,true,false,false,false,false,carga_historica_sin_hora
4337,36108,2026-01-31T03:00:00+00:00,confirmado,suplai,65460.0930,false,true,false,false,false,false,carga_historica_sin_hora
4338,36108,2026-01-31T03:00:00+00:00,confirmado,suplai,100518.3300,false,true,false,false,false,false,carga_historica_sin_hora
4339,36076,2026-01-31T03:00:00+00:00,confirmado,suplai,41068.5500,false,true,false,false,false,false,carga_historica_sin_hora
4340,36116,2026-01-31T03:00:00+00:00,confirmado,suplai,39429.9260,false,true,false,false,false,false,carga_historica_sin_hora
4341,36116,2026-01-31T03:00:00+00:00,confirmado,suplai,6900.0130,false,true,false,false,false,false,carga_historica_sin_hora
4342,36083,2026-01-31T03:00:00+00:00,confirmado,suplai,26988.0000,false,true,false,false,false,false,carga_historica_sin_hora
4343,36088,2026-01-31T03:00:00+00:00,confirmado,suplai,37373.5000,false,true,false,false,false,false,carga_historica_sin_hora
4345,36030,2026-01-31T03:00:00+00:00,confirmado,suplai,59487.0800,false,true,false,false,false,false,carga_historica_sin_hora
4346,36030,2026-01-31T03:00:00+00:00,confirmado,suplai,288333.1940,false,true,false,false,false,false,carga_historica_sin_hora
4347,36053,2026-01-31T03:00:00+00:00,confirmado,suplai,135340.8000,false,true,false,false,false,false,carga_historica_sin_hora
4348,36080,2026-01-31T03:00:00+00:00,confirmado,suplai,26060.4000,false,true,false,false,false,false,carga_historica_sin_hora
4351,31409,2026-01-31T03:00:00+00:00,confirmado,suplai,31640.5000,false,true,false,false,false,false,carga_historica_sin_hora
4352,36086,2026-01-31T03:00:00+00:00,confirmado,suplai,60321.7100,false,true,false,false,false,false,carga_historica_sin_hora
4360,36085,2026-01-31T03:00:00+00:00,confirmado,suplai,28762.9300,false,true,false,false,false,false,carga_historica_sin_hora
4361,36065,2026-01-31T03:00:00+00:00,confirmado,suplai,37857.7200,false,true,false,false,false,false,carga_historica_sin_hora
4362,36052,2026-01-31T03:00:00+00:00,confirmado,suplai,30023.9110,true,true,false,false,false,false,carga_historica_sin_hora
4363,36112,2026-01-31T03:00:00+00:00,confirmado,suplai,37018.0100,false,true,false,false,false,false,carga_historica_sin_hora
4364,36075,2026-01-31T03:00:00+00:00,confirmado,suplai,67114.8200,false,true,false,false,false,false,carga_historica_sin_hora
4365,36106,2026-01-31T03:00:00+00:00,confirmado,suplai,33628.4900,false,true,false,false,false,false,carga_historica_sin_hora
4366,36115,2026-01-31T03:00:00+00:00,confirmado,suplai,32927.9000,false,true,false,false,false,false,carga_historica_sin_hora
4368,36119,2026-01-31T03:00:00+00:00,confirmado,suplai,12312.0000,false,true,false,false,false,false,carga_historica_sin_hora
4369,36119,2026-01-31T03:00:00+00:00,confirmado,suplai,96632.0000,false,true,false,false,false,false,carga_historica_sin_hora
4374,36107,2026-01-31T03:00:00+00:00,confirmado,suplai,20662.5500,false,true,false,false,false,false,carga_historica_sin_hora
4375,36107,2026-01-31T03:00:00+00:00,confirmado,suplai,85280.4520,false,true,false,false,false,false,carga_historica_sin_hora
4382,36110,2026-01-31T03:00:00+00:00,confirmado,suplai,17020.0100,false,true,false,false,false,false,carga_historica_sin_hora
4383,36110,2026-01-31T03:00:00+00:00,confirmado,suplai,18747.5350,false,true,false,false,false,false,carga_historica_sin_hora
4386,32084,2026-01-31T03:00:00+00:00,confirmado,suplai,93004.4100,true,true,false,false,false,false,carga_historica_sin_hora
4388,35737,2026-01-31T03:00:00+00:00,confirmado,suplai,31504.4100,false,true,false,false,false,false,carga_historica_sin_hora
4394,36144,2026-01-31T03:00:00+00:00,confirmado,suplai,85438.8100,false,true,false,false,false,false,carga_historica_sin_hora
4397,35811,2026-01-31T03:00:00+00:00,confirmado,suplai,83295.2000,false,true,false,false,false,false,carga_historica_sin_hora
4399,36172,2026-01-31T03:00:00+00:00,confirmado,suplai,100276.7440,false,true,false,false,false,false,carga_historica_sin_hora
4400,36188,2026-01-31T03:00:00+00:00,confirmado,suplai,208728.8400,false,true,false,false,false,false,carga_historica_sin_hora
4401,36141,2026-01-31T03:00:00+00:00,confirmado,suplai,133435.9000,false,true,false,false,false,false,carga_historica_sin_hora
4402,36142,2026-01-31T03:00:00+00:00,confirmado,suplai,95298.3240,false,true,false,false,false,false,carga_historica_sin_hora
4403,35575,2026-01-31T03:00:00+00:00,confirmado,suplai,50395.1150,false,true,false,false,false,false,carga_historica_sin_hora
4407,35576,2026-01-31T03:00:00+00:00,confirmado,suplai,28651.5550,false,true,false,false,false,false,carga_historica_sin_hora
4410,35885,2026-01-31T03:00:00+00:00,confirmado,suplai,57215.9730,true,true,false,false,false,false,carga_historica_sin_hora
4412,36132,2026-01-31T03:00:00+00:00,confirmado,suplai,31760.7200,false,true,false,false,false,false,carga_historica_sin_hora
4413,36133,2026-01-31T03:00:00+00:00,confirmado,suplai,21605.0020,false,true,false,false,false,false,carga_historica_sin_hora
4414,36133,2026-01-31T03:00:00+00:00,confirmado,suplai,52084.1020,false,true,false,false,false,false,carga_historica_sin_hora
4415,36143,2026-01-31T03:00:00+00:00,confirmado,suplai,92887.7240,false,true,false,false,false,false,carga_historica_sin_hora
4416,36258,2026-01-31T03:00:00+00:00,confirmado,suplai,104979.9110,false,true,false,false,false,false,carga_historica_sin_hora
4417,36194,2026-01-31T03:00:00+00:00,confirmado,suplai,78870.8470,false,true,false,false,false,false,carga_historica_sin_hora
4419,36209,2026-01-31T03:00:00+00:00,confirmado,suplai,238321.3570,false,true,false,false,false,false,carga_historica_sin_hora
4420,36240,2026-01-31T03:00:00+00:00,confirmado,suplai,61642.7720,false,true,false,false,false,false,carga_historica_sin_hora
4423,36199,2026-01-31T03:00:00+00:00,confirmado,suplai,232180.6000,false,true,false,false,false,false,carga_historica_sin_hora
4424,36199,2026-01-31T03:00:00+00:00,confirmado,suplai,26425.1700,false,true,false,false,false,false,carga_historica_sin_hora
4425,36213,2026-01-31T03:00:00+00:00,confirmado,suplai,297967.6400,false,true,false,false,false,false,carga_historica_sin_hora
4426,36208,2026-01-31T03:00:00+00:00,confirmado,suplai,183299.9000,false,true,false,false,false,false,carga_historica_sin_hora
4428,31276,2026-01-31T03:00:00+00:00,confirmado,suplai,25290.0100,true,true,false,false,false,false,carga_historica_sin_hora
4429,36249,2026-01-31T03:00:00+00:00,confirmado,suplai,36938.2600,false,true,false,false,false,false,carga_historica_sin_hora
4430,36201,2026-01-31T03:00:00+00:00,confirmado,suplai,66656.1200,false,true,false,false,false,false,carga_historica_sin_hora
4433,36254,2026-01-31T03:00:00+00:00,confirmado,suplai,144849.4200,false,true,false,false,false,false,carga_historica_sin_hora
4434,36214,2026-01-31T03:00:00+00:00,confirmado,suplai,32980.0000,false,true,false,false,false,false,carga_historica_sin_hora
4435,36250,2026-01-31T03:00:00+00:00,confirmado,suplai,45961.9120,false,true,false,false,false,false,carga_historica_sin_hora
4436,35399,2026-01-31T03:00:00+00:00,confirmado,suplai,68334.1900,false,true,false,false,false,false,carga_historica_sin_hora
4437,36241,2026-01-31T03:00:00+00:00,confirmado,suplai,186210.4480,false,true,false,false,false,false,carga_historica_sin_hora
4439,36215,2026-01-31T03:00:00+00:00,confirmado,suplai,50890.1600,false,true,false,false,false,false,carga_historica_sin_hora
4440,36229,2026-01-31T03:00:00+00:00,confirmado,suplai,61037.7090,false,true,false,false,false,false,carga_historica_sin_hora
4441,36244,2026-01-31T03:00:00+00:00,confirmado,suplai,167884.0400,false,true,false,false,false,false,carga_historica_sin_hora
4442,36255,2026-01-31T03:00:00+00:00,confirmado,suplai,99223.8400,false,true,false,false,false,false,carga_historica_sin_hora
4444,36202,2026-01-31T03:00:00+00:00,confirmado,suplai,41951.9000,false,true,false,false,false,false,carga_historica_sin_hora
4445,36206,2026-01-31T03:00:00+00:00,confirmado,suplai,65669.8290,false,true,false,false,false,false,carga_historica_sin_hora
4447,36219,2026-01-31T03:00:00+00:00,confirmado,suplai,540848.0200,false,true,false,false,false,false,carga_historica_sin_hora
4450,31413,2026-01-31T03:00:00+00:00,confirmado,suplai,67486.8300,true,true,false,false,false,false,carga_historica_sin_hora
4451,35580,2026-01-31T03:00:00+00:00,confirmado,suplai,97755.7400,false,true,false,false,false,false,carga_historica_sin_hora
4452,36226,2026-01-31T03:00:00+00:00,confirmado,suplai,32927.9000,false,true,false,false,false,false,carga_historica_sin_hora
4453,36239,2026-01-31T03:00:00+00:00,confirmado,suplai,58809.5000,false,true,false,false,false,false,carga_historica_sin_hora
4454,36212,2026-01-31T03:00:00+00:00,confirmado,suplai,121023.6900,false,true,false,false,false,false,carga_historica_sin_hora
4455,36252,2026-01-31T03:00:00+00:00,confirmado,suplai,325263.4894,false,true,false,false,false,false,carga_historica_sin_hora
4456,36223,2026-01-31T03:00:00+00:00,confirmado,suplai,110600.0000,true,true,false,false,false,false,carga_historica_sin_hora
4457,36230,2026-01-31T03:00:00+00:00,confirmado,suplai,546027.6000,false,true,false,false,false,false,carga_historica_sin_hora
4458,36245,2026-01-31T03:00:00+00:00,confirmado,suplai,64085.4070,false,true,false,false,false,false,carga_historica_sin_hora
4459,35493,2026-01-31T03:00:00+00:00,confirmado,suplai,30670.3800,false,true,false,false,false,false,carga_historica_sin_hora
4471,35746,2026-01-31T03:00:00+00:00,confirmado,suplai,86972.8000,false,true,false,false,false,false,carga_historica_sin_hora
4473,35583,2026-01-31T03:00:00+00:00,confirmado,suplai,42222.0100,false,true,false,false,false,false,carga_historica_sin_hora
4481,35313,2026-01-31T03:00:00+00:00,confirmado,suplai,46436.1200,false,true,false,false,false,false,carga_historica_sin_hora
4482,35313,2026-01-31T03:00:00+00:00,confirmado,suplai,179665.5870,false,true,false,false,false,false,carga_historica_sin_hora
4487,35857,2026-01-31T03:00:00+00:00,confirmado,suplai,219589.0100,false,true,false,false,false,false,carga_historica_sin_hora
4526,36325,2026-01-31T03:00:00+00:00,confirmado,suplai,57628.3870,true,true,false,false,false,false,carga_historica_sin_hora
4528,36321,2026-01-31T03:00:00+00:00,confirmado,suplai,53579.7800,true,true,false,false,false,false,carga_historica_sin_hora
4535,35715,2026-01-31T03:00:00+00:00,confirmado,suplai,38200.0200,false,true,false,false,false,false,carga_historica_sin_hora
4556,36437,2026-01-31T03:00:00+00:00,confirmado,suplai,232180.6000,false,true,false,false,false,false,carga_historica_sin_hora
4568,35795,2026-01-31T03:00:00+00:00,confirmado,suplai,9982.0200,false,true,false,false,false,false,carga_historica_sin_hora
4569,35795,2026-01-31T03:00:00+00:00,confirmado,suplai,27720.0000,false,true,false,false,false,false,carga_historica_sin_hora
4573,36491,2026-01-31T03:00:00+00:00,confirmado,suplai,116090.0000,false,true,false,false,false,false,carga_historica_sin_hora
4574,36491,2026-01-31T03:00:00+00:00,confirmado,suplai,580450.0000,false,true,false,false,false,false,carga_historica_sin_hora
4579,35759,2026-01-31T03:00:00+00:00,confirmado,suplai,69521.3020,false,true,false,false,false,false,carga_historica_sin_hora
4581,35904,2026-01-31T03:00:00+00:00,confirmado,suplai,192952.4540,false,true,false,false,false,false,carga_historica_sin_hora
4596,34486,2026-01-31T03:00:00+00:00,confirmado,suplai,44490.0000,true,true,false,false,false,false,carga_historica_sin_hora
4605,35883,2026-01-31T03:00:00+00:00,confirmado,suplai,384267.3468,false,true,false,false,false,false,carga_historica_sin_hora
4611,32079,2026-01-31T03:00:00+00:00,confirmado,suplai,29280.0000,true,true,false,false,false,false,carga_historica_sin_hora
4615,32100,2026-01-31T03:00:00+00:00,confirmado,suplai,48347.1100,true,true,false,false,false,false,carga_historica_sin_hora
4618,35599,2026-01-31T03:00:00+00:00,confirmado,suplai,64433.3400,false,true,false,false,false,false,carga_historica_sin_hora
4627,36664,2026-01-31T03:00:00+00:00,confirmado,suplai,240078.8320,false,true,false,false,false,false,carga_historica_sin_hora
4629,33291,2026-01-31T03:00:00+00:00,confirmado,suplai,68330.7000,true,true,false,false,false,false,carga_historica_sin_hora
4630,33212,2026-01-31T03:00:00+00:00,confirmado,suplai,84816.0000,true,true,false,false,true,false,carga_historica_sin_hora
4632,33287,2026-01-31T03:00:00+00:00,confirmado,suplai,37477.3200,true,true,false,false,false,false,carga_historica_sin_hora
4635,33276,2026-01-31T03:00:00+00:00,confirmado,suplai,75506.4700,true,true,false,false,false,false,carga_historica_sin_hora
4643,33255,2026-01-31T03:00:00+00:00,confirmado,suplai,37646.7100,true,true,false,false,false,false,carga_historica_sin_hora
4647,32089,2026-01-31T03:00:00+00:00,confirmado,suplai,56715.0600,true,true,false,false,false,false,carga_historica_sin_hora
4678,36004,2026-01-31T03:00:00+00:00,confirmado,suplai,73214.5200,false,true,false,false,false,false,carga_historica_sin_hora
4681,38357,2026-01-31T03:00:00+00:00,confirmado,suplai,37495.3000,true,true,false,false,false,false,carga_historica_sin_hora
4725,44396,2026-01-31T03:00:00+00:00,confirmado,suplai,98915.0000,false,true,false,false,false,false,carga_historica_sin_hora
4729,37977,2026-01-31T03:00:00+00:00,confirmado,suplai,46436.1200,false,true,false,false,false,false,carga_historica_sin_hora
4730,37977,2026-01-31T03:00:00+00:00,confirmado,suplai,179665.5870,false,true,false,false,false,false,carga_historica_sin_hora
4739,39392,2026-01-31T03:00:00+00:00,confirmado,suplai,567308.9700,false,true,false,false,false,false,carga_historica_sin_hora
4747,44326,2026-01-31T03:00:00+00:00,confirmado,suplai,213406.3900,true,true,false,false,false,false,carga_historica_sin_hora
4753,37472,2026-01-31T03:00:00+00:00,confirmado,suplai,89210.7100,false,true,false,false,false,false,carga_historica_sin_hora
4754,35952,2026-01-31T03:00:00+00:00,confirmado,suplai,181805.9600,false,true,false,false,false,false,carga_historica_sin_hora
4755,33262,2026-01-31T03:00:00+00:00,confirmado,suplai,112095.1800,false,true,false,false,false,false,carga_historica_sin_hora
4768,36186,2026-01-31T03:00:00+00:00,confirmado,suplai,92501.2870,false,true,false,false,false,false,carga_historica_sin_hora
4771,44394,2026-01-31T03:00:00+00:00,confirmado,suplai,100276.7440,false,true,false,false,false,false,carga_historica_sin_hora
4775,39782,2026-01-31T03:00:00+00:00,confirmado,suplai,68334.1900,true,true,false,false,false,false,carga_historica_sin_hora
4805,40923,2026-01-31T03:00:00+00:00,confirmado,suplai,30670.3800,true,true,false,false,false,false,carga_historica_sin_hora
4835,41611,2026-01-31T03:00:00+00:00,confirmado,suplai,50395.1150,true,true,false,false,false,false,carga_historica_sin_hora
4836,41623,2026-01-31T03:00:00+00:00,confirmado,suplai,36845.0230,true,true,false,false,false,false,carga_historica_sin_hora
4839,41677,2026-01-31T03:00:00+00:00,confirmado,suplai,42222.0100,false,true,false,false,false,false,carga_historica_sin_hora
4844,41795,2026-01-31T03:00:00+00:00,confirmado,suplai,64433.3400,false,true,false,false,false,false,carga_historica_sin_hora
4859,42466,2026-01-31T03:00:00+00:00,confirmado,suplai,31640.5000,false,true,false,false,false,false,carga_historica_sin_hora
4861,42549,2026-01-31T03:00:00+00:00,confirmado,suplai,196461.8000,false,true,false,false,false,false,carga_historica_sin_hora
4862,42549,2026-01-31T03:00:00+00:00,confirmado,suplai,454481.2000,false,true,false,false,false,false,carga_historica_sin_hora
4899,43115,2026-01-31T03:00:00+00:00,confirmado,suplai,521882.3900,false,true,false,false,false,false,carga_historica_sin_hora
4900,43058,2026-01-31T03:00:00+00:00,confirmado,suplai,53591.5500,false,true,false,false,false,false,carga_historica_sin_hora
4901,43058,2026-01-31T03:00:00+00:00,confirmado,suplai,116090.3000,false,true,false,false,false,false,carga_historica_sin_hora
4903,43339,2026-01-31T03:00:00+00:00,confirmado,suplai,44700.0000,false,true,false,false,false,false,carga_historica_sin_hora
4910,43473,2026-01-31T03:00:00+00:00,confirmado,suplai,141069.5090,false,true,false,false,false,false,carga_historica_sin_hora
4911,43489,2026-01-31T03:00:00+00:00,confirmado,suplai,26200.0000,false,true,false,false,false,false,carga_historica_sin_hora
4913,36146,2026-01-31T03:00:00+00:00,confirmado,suplai,96804.9970,false,true,false,false,false,false,carga_historica_sin_hora
4915,36148,2026-01-31T03:00:00+00:00,confirmado,suplai,31800.0000,false,true,false,false,false,false,carga_historica_sin_hora
4916,36149,2026-01-31T03:00:00+00:00,confirmado,suplai,42262.2120,false,true,false,false,false,false,carga_historica_sin_hora
4922,43872,2026-01-31T03:00:00+00:00,confirmado,suplai,31504.4100,true,true,false,false,false,false,carga_historica_sin_hora
4924,36152,2026-01-31T03:00:00+00:00,confirmado,suplai,90104.6640,false,true,false,false,false,false,carga_historica_sin_hora
4925,36153,2026-01-31T03:00:00+00:00,confirmado,suplai,27966.4160,false,true,false,false,false,false,carga_historica_sin_hora
4935,36156,2026-01-31T03:00:00+00:00,confirmado,suplai,39569.0000,false,true,false,false,false,false,carga_historica_sin_hora
4938,31049,2026-01-31T03:00:00+00:00,confirmado,suplai,30922.0000,false,true,false,false,false,false,carga_historica_sin_hora
4947,64200,2026-01-31T03:00:00+00:00,confirmado,suplai,72988.3730,false,true,false,false,false,false,carga_historica_sin_hora
4962,44897,2026-01-31T03:00:00+00:00,confirmado,suplai,29280.0000,false,true,false,false,false,false,carga_historica_sin_hora
4963,34506,2026-01-31T03:00:00+00:00,confirmado,suplai,129180.1800,true,true,false,false,false,false,carga_historica_sin_hora
4964,36187,2026-01-31T03:00:00+00:00,confirmado,suplai,54467.4440,false,true,false,false,false,false,carga_historica_sin_hora
4968,36180,2026-01-31T03:00:00+00:00,confirmado,suplai,55520.0000,true,true,false,false,false,false,carga_historica_sin_hora
4970,31622,2026-01-31T03:00:00+00:00,confirmado,suplai,51200.0000,false,true,false,false,false,false,carga_historica_sin_hora
4988,33245,2026-01-31T03:00:00+00:00,confirmado,suplai,48753.0000,true,true,false,false,false,false,carga_historica_sin_hora
5002,45735,2026-01-31T03:00:00+00:00,confirmado,suplai,50890.1600,false,true,false,false,false,false,carga_historica_sin_hora
5007,45841,2026-01-31T03:00:00+00:00,confirmado,suplai,57215.9730,true,true,false,false,false,false,carga_historica_sin_hora
5016,45986,2026-01-31T03:00:00+00:00,confirmado,suplai,67120.8400,true,true,false,false,false,false,carga_historica_sin_hora
5024,45775,2026-01-31T03:00:00+00:00,confirmado,suplai,384267.3468,false,true,false,false,false,false,carga_historica_sin_hora
5034,46800,2026-01-31T03:00:00+00:00,confirmado,suplai,40730.0520,false,true,false,false,false,false,carga_historica_sin_hora
5035,35951,2026-01-31T03:00:00+00:00,confirmado,suplai,380449.2040,false,true,false,false,false,false,carga_historica_sin_hora
5043,38012,2026-01-31T03:00:00+00:00,confirmado,suplai,32920.0000,true,true,false,false,false,false,carga_historica_sin_hora
5044,36216,2026-01-31T03:00:00+00:00,confirmado,suplai,98783.7000,true,true,false,false,false,false,carga_historica_sin_hora
5049,39342,2026-01-31T03:00:00+00:00,confirmado,suplai,27815.9600,false,true,false,false,false,false,carga_historica_sin_hora
5050,39342,2026-01-31T03:00:00+00:00,confirmado,suplai,458453.3670,false,true,false,false,false,false,carga_historica_sin_hora
5053,40794,2026-01-31T03:00:00+00:00,confirmado,suplai,30164.9000,true,true,false,false,false,false,carga_historica_sin_hora
5054,35203,2026-01-31T03:00:00+00:00,confirmado,suplai,58910.0000,true,true,false,false,false,false,carga_historica_sin_hora
