product_code,nombre,image_url,descripcion,rotacion_index,qty
14380,GALLETAS COFLER RELLENAS BONOBON 27X85G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14380-300x300.webp,"Descubre el irresistible sabor de las Galletas Cofler Rellenas Bonobón, la combinación perfecta de galleta crujiente y suave relleno de chocolate. Presentadas en un formato de 27 paquetes de 85g, son ideales para el kiosco o almacén. Su atractivo diseño y delicioso sabor las convierten en un producto de compra por impulso, garantizando una alta rotación y un margen atractivo para tu negocio. ¡No dejes pasar la oportunidad de deleitar a tus clientes y aumentar tus ventas!",0.0221,0
12794,GALLETAS COFLER 30X120G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-12794-300x300.webp,"¡Descubre el irresistible sabor de las Galletas Cofler! Perfectas para aquellos momentos de antojo, estas galletas son un clásico que no puede faltar en tu kiosco. Presentadas en un formato de 30 paquetes de 120g, son ideales para atraer a tus clientes en busca de un snack delicioso. Con un alto margen de ganancia y su atractivo para el público joven y adulto, las Galletas Cofler garantizan una rápida rotación y compras por impulso. ¡No dejes pasar esta oportunidad! Estas galletas tiene chips de chocolates. Es lo que las caracteriza El cliente suele referirse a ella como galletas con chips.",0.0206999999999999996502797472430756897665560245513916015625,0
14373,"GALLETAS COFLER BAÑADAS BONBON 16X105,6G",https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14373-300x300.webp,"Descubre las irresistibles Galletas Cofler Bañadas Bonbon, un deleite que conquistará a tus clientes con su suave textura y su delicioso sabor a chocolate. Presentadas en un atractivo formato de 16 paquetes de 105,6g, son perfectas para compartir o disfrutar en cualquier momento. Su atractivo diseño y sabor único las convierten en una opción ideal para el impulso de ventas en tu kiosco. Atrae a un público amplio y maximiza tu margen de ganancias con este producto que no puede faltar en tu mostrador.",0.0205,0
3746,SALADIX DUO ESTUCHE 24X80G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-3746-300x300.webp,"¡Descubre el irresistible sabor de Saladix Duo! Este innovador estuche contiene 24 paquetes de 80g, perfectos para satisfacer a tus clientes en cualquier momento del día. Con su combinación de sabores únicos y su formato práctico, es ideal para el consumo rápido y la compra por impulso. Al tener Saladix Duo en tu mostrador, no solo aumentarás tu margen de ganancias, sino que también atraerás a un público diverso que busca opciones sabrosas y saludables. ¡No te quedes sin él!",0.0204,0
9341,OPERA SIMPLE 28X92G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-9341-300x300.webp,"¡Descubre el delicioso sabor de OPERA SIMPLE! Este exquisito snack, con su combinación perfecta de crocancia y dulzura, está diseñado para satisfacer a todos los paladares. Presentado en un formato de 28 cajas de 92g, es ideal para exhibir en tu kiosco o almacén. Su atractivo packaging y la tendencia actual hacia los snacks indulgentes lo convierten en una opción irresistible para la compra por impulso. Aumenta tu margen y atrae a un público amplio, ¡no dejes pasar esta oportunidad!",0.0204,0
11584,AIREADO COFLER RELLENO TOFI 8X10X70G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-11584-300x300.webp,"Descubre el irresistible AIREADO COFLER RELLENO TOFI, una explosión de sabor en cada bocado que atrapará a tus clientes desde el primer momento. Presentado en un práctico formato de 8 packs de 10 unidades de 70g, es perfecto para exhibir en tu kiosco o almacén. Su textura aireada y delicioso relleno lo convierten en un snack ideal para todas las edades. Además, su atractivo precio y alta demanda garantizan una rápida rotación y excelentes márgenes, impulsando tus ventas al instante.",0.0195,0
13323,MANA RELLENA CHOCOLATE VAINILLA 36X152G,https://arcorencasa.com/wp-content/uploads/2025/07/20250724-13323-300x300.webp,"Descubre el irresistible sabor de MANA RELLENA CHOCOLATE VAINILLA, el snack que está conquistando los paladares. Cada bocado combina la suavidad de la vainilla con el deleite del chocolate, convirtiéndose en la opción perfecta para cualquier momento del día. Este formato incluye 36 unidades de 152g, ideal para exhibir en tu kiosco o almacén. Con un alto potencial de compra por impulso y un atractivo para jóvenes y adultos, ¡asegura tu rentabilidad y rotación con este delicioso producto!",0.0191,0
13886,PURE TOMATE LC 12x530G,https://arcorencasa.com/wp-content/uploads/2026/02/20260206-13886-1-300x300.webp,"¡Descubre el sabor auténtico de la cocina con PURE TOMATE LC! Este concentrado de tomate en formato de 12 frascos de 530g cada uno es perfecto para preparar deliciosas salsas, guisos y más. Su calidad premium y versatilidad lo convierten en un must-have en cualquier cocina. Además, ofrece un excelente margen de ganancia, ideal para la compra por impulso. Atrae a tus clientes con este producto esencial que garantiza rotación rápida en tu mostrador. ¡No dejes pasar esta oportunidad!",0.0189,0
10348,COFLER LECHE 12x10x55G,https://arcorencasa.com/wp-content/uploads/2025/05/20250506-10348-300x300.webp,"¡Descubre la delicia de COFLER LECHE! Este exquisito producto combina el sabor auténtico del chocolate con la cremosidad de la leche, convirtiéndolo en una opción irresistible para los amantes de los snacks. Presentado en un formato de 12 cajas de 10 unidades de 55g, es perfecto para exhibir en tu kiosco. Su atractivo diseño y sabor cautivador impulsan las compras por impulso, asegurando un alto margen de ganancia y una rápida rotación en el mostrador. ¡No dejes pasar esta oportunidad!",0.0186,0
13589,RECETA DE LA ABUELA PEPAS 36X183G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13589-300x300.webp,"Descubre el irresistible sabor de las Pepas de la Abuela, un clásico que enamora a grandes y chicos. Este formato incluye 36 paquetes de 183g, perfectos para exhibir en tu kiosco. Su atractivo diseño y delicioso sabor convierten estas galletas en la opción ideal para compras por impulso. Con un margen atractivo y una alta rotación, las Pepas son el complemento perfecto para tu oferta, cautivando a un público que busca calidad y nostalgia en cada bocado. ¡Impulsa tus ventas hoy!",0.0184,0
13296,HOGAREÑAS CON SALVADO 30X200G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13296-300x300.webp,"Descubre el sabor inigualable de las HOGAREÑAS CON SALVADO, una opción deliciosa y saludable que está en tendencia. Presentadas en un formato de 30 bolsas de 200g, son perfectas para cualquier momento del día. Su combinación de sabor y beneficios nutricionales las convierte en un snack ideal para toda la familia. Colocarlas en tu mostrador garantiza una alta rotación y atractivo para el público que busca opciones saludables. ¡Aumenta tu margen y conquista a tus clientes con este producto!",0.0183,0
13709,COFLER BLOCK BLANCO 8x20x38G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13709-300x300.webp,"Descubre la deliciosa combinación de sabor y textura con el COFLER BLOCK BLANCO, un dulce que encanta a todos. Presentado en un práctico formato de 8 cajas de 20 unidades de 38 g cada una, es ideal para exhibir en tu mostrador. Este producto no solo atrae a los amantes del chocolate, sino que también garantiza una alta rotación gracias a su compra por impulso. Aumenta tus márgenes y satisface a un amplio público objetivo con este irresistible snack. ¡No te quedes sin él!",0.0181,0
14369,"GALLETAS COFLER BAÑADAS 16X132,8G",https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14369-300x300.webp,"Descubre el irresistible sabor de las Galletas Cofler Bañadas, una delicia que cautiva a todos. Cada paquete de 16 unidades de 132,8g ofrece la combinación perfecta de galleta crujiente y un exquisito baño de chocolate, ideal para cualquier ocasión. Con su formato atractivo, es un producto que invita a la compra por impulso. Además, su alto margen de rentabilidad y su atractivo para un amplio público, desde niños hasta adultos, aseguran una rotación rápida en tu negocio. ¡Haz que tus clientes se deleiten!",0.0173,0
13136,ATUN LC NATURAL 24X170G,https://arcorencasa.com/wp-content/uploads/2026/01/20260122-13136-300x300.webp,"Descubre el irresistible sabor del Atún LC Natural, una opción saludable que encanta a todos. Presentado en un formato práctico de 24 latas de 170g, es ideal para tu kiosco o almacén. Este producto no solo es versátil para ensaladas y sándwiches, sino que también atrae a un amplio público que busca calidad y conveniencia. Su alta demanda garantiza una rotación rápida, brindándote rentabilidad y margen atractivo. ¡No dejes pasar la oportunidad de tenerlo en tu mostrador!",0.0171,0
13625,SALVADO BAGLEY 36X169G,https://arcorencasa.com/wp-content/uploads/2025/12/20251215-13625-300x300.webp,"¡Descubre el sabor y la calidad del Salvado Bagley! Este delicioso snack, con su crujiente textura y sabor inconfundible, es la opción perfecta para quienes buscan una alternativa saludable y deliciosa. Presentado en un formato práctico de 36 paquetes de 169g, ideal para exhibiciones llamativas en tu negocio. Su atractivo para el público que busca snacks saludables garantizan una alta rotación y margen de ganancia. ¡No dejes pasar la oportunidad de aumentar tus ventas con este favorito de todos!",0.0159,0
10130,MENTHO PLUS STRONG 12X12X29.4G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10130-300x300.webp,"Descubre la frescura intensa de MENTHO PLUS STRONG, el caramelo que conquista con su sabor mentolado y refrescante. Cada caja contiene 12 displays de 12 unidades de 29.4g, ideal para exhibir en tu kiosco. Su atractivo packaging y sabor único lo convierten en la opción perfecta para compras por impulso, garantizando una rápida rotación. Atrae a un público diverso, desde jóvenes hasta adultos, y disfruta de un margen de ganancia atractivo. ¡No dejes pasar esta oportunidad para incrementar tus ventas!",0.0154,0
13449,SALSA ARCOR PORTUGUESA 24X340G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13449-300x300.webp,"Descubre la irresistible Salsa Arcor Portuguesa, el complemento perfecto que transformará cualquier plato en una experiencia culinaria única. Presentada en un formato de 24 frascos de 340g, esta salsa se convierte en un imprescindible para tu negocio. Su sabor auténtico atrae a todos los amantes de la cocina, haciendo que las ventas se disparen. Con un alto margen de ganancia y una excelente rotación, ¡es el producto ideal para el mostrador! Atrae a tus clientes y potencia tus ingresos.",0.0151,0
12927,PURE TOMATE ARCOR 24X210G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12927-300x300.webp,"Descubre el auténtico sabor del tomate con el Pure Tomate Arcor, el aliado perfecto para tus recetas. Este formato de 24 frascos de 210g es ideal para tu almacén o kiosco, asegurando que tus clientes siempre tengan a mano un producto de calidad. Su atractiva presentación y versatilidad lo convierten en una compra por impulso irresistible. Con un excelente margen de ganancia y un público que busca conveniencia, el Pure Tomate Arcor es una opción que asegura rotación y satisfacción en cada venta.",0.015,0
13546,MAYONESA BC 12X250CC,https://arcorencasa.com/wp-content/uploads/2026/01/20260122-13546-300x300.webp,"Descubre la deliciosa Mayonesa BC, el aliado perfecto para realzar el sabor de tus platillos. Presentada en un formato práctico de 12 frascos de 250cc, esta mayonesa es ideal para el consumo diario. Su cremosidad y sabor inconfundible la convierten en la elección favorita de los amantes de la cocina. Al tenerla en tu mostrador, aprovecharás la compra por impulso, garantizando un excelente margen de ganancia y atrayendo a un amplio público que busca calidad y sabor en cada bocado.",0.015,0
14323,CHOCOLINAS 25X250G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14323-300x300.webp,"Descubre el irresistible sabor de las CHOCOLINAS, el snack de galleta que conquista a grandes y chicos. Presentadas en un práctico formato de 25 paquetes de 250g, son perfectas para ofrecer en tu kiosco o almacén. Su combinación de chocolate y galleta las convierte en un producto ideal para compras por impulso, garantizando una rotación rápida. Con un margen atractivo, atraerás a un público fiel que busca un antojo delicioso en cualquier momento. ¡No dejes pasar esta oportunidad!",0.0149,0
9808,CHOCLO ARCOR CREMOSO 24x300G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-9808-300x300.webp,"Descubre la irresistible suavidad del Choclo Arcor Cremoso, un sabor que conquista a todos. Este formato de 24 presentaciones de 300g es perfecto para exhibir en tu kiosco o almacén. Su versatilidad lo convierte en el complemento ideal para ensaladas, guisos o como un snack delicioso. Además, su alto margen de ganancia y su atractivo para el público buscan la compra por impulso. ¡Aprovecha esta oportunidad y eleva la rotación de tu negocio con Choclo Arcor!",0.0148,0
10350,COFLER ALMENDRAS 12x10x55G,https://arcorencasa.com/wp-content/uploads/2025/05/20250506-10350-300x300.webp,"¡Descubre el irresistible sabor de COFLER ALMENDRAS! Con su combinación perfecta de chocolate y almendras, este snack se posiciona como una delicia que no se puede resistir. Presentado en un práctico formato de 12 cajas de 10 unidades de 55g, es ideal para exhibir en tu kiosco o almacén. Su atractivo como compra por impulso garantiza una alta rotación, ofreciendo un excelente margen de ganancia. Atrae a los amantes de los snacks saludables y dulce en tu negocio. ¡No te quedes sin ellos!",0.0144,0
12921,AIREADO COFLER RELLENO BONOBON 8X20X30G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12921-300x300.webp,"¡Descubre el irresistible AIREADO COFLER RELLENO BONOBON! Este delicioso dulce combina el crujiente de la galleta con el sabor único del chocolate relleno, perfecto para satisfacer cualquier antojo. Presentado en un conveniente formato de 8 bolsas de 20 g cada una, es ideal para exhibir en tu kiosco o almacén. Su atractivo sabor y presentación lo convierten en una opción de compra por impulso, garantizando un alto margen de ganancia y rotación rápida entre los amantes del chocolate. ¡No te quedes sin él!",0.0144,0
10885,CARAMELO GAJITOS 12x485G,https://arcorencasa.com/wp-content/uploads/2025/12/20251215-10885-300x300.webp,"¡Descubre el inigualable sabor de los Caramelos Gajitos! Perfectos para satisfacer esos antojos dulces, estos caramelos son un éxito en cualquier mostrador. Presentados en un formato de 12 bolsas de 485g, son ideales para ofrecer a tus clientes una opción deliciosa y conveniente. Su atractivo precio y la tendencia hacia los productos de compra impulsiva garantizan un alto margen de ganancias. Atrae a un amplio público y aumenta la rotación en tu negocio con Gajitos, ¡la elección perfecta para tu kiosco o almacén!",0.0138,0
13574,GALLETA CEREAL MIX AVENA PASAS 25x207G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13574-300x300.webp,"Descubre la deliciosa Galleta Cereal Mix Avena Pasas, un snack irresistible que combina el sabor auténtico de la avena con la dulzura de las pasas. Presentada en formatos de 25 paquetes de 207g, es perfecta para el consumo individual o en familia. Este producto es ideal para aumentar tus ventas, ya que su atractivo saludable y su sabor reconfortante fomentan la compra por impulso. Atrae a un público consciente de su alimentación y maximiza tu rentabilidad con un margen atractivo. ¡No dejes pasar la oportunidad de tenerlo en tu mostrador!",0.0131,0
13245,LENTEJAS ARCOR 24X300G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13245-300x300.webp,"Descubre las Lentejas Arcor, el aliado perfecto para tus clientes que buscan calidad y sabor en cada plato. Presentadas en prácticos paquetes de 300g, cada caja contiene 24 unidades, ideal para optimizar el espacio en tu almacén. Su versatilidad y fácil preparación las convierten en un producto estrella en la compra por impulso, asegurando un excelente margen de ganancia. No dejes pasar la oportunidad de ofrecer a tu público objetivo una opción saludable y deliciosa que no puede faltar en su mesa.",0.0125,0
6900,TOPLINE MENTA 30X20X6.70G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-6900-300x300.webp,"¡Descubre la frescura inigualable de Topline Menta! Este delicioso chicle es la tendencia que tus clientes buscan para disfrutar de un sabor refrescante en cualquier momento. Presentado en una caja de 30 unidades de 20 chicles cada una (6.70g cada uno), es ideal para exhibir en tu mostrador. Su atractivo precio y su potencial de compra por impulso aseguran un excelente margen de ganancia. Atrae a un público joven y activo, ¡no dejes pasar la oportunidad de incrementar tus ventas!",0.0125,0
13318,SALSA ARCOR FILETTO 24X340G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13318-300x300.webp,"Descubre la irresistible Salsa Arcor Filetto, el aliado perfecto para realzar el sabor de tus platillos. Con su exquisita mezcla de tomates frescos y especias, esta salsa es ideal para pastas, pizzas y más. Cada caja contiene 24 frascos de 340g, fácil de exhibir y vender. Atrae a tus clientes con esta opción versátil que impulsa la compra por impulso. Su excelente margen de ganancia y alta rotación la convierten en un producto imprescindible para tu negocio. ¡No te quedes sin ella!",0.0123,0
13977,MELITAS 32X159G,https://arcorencasa.com/wp-content/uploads/2025/03/20250327-13977-300x300.webp,"Descubre las MELITAS 32X159G, un delicioso snack que conquista a todos con su inconfundible sabor y textura crujiente. Este formato incluye 32 unidades de 159 gramos, ideales para exhibir en tu kiosco o almacén. Su atractivo packaging y versatilidad lo convierten en una opción irresistible para compras por impulso. Con un alto margen de ganancia y un público leal que busca calidad y sabor, ¡no dejes pasar la oportunidad de incrementar tus ventas con MELITAS en tu mostrador!",0.0119,0
13135,ATUN LC ACEITE 24X170G,https://arcorencasa.com/wp-content/uploads/2026/01/20260122-13135-300x300.webp,"Descubre el irresistible Atún LC en aceite, un clásico que no puede faltar en tu tienda. Presentado en un práctico formato de 24 latas de 170g, este atún de alta calidad es perfecto para aquellos que buscan sabor y conveniencia. Su versatilidad lo convierte en una opción ideal para ensaladas, sándwiches y más. Al tenerlo en tu mostrador, garantizas una compra por impulso con un excelente margen de ganancia, atrayendo a un público fiel y amante de la buena alimentación. ¡Impulsa tus ventas con Atún LC!",0.0118,0
2001,MOGUL TIBURON 12X12X30G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-2001-300x300.webp,"¡Descubre la deliciosa experiencia que ofrece MOGUL TIBURÓN! Con su irresistible sabor frutal y su divertida forma, este producto se ha convertido en un favorito entre los más pequeños. Presentado en un formato de 12 displays con 12 unidades de 30 g cada uno, es ideal para exhibir en tu kiosco. Su atractivo diseño y sabor único fomentan las compras por impulso, asegurando una alta rotación y un margen atractivo. ¡No dejes pasar la oportunidad de aumentar tus ventas!",0.0117,0
14325,COQUITAS 40X177G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14325-300x300.webp,"Descubre las irresistibles COQUITAS, un snack que combina sabor y nostalgia en cada bocado. Presentadas en un atractivo formato de 40 paquetes de 177g, estas galletas son perfectas para compartir y disfrutar en cualquier momento. Su crujiente textura y delicioso sabor a coco conquistarán a tus clientes, generando compras por impulso en tu tienda. Con un excelente margen de ganancia y un público fiel, tener COQUITAS en tu mostrador es una apuesta segura para aumentar la rotación y tus ventas.",0.0113,0
6770,TORTITAS CHOCOLATES 24X125G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-6770-300x300.webp,"Descubre la irresistible tentación de las Tortitas Chocolates, un deleite que conquista a grandes y pequeños. Presentadas en un práctico formato de 24 unidades de 125g, estas delicias son perfectas para un snack o un postre. Su combinación de suave bizcocho y exquisito chocolate las convierte en la elección ideal para un consumo frecuente. Atrae a tus clientes con un producto que genera compra por impulso y asegura un excelente margen de ganancia. ¡No dejes que se queden sin ellas!",0.0108,0
14364,ALFAJOR COFLER MOUSSE 40X40G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-14364-300x300.webp,"Descubre el exquisito Alfajor Cofler Mousse, una deliciosa combinación de galletas suaves y un relleno cremoso que enamora a los amantes del chocolate. Presentado en un práctico formato de 40 unidades de 40 gramos, este producto es perfecto para exhibir en tu kiosco. Su irresistible sabor genera compras por impulso, lo que garantiza una alta rotación y un excelente margen de ganancia. Atrae a un público diverso y convierte cada venta en una oportunidad de negocio. ¡No te quedes sin él!",0.0106,0
11661,ALFAJOR TOFI NEGRO 36X46G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-11661-300x300.webp,"Descubre el irresistible Alfajor Tofi Negro, una delicia que combina la suavidad de su dulce relleno con el crujiente de su cobertura de chocolate, capturando la esencia de un sabor clásico que encanta a todos. Presentado en un formato práctico de 36 unidades de 46g, este alfajor es perfecto para exhibir en tu kiosco o almacén. Su atractivo para el público lo convierte en un imán de compras por impulso, asegurando un alto margen de rentabilidad y una rápida rotación en tus estantes. ¡No te quedes sin él!",0.0104,0
5671,TOMATE ARCOR CUBETEADO 2x12x400G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-5671-300x300.webp,"¡Descubre el sabor auténtico del tomate Arcor cubeteado! Ideal para brindar frescura en tus platillos, este producto es perfecto para los amantes de la cocina rápida y saludable. Presentado en un formato de 2 packs de 12 unidades de 400g, es fácil de almacenar y exhibir en tu tienda. Su atractivo para la compra por impulso y su excelente margen de rentabilidad lo convierten en un must-have para tus clientes. Aumenta tus ventas y ofrece calidad en cada bocado.",0.0099,0
10918,TOPLINE SEVEN SANDIA 36x16x14.7G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10918-300x300.webp,"¡Descubre el refrescante sabor de TOPLINE SEVEN SANDIA! Este delicioso snack combina la esencia de la sandía con una textura crujiente que enamora a todos. Presentado en un formato práctico de 36 unidades de 16g, es perfecto para exhibir en tu kiosco o almacén. Su atractivo sabor y presentación llamativa garantizan una alta rotación, impulsando las compras por impulso. Además, su margen de ganancia atractivo lo convierte en una opción ideal para captar a un público joven y activo. ¡No dejes pasar esta oportunidad!",0.0098,0
13295,HOGAREÑAS CON SALVADO POR 3 10X3X200G,https://arcorencasa.com/wp-content/uploads/2025/12/20251215-13295-300x300.webp,"Descubre HOGAREÑAS CON SALVADO, el snack que combina sabor y salud en cada bocado. Con un formato práctico de 10 paquetes de 200g, este producto es ideal para quienes buscan una opción deliciosa y nutritiva. Su contenido de salvado no solo aporta fibra, sino que también se alinea con las tendencias de consumo consciente. Coloca HOGAREÑAS en tu mostrador y aprovecha su alta rotación; su atractivo para el público que busca snacks saludables garantiza compras por impulso y un excelente margen de ganancia.",0.0097,0
14091,CEREAL MIX SNACK ORIGINAL 36X100G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14091-300x300.webp,"¡Descubre la explosión de sabor con el Cereal Mix Snack Original! Este delicioso snack combina lo mejor de los cereales para ofrecer un picoteo irresistible, perfecto para cualquier momento del día. Presentado en un formato práctico de 36 bolsas de 100g, es ideal para exhibir y atraer a los clientes en tu tienda. Su atractivo para el público joven y adultos, sumado a su margen de ganancia atractivo, garantiza una rotación rápida y compras por impulso en tu mostrador. ¡No te quedes sin él!",0.0094,0
10425,TOPLINE SEVEN VIOLET 36X16X14G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-10425-300x300.webp,"Descubre TOPLINE SEVEN VIOLET, el snack que encanta a todos con su irresistible sabor y atractiva presentación. Cada caja contiene 36 unidades de 16g, perfectas para exhibir en tu kiosco o almacén. Su formato ideal fomenta la compra por impulso, atrayendo a un público joven y dinámico que busca alternativas deliciosas. Con un excelente margen de ganancia, este producto se convertirá en un éxito en tus ventas, garantizando rotación rápida y satisfacción para tus clientes. ¡No te quedes sin él!",0.0093,0
13023,MOGUL OSO EXTREME 12X10X50G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-13023-300x300.webp,"¡Descubre el irresistible sabor de MOGUL OSO EXTREME! Estos deliciosos gomitas en forma de oso son la tendencia que tus clientes no podrán resistir. Presentados en un formato de 12 displays de 10 unidades de 50g cada uno, son ideales para exhibir en tu kiosco o almacén. Con un alto margen de ganancia y un atractivo irresistible, fomentan la compra por impulso, capturando la atención de niños y adultos. ¡Aumenta tu rotación y satisfacción del cliente con MOGUL OSO EXTREME!",0.0086,0
13791,MANA CHOCOLATADA 36X136G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13791-300x300.webp,"¡Descubre el sabor irresistible de MANA Chocolatada! Este delicioso producto, en un práctico formato de 36 unidades de 136g, es perfecto para satisfacer antojos y atraer a tus clientes. Su sabor único y cremoso lo convierte en un favorito entre niños y adultos, ideal para cualquier momento del día. Al tenerlo en tu mostrador, fomentarás compras por impulso y disfrutarás de un excelente margen de ganancia. ¡Aprovecha la tendencia de los snacks dulces y aumenta tu rotación!",0.0085,0
14125,SALADIX FUEGO ESTUCHE 4X6X100G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14125-300x300.webp,"¡Descubre el irresistible sabor de Saladix Fuego! Este snack picante de maíz es perfecto para aquellos que buscan un toque audaz en cada bocado. Presentado en un estuche de 4 unidades de 100g, es ideal para el surtido en tu kiosco o almacén. Su atractivo formato y delicioso sabor lo convierten en la opción perfecta para compras por impulso. Atrae a los amantes del picante y maximiza tu margen de ganancia con un producto que garantiza rotación constante. ¡No te lo pierdas!",0.0085,0
12385,CHUPUTIN EXTREME DUO 12x24x18G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-12385-300x300.webp,"¡Descubre el irresistible sabor de CHUPUTIN EXTREME DUO! Esta delicia de 18g ofrece una explosión de sabores que encantará a niños y adultos por igual. Presentado en un formato de 12 displays de 24 unidades, es ideal para maximizar tu espacio de venta. Su atractivo diseño y variedad de sabores aseguran una alta rotación y fomentan la compra por impulso. No dejes pasar la oportunidad de atraer a más clientes y aumentar tu margen con este producto de tendencia. ¡Aumenta tus ventas hoy!",0.0081,0
13606,HOGAREÑAS 7 SEMILLAS 36X189G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-13606-300x300.webp,"¡Descubre el sabor irresistible de HOGAREÑAS 7 SEMILLAS! Con una mezcla única de semillas que aportan un crunch delicioso, este snack es ideal para los amantes de lo saludable. Presentado en un formato de 36 unidades de 189g, perfecto para exhibir en tu kiosco o almacén. Su atractivo para la compra por impulso, junto con un margen de ganancia atractivo, lo convierte en un must-have para atraer a un público consciente de su alimentación. ¡No te quedes sin ellas!",0.0081,0
11646,MOGUL EXTREME ROLLO 12X12X35G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-11646-300x300.webp,"¡Descubre MOGUL EXTREME ROLLO! Un delicioso snack que combina sabor y diversión en cada bocado, perfecto para satisfacer los antojos de tus clientes. Este atractivo formato incluye 12 displays de 12 unidades de 35g, ideal para exhibir en tu kiosco o almacén. Su diseño llamativo y su irresistible sabor lo convierten en un producto de compra por impulso, garantizando márgenes atractivos. Atrae a un público joven y dinámico que busca experiencias únicas. ¡No dejes pasar la oportunidad de incrementar tus ventas!",0.008,0
13751,MOGUL DIENTES 12X10X50G,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-13751-300x300.webp,"¡Descubre MOGUL DIENTES, el snack que encanta a grandes y chicos! Con su sabor irresistible y su presentación divertida, se ha convertido en la elección favorita de los consumidores. Este producto viene en un práctico formato de 12 displays de 10 unidades de 50g, ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor único fomentan la compra por impulso, asegurando una alta rotación y un excelente margen de ganancia. ¡Aprovecha esta oportunidad y sorprende a tus clientes!",0.008,0
3274,ROCKLETS LENT 12X18X40G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-3274-300x300.webp,"¡Descubre la explosión de sabor con ROCKLETS LENT! Estas irresistibles bolitas de chocolate están diseñadas para cautivar a todos, desde niños hasta adultos, convirtiéndolas en el snack perfecto para cualquier ocasión. Presentamos un formato de 12 displays, cada uno con 18 unidades de 40g, ideal para exhibir en tu mostrador. Su atractivo y frescura garantizan una rápida rotación y un margen atractivo, impulsando las compras por impulso. ¡Haz de ROCKLETS LENT tu aliado para aumentar las ventas en tu negocio!",0.0078,0
13239,ARVEJAS ARCOR SECAS 24x300G,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13239-300x300.webp,"¡Descubre el delicioso sabor y la calidad superior de las Arvejas Arcor Secas! Perfectas para enriquecer tus platillos y satisfacer a tus clientes, este formato de 24 paquetes de 300g cada uno es ideal para el consumo diario. Con un excelente margen de ganancia, estas arvejas son perfectas para la compra por impulso, atrayendo a un público que busca opciones saludables y prácticas. ¡No dejes pasar la oportunidad de incluirlas en tu mostrador y aumentar tus ventas!",0.0077,0
10606,BEBIDA BC MULTIFRUTA 24x200ML,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-10606-300x300.webp,"¡Descubre la explosión de sabor que trae la Bebida BC Multifruta! Con su mezcla irresistible de frutas, es perfecta para aquellos que buscan refrescarse en cualquier momento. Presentada en un práctico formato de 24 botellas de 200 ml, es ideal para exhibir en tu kiosco o almacén. Su atractivo precio y sabor único garantizan una alta rotación y compra por impulso. Atrae a un público diverso y maximiza tu margen de ganancias con esta bebida que todos querrán probar. ¡No dejes pasar esta oportunidad!",0.0076,0
14378,GALLETAS COFLER RELLENAS CHOCOLATE 27X85G,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14378-300x300.webp,"Descubre las irresistibles Galletas Cofler Rellenas Chocolate, el snack que hará que tus clientes regresen por más. Cada caja incluye 27 packs de 85g, ideales para exhibir en tu mostrador y atraer la atención de los amantes del chocolate. Su sabor suave y cremoso se convierte en la opción perfecta para una compra por impulso, asegurando un excelente margen de ganancia. ¡Aprovecha esta tendencia y haz que tus ventas suban al ofrecer un producto que enamora a grandes y chicos!",0.0076,0
