client_id,razon_social,direccion,query,ok,status,lat,lng,formatted,location_type,partial_match,error_message
124,Milky Ways Cereal Bar - Kendall,"13818 SW 56th St, Miami","13818 SW 56th St, Miami, 33175, FL, USA",True,OK,25.7124525,-80.4177318,"13818 SW 56th St, Miami, FL 33175, USA",ROOFTOP,False,
125,NAHUÉN Gourmet Market - DORAL,"10375 NW 41st St, Doral, Doral","10375 NW 41st St, Doral, Doral, 33178, FL, USA",True,OK,25.8121102,-80.3651742,"10375 NW 41st St, Doral, FL 33178, USA",ROOFTOP,False,
126,No Ordinary Vegan,"1525 Meridian Ave 210, Miami Beach","1525 Meridian Ave 210, Miami Beach, 33147, FL, USA",True,OK,25.7878658,-80.1363105,"1525 Meridian Ave Apt 210, Miami Beach, FL 33139, USA",ROOFTOP,False,
127,OLA GELATO LLC,"13115 W OKEECHOBEE ROAD
SUITE 113, HIALEAH GARDENS","13115 W OKEECHOBEE ROAD
SUITE 113, HIALEAH GARDENS, 33018, FL, USA",True,OK,25.8932721,-80.3734336,"13115 W Okeechobee Rd #113, Hialeah Gardens, FL 33018, USA",ROOFTOP,False,
128,POLIDORI MIAMI CORP - POLIDORI MARKET,"13408 BISCAYNE BLVD, MIAMI","13408 BISCAYNE BLVD, MIAMI, 33181, FL, USA",True,OK,25.8994885,-80.1613016,"13408 Biscayne Blvd, Miami, FL 33181, USA",ROOFTOP,False,
129,PRESIDENTE SUPERMARKET #8,"4645 B Gun Club Road, West Palm Beach","4645 B Gun Club Road, West Palm Beach, 33415, FL, USA",True,OK,26.6752971,-80.11369959999999,"4645 Gun Club Rd, West Palm Beach, FL 33415, USA",ROOFTOP,False,
130,SEDANOS # 26- Hialeah 26,"2301 W 52nd St, Hialeah","2301 W 52nd St, Hialeah, 33016, FL, USA",True,OK,25.870082,-80.32939209999999,"2301 W 52nd St, Hialeah, FL 33016, USA",ROOFTOP,False,
131,SEDANOS # 28 - Hialeah 28,"3140 W 76th st, Hialeah","3140 W 76th st, Hialeah, 33018, FL, USA",True,OK,25.890167,-80.3465494,"3140 W 76th St, Hialeah, FL 33018, USA",ROOFTOP,False,
132,BRAVO PEMBROKE #53,"6767 Pembroke Rd., Pembroke Pines","6767 Pembroke Rd., Pembroke Pines, 33023, FL, USA",True,OK,25.9958448,-80.2222845,"6767 Pembroke Rd, Pembroke Pines, FL 33023, USA",ROOFTOP,False,
133,D&S On Time Trucking LLC,"6703 Bayfront Dr, Margate","6703 Bayfront Dr, Margate, 33063, Florida, USA",True,OK,26.2657382,-80.2150609,"6703 Bayfront Dr, Margate, FL 33063, USA",ROOFTOP,False,
134,Estación de Pan,"23269 State Rd 7 #107, Boca Raton","23269 State Rd 7 #107, Boca Raton, 33428, Florida, USA",True,OK,26.3286684,-80.2038513,"Essential Money Transfer, 23269 FL-7 Ste 107, Boca Raton, FL 33428, USA",ROOFTOP,False,
135,FRANK'S FRESH FRUIT #2,"6480 SW 8 STREET, WEST MIAMI","6480 SW 8 STREET, WEST MIAMI, 33144, FL, USA",True,OK,25.7629404,-80.301565,"6480 SW 8th St, West Miami, FL 33144, USA",ROOFTOP,False,
136,FRESCO Y MAS # 201 HIALEAH SHOPPING CENTER,"6500 W 4th Ave, Hialeah","6500 W 4th Ave, Hialeah, 33012, FL, USA",True,OK,25.8819652,-80.2924073,"6500 W 4th Ave, Hialeah, FL 33012, USA",GEOMETRIC_CENTER,False,
137,IRIMIA LLC - PASIONES ARGENTINAS,"2756 SW 137 AVE, MIAMI","2756 SW 137 AVE, MIAMI, 33175, FL, USA",True,OK,25.7419636,-80.41676460000001,"2756 SW 137th Ave, Miami, FL 33175, USA",ROOFTOP,False,
138,Ideal Food Basket - Dania Beach,"308 E Dania Beach Blvd, Dania Beach","308 E Dania Beach Blvd, Dania Beach, 33004, Florida, USA",True,OK,26.0512043,-80.1387913,"308 E Dania Beach Blvd, Dania Beach, FL 33004, USA",ROOFTOP,False,
139,Just feed me,"335 E Linton Blvd, Delray Beach","335 E Linton Blvd, Delray Beach, 33483, Florida, USA",True,OK,26.4402238,-80.069409,"335 E Linton Blvd, Delray Beach, FL 33483, USA",ROOFTOP,False,
140,KEY FOOD CORAL SPRINGS (EX BRAVO CORAL SPRINGS),"10301 Royal Palm Blvd, Coral Springs","10301 Royal Palm Blvd, Coral Springs, 33065, Florida, USA",True,OK,26.2598591,-80.262787,"10301 Royal Palm Blvd, Coral Springs, FL 33065, USA",ROOFTOP,False,
141,Diego,"222 67TH ST, Miami Beach","222 67TH ST, Miami Beach, 33141-5701, FL, USA",True,OK,25.8503716,-80.12076549999999,"222 67th St, Miami, FL 33141, USA",ROOFTOP,False,
142,REDLAND FARMERS MARKET,"24801 SW 177th Ave, Homestead","24801 SW 177th Ave, Homestead, 33031, FL, USA",True,OK,25.5357719,-80.47786289999999,"24801 SW 177th Ave, Homestead, FL 33031, USA",RANGE_INTERPOLATED,False,
143,SEDANOS # 10 - Hialeah 10,"1690 W 68th st, Hialeah","1690 W 68th st, Hialeah, 33014, FL, USA",True,OK,25.8838139,-80.3174289,"1690 W 68th St, Hialeah, FL 33014, USA",ROOFTOP,False,
144,SEDANOS # 31 - Homestead 31,"831  NE 8th st, Homestead","831  NE 8th st, Homestead, 33030, FL, USA",True,OK,25.4783495,-80.46654699999999,"831 NE 8th St, Homestead, FL 33030, USA",ROOFTOP,False,
145,SEDANOS # 36- Miami Gardens 36,"18600 NW 87th ave, Hialeah","18600 NW 87th ave, Hialeah, 33018, FL, USA",True,OK,25.9428694,-80.3439197,"18600 NW 87th Ave, Hialeah, FL 33015, USA",ROOFTOP,False,
146,WINN-DIXIE - # 319 DIXIE CENTER,"30346 OLD DIXIE HIGHWAY, HOMESTEAD","30346 OLD DIXIE HIGHWAY, HOMESTEAD, 33030, FL, USA",True,OK,25.4866737,-80.4635057,"30346 Old Dixie Hwy, Homestead, FL 33030, USA",ROOFTOP,False,
147,AMIGOS DELI LLC,"312 N Federal Hwy, Hallandale Beach","312 N Federal Hwy, Hallandale Beach, 33009, Florida, USA",True,OK,25.9899357,-80.1421287,"312 N Federal Hwy, Hallandale Beach, FL 33009, USA",ROOFTOP,False,
148,ANDES TROPICAL LLC,"3856 OAKCLIFF INDUSTRIAL CT, ATLANTA","3856 OAKCLIFF INDUSTRIAL CT, ATLANTA, 30340, Florida, USA",True,OK,33.9057116,-84.24973489999999,"3856 Oakcliff Industrial Ct, Atlanta, GA 30340, USA",ROOFTOP,True,
149,ARABICO LLC,"1021 NE 110 Street, Biscayne Park","1021 NE 110 Street, Biscayne Park, 33161, Florida, USA",True,OK,25.8771491,-80.17731529999999,"1021 NE 110th St, Biscayne Park, FL 33161, USA",ROOFTOP,False,
150,Acai exotic,"1835 E HALLANDALE BEACH BLVD, HALLANDALE BEACH","1835 E HALLANDALE BEACH BLVD, HALLANDALE BEACH, 33009, Florida, USA",True,OK,25.9867883,-80.12887160000001,"1835 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",ROOFTOP,False,
151,Ace General Hauling LLC,"3901 SW 109th Ave Apt A7, Miami","3901 SW 109th Ave Apt A7, Miami, 33165, FL, USA",True,OK,25.7336728,-80.37125859999999,"3901 SW 109th Ave a7, Miami, FL 33165, USA",ROOFTOP,False,
152,Adriana Cherry,"2420 dove creek drive, Little elm","2420 dove creek drive, Little elm, 75068, Florida, USA",True,OK,33.1674247,-96.8857661,"2420 Dove Creek Dr, Little Elm, TX 75068, USA",ROOFTOP,True,
153,Adriana Molina,"801 Fairway Drive, Miami Beach","801 Fairway Drive, Miami Beach, 33141, FL, USA",True,OK,25.8599257,-80.1407406,"801 Fairway Dr, Miami Beach, FL 33141, USA",ROOFTOP,False,
154,Alchemy Juice co & Market,"527 Clematis St, West Palm Beach","527 Clematis St, West Palm Beach, 33401, FL, USA",True,OK,26.7135758,-80.0564498,"527 Clematis St, West Palm Beach, FL 33401, USA",ROOFTOP,False,
155,"Amazonic Ventures, LLC dba Nativo Acai","PMB 1274, 1000 Brickell Ave, Suite 715, Miami","PMB 1274, 1000 Brickell Ave, Suite 715, Miami, 33131, FL, USA",True,OK,25.7640104,-80.1918072,"1000 Brickell Ave Ste 715, Miami, FL 33131, USA",ROOFTOP,True,
156,Aries Supermarket,"5945 W 25 CT, HIALEAH","5945 W 25 CT, HIALEAH, 33016, FL, USA",True,OK,25.8761569,-80.3337682,"5945 W 25th Ct, Hialeah, FL 33016, USA",ROOFTOP,False,
157,Aunties Key to Life Juice Bar,"17350 S dixie Hwy, Palmetto Bay","17350 S dixie Hwy, Palmetto Bay, 33157, Florida, USA",True,OK,25.607924,-80.35037,"17350 S Dixie Hwy, Palmetto Bay, FL 33157, USA",ROOFTOP,False,
158,BAHAMAS FISH,"13399 SW BIRD ROAD, Miami","13399 SW BIRD ROAD, Miami, FL, USA",True,OK,25.7293419,-80.4114431,"13399 Bird Rd, Miami, FL 33175, USA",RANGE_INTERPOLATED,True,
159,BAKERY CORP,"15625 NW 15 ave, Miami","15625 NW 15 ave, Miami, 33169, FL, USA",True,OK,25.9174184,-80.2240965,"15625 NW 15th Ave, Miami, FL 33169, USA",ROOFTOP,False,
160,BE FRESH MEAT & FISH SUPERMARKET,"12010 N Miami Ave, Miami","12010 N Miami Ave, Miami, 33168, FL, USA",True,OK,25.8851353,-80.19890389999999,"12010 N Miami Ave, Miami, FL 33168, USA",ROOFTOP,False,
161,BLEND PLUS,"1925N Military Trail, West Palm Beach","1925N Military Trail, West Palm Beach, 33409, FL, USA",True,OK,26.7060684,-80.1138071,"1925 N Military Trl, West Palm Beach, FL 33417, USA",GEOMETRIC_CENTER,False,
162,BRAVO KENDALL SUPERMARKET,"11247 SW 152 Street, Kendall","11247 SW 152 Street, Kendall, 33157, FL, USA",True,OK,25.6288623,-80.375562,"11247 SW 152nd St, Miami, FL 33176, USA",ROOFTOP,False,
163,BRAVO OAKLAND - Fort Lauderdale,"3400 N Andrews Ave, Fort Lauderdale","3400 N Andrews Ave, Fort Lauderdale, 33309, FL, USA",True,OK,26.1697427,-80.1450952,"3400 N Andrews Ave, Oakland Park, FL 33334, USA",ROOFTOP,False,
164,BRAVO OAKLAND WEST,"6330 Oakland Park Blvd, Sunrise","6330 Oakland Park Blvd, Sunrise, 33313, Florida, USA",True,OK,26.1635911,-80.234444,"6330 W Oakland Park Blvd, Sunrise, FL 33313, USA",ROOFTOP,False,
165,BRAVO SABAL,"5299 NE 2 AVE, Miami","5299 NE 2 AVE, Miami, 33137, FL, USA",True,OK,25.8244243,-80.1913364,"5299 NE 2nd Ave, Miami, FL 33137, USA",ROOFTOP,False,
166,BRAVO SUPERMARKET - Homestead,"32955 S Dixie Hwy, Florida City","32955 S Dixie Hwy, Florida City, 33034",True,OK,25.4614871,-80.473585,"32955 S Dixie Hwy, Florida City, FL 33034, USA",ROOFTOP,False,
167,BROTHERS FARMERS MARKET II,"1937 N Military Trail, West Palm Beach","1937 N Military Trail, West Palm Beach, 33409, FL, USA",True,OK,26.7049987,-80.1128473,"1937 N Military Trl, West Palm Beach, FL 33409, USA",GEOMETRIC_CENTER,False,
168,Big Mike's Baking Company,"7891 W Sample Rd, Coral Springs","7891 W Sample Rd, Coral Springs, 33065, Florida, USA",True,OK,26.2725736,-80.2316412,"7891 W Sample Rd, Coral Springs, FL 33065, USA",ROOFTOP,False,
169,Boca Brazil Supermarket,"22819 State Road 7, Boca Raton","22819 State Road 7, Boca Raton, 33428, Florida, USA",True,OK,26.3370012,-80.2038731,"22819 FL-7, Boca Raton, FL 33428, USA",ROOFTOP,False,
170,Brothers Farmers Market Davie,"6871 Sterling Road, Davie","6871 Sterling Road, Davie, 33314, Florida, USA",True,OK,26.0465148,-80.2376098,"6871 Stirling Rd, Davie, FL 33314, USA",ROOFTOP,False,
171,Broward Meat & Fish #1,"8040 W Mc Nab Rd., Fort Lauderdale","8040 W Mc Nab Rd., Fort Lauderdale, 33068, FL, USA",True,OK,26.2072028,-80.2352681,"8040 W McNab Rd, North Lauderdale, FL 33068, USA",GEOMETRIC_CENTER,False,
172,Broward Meat & Fish #3,"8030 Pines Blvd, Pembroke Pines","8030 Pines Blvd, Pembroke Pines, 33024, FL, USA",True,OK,26.0075559,-80.24992639999999,"8030 Pines Blvd, Pembroke Pines, FL 33025, USA",ROOFTOP,False,
173,Buns and Roses Catering dba Le Macaron,"142 NW 209 Way, Pembroke Pines","142 NW 209 Way, Pembroke Pines, 33029, FL, USA",True,OK,26.009193,-80.42881899999999,"142 NW 209th Way, Pembroke Pines, FL 33029, USA",ROOFTOP,False,
174,Elda Benshimol,"7165 SW 47th St. Suite 312, Miami","7165 SW 47th St. Suite 312, Miami, 33155, FL, USA",True,OK,25.7265409,-80.30936659999999,"7165 SW 47th St Ste 312, Miami, FL 33155, USA",ROOFTOP,False,
175,"CAMERICAN INTERNATIONAL, INC","1649 N Decatur Road, NE, Atlanta","1649 N Decatur Road, NE, Atlanta, 33307, Florida, USA",True,OK,27.6648274,-81.5157535,"Florida, USA",APPROXIMATE,True,
176,CASA DO PASTEL - ws food's corp,"430 E Sample Rd, Pompano Beach","430 E Sample Rd, Pompano Beach, 33064, Florida, USA",True,OK,26.274801,-80.117474,"410-430 E Sample Rd, Pompano Beach, FL 33064, USA",ROOFTOP,False,
177,CHEESE XPRESS,"9970 W OAKLAND PARK BLVD, SUNRISE","9970 W OAKLAND PARK BLVD, SUNRISE, 33351, Florida, USA",True,OK,26.1688085,-80.28335129999999,"Oak Nob Corner, 9970 W Oakland Park Blvd, Sunrise, FL 33351, USA",GEOMETRIC_CENTER,False,
178,"CHEF ODELL, LLC","12222 SW 132 CORT, MIAMI","12222 SW 132 CORT, MIAMI, 33186, FL, USA",True,OK,25.6545901,-80.40886189999999,"12222 SW 132nd Ct, Miami, FL 33186, USA",ROOFTOP,False,
179,CULINARY AFFAIRS BY DOMINIC INC,"2400 Griffin Road, Fort Lauderdale","2400 Griffin Road, Fort Lauderdale, 33312, FL, USA",True,OK,26.0622166,-80.1730518,"2400 Griffin Rd, Fort Lauderdale, FL 33312, USA",ROOFTOP,False,
180,Caesar's Acai Corp,"120 NE 23rd Street, Miami","120 NE 23rd Street, Miami, 33137, FL, USA",True,OK,25.7987335,-80.1926718,"120 NE 23rd St, Miami, FL 33137, USA",ROOFTOP,False,
181,Café Deli Grab n’ Go,"1059 Collins #104, Miami Beach","1059 Collins #104, Miami Beach, 33139, FL, USA",True,OK,25.7816041,-80.1312009,"1059 Collins Ave #104, Miami Beach, FL 33139, USA",ROOFTOP,False,
182,"DAIRY SHINE, LLC","1809 S POWERLINE ROAD
SUITE 108C, DEERFIELD BEACH","1809 S POWERLINE ROAD
SUITE 108C, DEERFIELD BEACH, 33442, Florida, USA",True,OK,26.2911583,-80.1532324,"1809 S Powerline Rd Unit 108C, Deerfield Beach, FL 33442, USA",ROOFTOP,False,
183,DAY3HUNDRED65 LLC,"139 SW 6 STREET, POMPANO BEACH","139 SW 6 STREET, POMPANO BEACH, 33060, Florida, USA",True,OK,26.2229397,-80.12556409999999,"139 SW 6th St, Pompano Beach, FL 33060, USA",ROOFTOP,False,
184,DEL SUR BAKERY,"2566 NE MIAMI GARDENS DR, MIAMI","2566 NE MIAMI GARDENS DR, MIAMI, 33180, FL, USA",True,OK,25.9470759,-80.1498439,"2566 NE Miami Gardens Dr, Miami, FL 33180, USA",ROOFTOP,False,
185,DIANA FOOD GROUP,"4020 NE 10TH WAY, POMPANO BEACH","4020 NE 10TH WAY, POMPANO BEACH, 33064, Florida, USA",True,OK,26.2797008,-80.110907,"4020 NE 10th Way, Pompano Beach, FL 33064, USA",ROOFTOP,False,
186,"DOS CROQUETAS, LLC","7287 NW 78th Terrace, Medley","7287 NW 78th Terrace, Medley, 33166, Florida, USA",True,OK,25.8451945,-80.3163926,"7287 NW 78th Terrace, Medley, FL 33166, USA",ROOFTOP,False,
187,Dennis Leventis,"8167 NW 201st ST, Miami Lakes","8167 NW 201st ST, Miami Lakes, 33015, FL, USA",True,OK,25.9561738,-80.3338267,"8167 NW 201st St, Hialeah, FL 33015, USA",ROOFTOP,False,
188,Doral Nutrition (Miguel Carrillo),"10555 NW 41st St
 Ste. 200 - Sub Suite 31, Doral","10555 NW 41st St
 Ste. 200 - Sub Suite 31, Doral, 33178, FL, USA",True,OK,25.8129004,-80.3678691,"10555 NW 41st St Ste 200, Doral, FL 33178, USA",ROOFTOP,True,
189,Dr. Juice,"222 Comercial Blvd # 104, Lauderdale","222 Comercial Blvd # 104, Lauderdale, 33308, FL, USA",True,OK,26.1896102,-80.09825769999999,"222 Commercial Blvd #104, Lauderdale-By-The-Sea, FL 33308, USA",ROOFTOP,False,
190,ELISES BANOS,"1521 NW 93 STREET, MIAMI","1521 NW 93 STREET, MIAMI, 33143, FL, USA",True,OK,25.8594397,-80.2249077,"1521 NW 93rd St, Miami, FL 33147, USA",ROOFTOP,False,
191,El Bodegon #1,"West Palm Plaza 4704 Forest Hill Blvd, West Palm Beach","West Palm Plaza 4704 Forest Hill Blvd, West Palm Beach, 33415, FL, USA",True,OK,26.6505955,-80.1138271,"4618 Forest Hill Blvd, West Palm Beach, FL 33415, USA",ROOFTOP,True,
192,El Bodegon #3,"8022 W Sample RD, Margate","8022 W Sample RD, Margate, 33065, Florida, USA",True,OK,26.2707479,-80.2332685,"8022 W Sample Rd, Coral Springs, FL 33065, USA",ROOFTOP,False,
193,FESTIVAL SUPERMARKET #4218,"7346 W Commercial Blvd, Lauderhill","7346 W Commercial Blvd, Lauderhill, 33319, Florida, USA",True,OK,26.1930842,-80.24929519999999,"7346 W Commercial Blvd, Lauderhill, FL 33319, USA",ROOFTOP,False,
194,FESTIVAL SUPERMARKET - Kendall,"14870 N Kendall Drive, Miami","14870 N Kendall Drive, Miami, 33196, FL, USA",True,OK,25.683935,-80.43275,"Festival Food Supermarket, 14870 N Kendall Dr, Miami, FL 33196, USA",ROOFTOP,False,
195,FESTIVAL SUPERMARKET 3,"10927 SW 40 STREET, MIAMI","10927 SW 40 STREET, MIAMI, 33165, FL, USA",True,OK,25.7329899,-80.372694,"10927 SW 40th St, Miami, FL 33165, USA",ROOFTOP,False,
196,FOOD STAR SUPERMARKET,"10751 W Flagler Street, Miami","10751 W Flagler Street, Miami, 33174",True,OK,25.7687402,-80.37069319999999,"10751 W Flagler St, Miami, FL 33174, USA",ROOFTOP,False,
197,FRESCO Y MAS # 2450 - 4056 N Armenia Ave,"4056 N Armenia ave suite 101, Tampa","4056 N Armenia ave suite 101, Tampa, 33607, Florida, USA",True,OK,27.9756142,-82.4857827,"4056 N Armenia Ave Ste 101, Tampa, FL 33607, USA",ROOFTOP,False,
198,FRESCO Y MAS # 304 Lauderhill Mall,"1531 NW 40th ave, Lauderhill","1531 NW 40th ave, Lauderhill, 33313, Florida, USA",True,OK,26.1453698,-80.20476649999999,"1531 NW 40th Ave, Lauderhill, FL 33313, USA",ROOFTOP,False,
199,FRESCO Y MAS # 385 en Naranja Lakes,"27359 S Dixie Hwy, HOMESTEAD","27359 S Dixie Hwy, HOMESTEAD, 33032, FL, USA",True,OK,25.5121386,-80.4319464,"Fresco y Más, 27359 S Dixie Hwy, Homestead, FL 33032, USA",ROOFTOP,False,
200,FRESCO Y MAS # 697 - 8424 Sheldon Rd,"8424 SHELDON RD, Tampa","8424 SHELDON RD, Tampa, 33615, Florida, USA",True,OK,28.026914,-82.584424,"8424 Sheldon Rd, Tampa, FL 33615, USA",ROOFTOP,False,
201,FRESH COCONUT & SMOOTHIES,"1500 NE 16TH TERRACE, FORT LAUDERDALE","1500 NE 16TH TERRACE, FORT LAUDERDALE, 33304, FL, USA",True,OK,26.1463096,-80.12682869999999,"1500 NE 16th Terrace, Fort Lauderdale, FL 33304, USA",ROOFTOP,False,
202,FRUTERIA LA HACIENDA #3,"2900 W SAMPLE Rd, Pompano Beach","2900 W SAMPLE Rd, Pompano Beach, 33073, Florida, USA",True,OK,26.2734044,-80.1616971,"2900 W Sample Rd, Pompano Beach, FL 33073, USA",GEOMETRIC_CENTER,False,
203,FSM Foods International Inc.,"750 S. Powerline Road, Bldg 5, Unit 1, Deerfield Beach","750 S. Powerline Road, Bldg 5, Unit 1, Deerfield Beach, 33442, Florida, USA",True,OK,26.3065301,-80.14948729999999,"710 - 750 S Powerline Rd bldg 5, unit 1, Deerfield Beach, FL 33442, USA",ROOFTOP,False,
204,Food Fair Broward Smoothie bar (NO USAR),"7139 W Broward Blvd, Plantation","7139 W Broward Blvd, Plantation, 33317, Florida, USA",True,OK,26.1223153,-80.2439373,"7139 W Broward Blvd, Plantation, FL 33317, USA",ROOFTOP,False,
205,Food Fair Miramar (Presidente 59),"6301 NW 215 street, Miramar","6301 NW 215 street, Miramar, 33023, FL, USA",True,OK,25.9726509,-80.2081881,"6301 NW 215th St, Miami, FL 33169, USA",RANGE_INTERPOLATED,False,
206,Foodtown West Palm Beach,"5335 N Military Trl, West Palm Beach","5335 N Military Trl, West Palm Beach, 33407, FL, USA",True,OK,26.7586154,-80.1105386,"5335 N Military Trl, West Palm Beach, FL 33407, USA",ROOFTOP,False,
207,Fruteria La Hacienda #2,"1700 E Hallandale Beach Blvd, Hallandale","1700 E Hallandale Beach Blvd, Hallandale, 33009, Florida, USA",True,OK,25.9847376,-80.13162190000001,"1700 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",ROOFTOP,False,
208,GIANT MARKETPLACE,"15006 NE 6th Ave, North Miami","15006 NE 6th Ave, North Miami, 33161, FL, USA",True,OK,25.9132562,-80.1880078,"15006 NE 6th Ave, Miami, FL 33161, USA",ROOFTOP,False,
209,GLOW MEALS LLC,"1915 W 60 STREET, HIALEAH","1915 W 60 STREET, HIALEAH, 33012, FL, USA",True,OK,25.8776927,-80.32159810000002,"1915 W 60th St, Hialeah, FL 33012, USA",ROOFTOP,False,
210,GOLD PIZZA CAFE,"401 71 street, Miami Beach","401 71 street, Miami Beach, 33141, FL, USA",True,OK,25.8564599,-80.1225323,"401 71st St, Miami Beach, FL 33141, USA",GEOMETRIC_CENTER,False,
211,GUSTO CASERO LLC - MDQ SWEETS,"2030 DOUGLAS RD 
#102, CORAL GABLES","2030 DOUGLAS RD 
#102, CORAL GABLES, 33134, Florida, USA",True,OK,25.7534517,-80.2554631,"2030 Douglas Rd Ste 102, Coral Gables, FL 33134, USA",ROOFTOP,False,
212,HAV-A-BALL TRADING CORP,"1572 NW 82nd ave, Doral","1572 NW 82nd ave, Doral, 33126, FL, USA",True,OK,25.7883962,-80.3289747,"1572 NW 82nd Ave, Doral, FL 33122, USA",RANGE_INTERPOLATED,False,
213,Happy foods 18 LLC,"18220 W. Dixie Hwy, North Miami Beach","18220 W. Dixie Hwy, North Miami Beach, 33160, FL, USA",True,OK,25.9435743,-80.14934559999999,"18220 W Dixie Hwy, North Miami Beach, FL 33160, USA",ROOFTOP,False,
214,INTERNATIONAL FROZEN PRODUCTS USA  LLC,"18239 NE 4th Ct, Miami","18239 NE 4th Ct, Miami, 33162, FL, USA",True,OK,25.9425303,-80.1926251,"18239 NE 4th Ct, Miami, FL 33162, USA",ROOFTOP,False,
215,INTERNATIONAL SUPERMARKET - MERCADO LATINO,"6091 W Atlantic Blvd, Margate","6091 W Atlantic Blvd, Margate, 33063, Florida, USA",True,OK,26.2357763,-80.2059214,"6091 W Atlantic Blvd, Margate, FL 33063, USA",ROOFTOP,False,
216,Ideal Food Basket - Deerfield,"202 W. Hillsboro Blvd, Deerfield Beach","202 W. Hillsboro Blvd, Deerfield Beach, 33441, Florida, USA",True,OK,26.318165,-80.1048431,"202 W Hillsboro Blvd, Deerfield Beach, FL 33441, USA",ROOFTOP,False,
217,Ideal Supermarket Pompano,"1040 E Sample Rd, Pompano Beach","1040 E Sample Rd, Pompano Beach, 33064, Florida, USA",True,OK,26.274231,-80.11010399999999,"904-1040 E Sample Rd, Pompano Beach, FL 33064, USA",ROOFTOP,False,
218,"JAL DISTRIBUTOR, LLC","260 W 27 STREET
Suite 117, HIALEAH","260 W 27 STREET
Suite 117, HIALEAH, 33010, FL, USA",True,OK,25.846107,-80.28746129999999,"260 W 27th St #117, Hialeah, FL 33010, USA",ROOFTOP,False,
219,JOSE LUIS TURO,"2716 W VS HWY 27, CLEWISTON","2716 W VS HWY 27, CLEWISTON, 33440, Florida, USA",True,OK,26.7541698,-80.9393418,"US-27, Clewiston, FL, USA",GEOMETRIC_CENTER,True,
220,"JRK! AVENTURA, LLC","19565 Biscayne Blvd Suite FH10, Aventura","19565 Biscayne Blvd Suite FH10, Aventura, 33180, Florida, USA",True,OK,25.958233,-80.1425967,"19565 Biscayne Blvd fh10, Aventura, FL 33180, USA",ROOFTOP,False,
221,JUICE LAND,"905 Sunrise Ln, Fort Lauderdale","905 Sunrise Ln, Fort Lauderdale, 33304, FL, USA",True,OK,26.1370967,-80.10391609999999,"905 Sunrise Ln, Fort Lauderdale, FL 33304, USA",ROOFTOP,False,
222,JUICE WORLD FL,"110 NE 12 AVE, FORT LAUDERALE","110 NE 12 AVE, FORT LAUDERALE, 33301, Florida, USA",True,OK,26.1238719,-80.1311618,"110 NE 12th Ave, Fort Lauderdale, FL 33301, USA",ROOFTOP,False,
223,Juice Zaza,"Snappers Fish & Chicken
5330 NW 17th Ave, Miami","Snappers Fish & Chicken
5330 NW 17th Ave, Miami, 33142, FL, USA",True,OK,25.8241252,-80.2248525,"5330 NW 17th Ave, Miami, FL 33142, USA",ROOFTOP,True,
224,KEY FOOD BOCA RATON,"4301 W Hillsboro Blvd, Coconut Creek","4301 W Hillsboro Blvd, Coconut Creek, 33073, Florida, USA",True,OK,26.3188543,-80.183932,"4301 W Hillsboro Blvd, Coconut Creek, FL 33073, USA",ROOFTOP,False,
225,KEY FOOD LAKE WORTH N DIXIE,"1337 N Dixie Hwy, Lake Worth","1337 N Dixie Hwy, Lake Worth, 33460, Florida, USA",True,OK,26.6325259,-80.05812,"1337 N Dixie Hwy, Lake Worth Beach, FL 33460, USA",ROOFTOP,False,
226,KEY FOOD LAKE WORTH S DIXIE,"1206 S Dixie Hwy, Lake Worth","1206 S Dixie Hwy, Lake Worth, 33460, Florida, USA",True,OK,26.6004831,-80.0561991,"1206 S Dixie Hwy, Lake Worth Beach, FL 33460, USA",ROOFTOP,False,
227,KEY FOOD MIRAMAR (BRAVO # 54),"6819 Miramar Pkwy, Miramar","6819 Miramar Pkwy, Miramar, 33023, FL, USA",True,OK,25.9830273,-80.2247245,"6819 Miramar Pkwy, Miramar, FL 33023, USA",ROOFTOP,False,
228,KEY FOOD SUPERMARKET (BS DADE),"1701 NW 119 Street, Miami","1701 NW 119 Street, Miami, 33167, FL, USA",True,OK,25.8838902,-80.2273388,"1701 NW 119th St, Miami, FL 33167, USA",ROOFTOP,False,
229,KEY FOOD SUPERMARKET MIAMI 104 (EX Bravo Miami),"10400 NW 7 ave, Miami","10400 NW 7 ave, Miami, 33150, FL, USA",True,OK,25.8699639,-80.21078059999999,"10400 NW 7th Ave, Miami, FL 33150, USA",ROOFTOP,False,
230,Kosher KINGDOM Supermarket,"3017 NE 199 St., Aventura","3017 NE 199 St., Aventura, 33180, Florida, USA",True,OK,25.9625146,-80.1417085,"3017 NE 199th St, Miami, FL 33180, USA",ROOFTOP,False,
231,LA CROCANTE,"3050 NW 40 STREET, MIAMI","3050 NW 40 STREET, MIAMI, 33142, FL, USA",True,OK,25.8113876,-80.2455531,"3050 NW 40th St, Miami, FL 33142, USA",ROOFTOP,False,
232,"LA DULCE VIDA RASPADOS, LLC","12141 PEMBROKE RD,, Pembroke Pines","12141 PEMBROKE RD,, Pembroke Pines, 33025, FL, USA",True,OK,25.9941031,-80.3085653,"12141 Pembroke Rd, Pembroke Pines, FL 33027, USA",ROOFTOP,False,
