id,product_code,nombre,stock,created_at,updated_at,unidades_por_bulto,descripcion,rotacion_index,unidad_minima_de_venta,en_catalogo,bultos_por_pallet,image_url,cantidad_minima_de_venta,umv_tipo,unidades_por_display,displays_por_bulto,motivo_baja,mental_priority,es_pesable,peso_referencia_kg,pallets_por_equipo,caja_semantica,is_mock,tipo_venta
10665,15153,VASO AGUILA ANIVERSARIO ROSA 12X5X14G,0,2026-02-03 14:50:01.659084+00,2026-07-16 12:01:00.517131+00,12,Vaso submarino rosa con cinco barras de chocolate marca Águila.,0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/09/20250922-15153-1-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10666,15286,HELADO ALFAJOR CREAMY 16X62G,30,2026-02-03 14:50:02.951687+00,2026-07-16 12:00:58.876268+00,1,"Descubre el irresistible Helado Alfajor Creamy, una deliciosa fusión de sabores que encantará a tus clientes. Presentado en un formato de 16 unidades de 62g, es ideal para exhibir en tu kiosco o almacén. Este producto se convertirá en el favorito de quienes buscan un dulce momento de placer, garantizando una alta rotación y un atractivo margen de ganancia. No dejes pasar la oportunidad de ofrecer un capricho que impulsa la compra por impulso y satisface el antojo de todos.",0,BULTO,true,,https://arcorencasa.com/wp-content/uploads/2026/02/20260206-15286-1-300x300.webp,1,unidad,,1,,0,false,,,,false,
10667,12693,MERMELADA ARCOR SIN AZCUCAR NARANJA 12X390G,52,2026-02-03 14:50:04.235824+00,2026-07-16 12:00:51.229692+00,12,"¡Descubre la deliciosa Mermelada Arcor Sin Azúcar de Naranja! Perfecta para quienes buscan un sabor auténtico y saludable, esta mermelada es ideal para untar sobre pan tostado o agregar a yogures. Presentada en un formato de 12 frascos de 390g, es fácil de exhibir y reabastecer en tu negocio. Su atractivo para el público saludable garantiza una alta rotación y márgenes atractivos, convirtiéndola en una compra por impulso que tus clientes no podrán resistir. ¡Impulsa tus ventas con Arcor!",0.0003,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12693-300x300.webp,1,unidad,,,,0,false,,,,false,
10668,14502,GALLETA CEREAL MIX AVENA CHOCOLATE 25X207G,754,2026-02-03 14:50:05.560064+00,2026-07-16 12:00:52.613279+00,25,"Descubre la irresistible Galleta Cereal Mix Avena Chocolate, la combinación perfecta de sabor y nutrición que tus clientes no podrán resistir. Cada paquete contiene 25 unidades de 207g, ideal para exhibir en tu tienda y atraer a un público que busca opciones saludables y deliciosas. Con un alto margen de ganancia y excelente rotación, estas galletas son perfectas para compras por impulso. ¡Aumenta tus ventas y satisface a tus clientes con esta deliciosa opción!",0.009,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241028-14502-300x300.webp,1,unidad,,,,0,false,,,,false,
10669,14403,KESITAS BOLSA 15X250G,39,2026-02-03 14:50:06.869991+00,2026-07-16 12:00:56.219177+00,15,"Galletitas saladas sabor original, marca Kesitas, bolsa de 250g.",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14403-300x300.webp,1,unidad,,,,0,false,,,,false,
10670,13449,SALSA ARCOR PORTUGUESA 24X340G,1008,2026-02-03 14:50:08.160873+00,2026-07-16 12:00:55.33475+00,24,"Descubre la irresistible Salsa Arcor Portuguesa, el complemento perfecto que transformará cualquier plato en una experiencia culinaria única. Presentada en un formato de 24 frascos de 340g, esta salsa se convierte en un imprescindible para tu negocio. Su sabor auténtico atrae a todos los amantes de la cocina, haciendo que las ventas se disparen. Con un alto margen de ganancia y una excelente rotación, ¡es el producto ideal para el mostrador! Atrae a tus clientes y potencia tus ingresos.",0.0151,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13449-300x300.webp,1,unidad,,,,0,false,,,,false,
10671,15116,CHUPETIN MR POPS EXPLOSIVE SANDIA 10X4 X5X10G,324,2026-02-03 14:50:09.441292+00,2026-07-16 12:00:58.957096+00,40,"¡Descubre la explosión de sabor que trae el Chupetín Mr. Pops Explosive Sandía! Este delicioso y divertido chupetín de 10 gramos combina la frescura de la sandía con un toque explosivo que encantará a los más pequeños. Presentado en un práctico formato de 10x4 con 5 bolsas, es ideal para exhibir en tu kiosco o almacén. Su atractivo sabor genera compras por impulso, asegurando una alta rotación y un excelente margen de ganancia. ¡No dejes pasar esta oportunidad!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/09/20250922-15116-300x300.webp,1,display,,10,display_por_bulto inválido,0,false,,,display,false,
10672,15250,HELADO BARRITA AGUILA DULCE DE LECHE 8X6X34G,68,2026-02-03 14:50:10.763534+00,2026-07-16 12:00:58.858134+00,8,"Descubre el irresistible Helado Barrita Águila Dulce de Leche, una delicia que conquista a todos con su cremoso sabor y textura perfecta. Presentado en un práctico formato de 8 cajas de 6 unidades (34g cada una), ideal para exhibir en tu kiosco o almacén. Este producto es un imán de compra por impulso, atrayendo a un público que busca un dulce momento de refrigerio. ¡Aprovecha su alto margen y rápida rotación para maximizar tus ganancias y deleitar a tus clientes!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2026/01/20251117-15250-300x300.webp,1,display,,8,display_por_bulto inválido,0,false,,,bulto,false,
10673,11905,BONOBON BLANCO 12X30X15G,214,2026-02-03 14:50:12.102053+00,2026-07-16 12:00:58.372261+00,12,"Bombón de chocolate blanco con mantequilla de maní, marca Arcor, 15 g.",0.0028,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-11905-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10674,13946,HELADO GELATO BC LIMON 6X300G,0,2026-02-03 14:50:13.446339+00,2026-06-08 10:32:32.08504+00,6,"Descubre el refrescante sabor del Helado Gelato BC Limón, una delicia que cautivará a tus clientes en cada cucharada. Presentado en un formato práctico de 6 envases de 300g, este helado es perfecto para el verano y las ocasiones especiales. Su irresistible frescura y cremosidad fomentan la compra por impulso, garantizando una excelente rotación en tu negocio. Con un atractivo margen de ganancia, atraerás a un público diverso que busca calidad y sabor en cada visita a tu kiosco o almacén. ¡No te lo pierdas!",0.0007,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10675,13187,CACAO ARCOA 32X180G,1265,2026-02-03 14:50:14.846674+00,2026-07-16 12:00:52.859192+00,32,"Descubre el irresistible sabor del Cacao Arcoa, un producto que se ha convertido en la tendencia favorita de los amantes del chocolate. Presentado en un formato conveniente de 32 unidades de 180g, es ideal para exhibir en tu kiosco o almacén. Su atractivo empaque y delicioso sabor lo convierten en una opción perfecta para compras por impulso. Ofrece un excelente margen de ganancia y atrae a un público variado, asegurando una rápida rotación y satisfacción garantizada. ¡Impulsa tus ventas con Cacao Arcoa!",0.0053,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20231008-13187-300x300.webp,1,unidad,,,,0,false,,,,false,
10676,14444,"JUGO POLVO BC LIMON JENGIBRE16X18X6,5G",0,2026-02-03 14:50:16.141299+00,2026-06-09 15:55:48.390356+00,16,"Descubre el refrescante Jugo Polvo BC Limón Jengibre, una explosión de sabor que conquista paladares. Este atractivo formato incluye 16 sobres de 18 g, ideales para ofrecer en kioscos y almacenes. Su combinación de limón y jengibre no solo es deliciosa, sino que también está en tendencia por sus beneficios saludables. Perfecto para compras por impulso, garantiza un alto margen de ganancia y atrae a un público variado que busca opciones prácticas y sabrosas. ¡No dejes pasar esta oportunidad!",0,DISPLAY,true,,,1,display,,16,display_por_bulto inválido,0,false,,,display,false,
10677,14872,MOGUL BOMBON DE FRUTA 24X80G,79,2026-02-03 14:50:17.465+00,2026-07-16 12:00:56.614075+00,24,"Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 80 gramos.",0.0017,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/07/20250723-14872-300x300.webp,1,unidad,,,,0,false,,,,false,
10678,15126,MOGUL PALOTES EXTREME  SURTIDO LIMON Y SANDIA 48X80G,50,2026-02-03 14:50:18.764724+00,2026-07-16 12:00:56.791026+00,48,"¡Descubre MOGUL PALOTES EXTREME! Una explosión de sabor con el irresistible surtido de limón y sandía que encantará a grandes y chicos. Presentado en un formato de 48 unidades de 80g, ideal para exhibir en tu kiosco o almacén. Este producto es perfecto para compras por impulso, garantizando una rápida rotación y un atractivo margen de ganancia. Atrae a tu público objetivo con esta golosina única que se convertirá en un must-have en tu mostrador. ¡No te quedes sin ellos!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/11/20251118-15126-300x300.webp,1,unidad,,,,0,false,,,,false,
10679,11554,MENTHO PLUS CAFE LATTE 12x12x28G,0,2026-02-03 14:50:20.089834+00,2026-07-16 12:00:53.309283+00,12,"¡Descubre el irresistible sabor de MENTHO PLUS CAFE LATTE! Este delicioso snack combina el placer del café con un toque refrescante, ideal para los amantes de la bebida que buscan un break energético. Cada caja contiene 12 displays con 12 unidades de 28 gramos, perfectas para exhibir en tu kiosco. Su atractivo diseño y sabor único impulsan las compras por impulso, garantizando un alto margen de ganancia y atrayendo a un público joven y dinámico. ¡No dejes pasar esta oportunidad!",0.0022,DISPLAY,true,,,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10680,14728,MENTHO PLUS COMPRIMIDOS MIX BERRIES 10X6X25G,0,2026-02-03 14:50:21.436014+00,2026-07-07 18:00:44.379773+00,10,"Descubre MENTHO PLUS COMPRIMIDOS MIX BERRIES, la explosión de sabor que tus clientes no podrán resistir. Este atractivo formato incluye 10 displays de 6 comprimidos de 25g, perfectos para exhibir en tu mostrador. Su deliciosa combinación de frutos rojos y frescura mentolada es ideal para el consumidor moderno que busca una experiencia refrescante. Con un alto margen de ganancia y su potencial de compra por impulso, este producto atraerá a un amplio público, asegurando una rápida rotación en tu tienda. ¡No te quedes sin él!",0.0006,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241028-14728-300x300.webp,1,display,,10,display_por_bulto inválido,0,false,,,display,false,
10681,13661,CONDIMENTO OREGANO 24X48G,0,2026-02-03 14:50:22.739364+00,2026-07-16 12:00:51.675655+00,24,"¡Descubre el toque especial que solo el Condimento Orégano puede aportar a tus platillos! Este versátil y aromático orégano en formato de 24 frascos de 48g es ideal para darle un sabor auténtico a tus comidas. Su presentación compacta facilita la exhibición en tu mostrador, atrayendo a los clientes que buscan ese ingrediente clave. Al ser un producto básico y popular, garantiza una alta rotación y un excelente margen de ganancia. ¡No dejes pasar la oportunidad de incrementar tus ventas!",0,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13661-300x300.webp,1,unidad,,,,0,false,,,,false,
10682,15295,BUDIN AGUILA RELLENO CHOCOLATE 6X250G,0,2026-02-03 14:50:24.038432+00,2026-07-16 12:00:58.803236+00,6,"Descubre el irresistible Budín Águila Relleno Chocolate, el postre que hará volar las ventas de tu negocio. Presentado en un práctico formato de 6 unidades de 250g, es perfecto para el consumo familiar y para disfrutar en cualquier momento del día. Su sabor intenso y textura suave conquistarán a tus clientes, impulsando la compra por impulso. Aumenta tu rentabilidad con este producto que atrae tanto a grandes como a chicos, asegurando una rápida rotación en tu mostrador. ¡No te lo pierdas!",0,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10683,14093,GALLETA CEREAL MIX FRUTILLA 36X150G,0,2026-02-03 14:50:25.324559+00,2026-05-13 10:32:29.207804+00,36,"Descubre el irresistible sabor de la Galleta Cereal Mix Frutilla, la opción perfecta para quienes buscan un snack delicioso y nutritivo. Presentada en un práctico formato de 36 paquetes de 150 g, es ideal para exhibir en tu tienda. Su combinación de cereales y frutilla atrae tanto a niños como a adultos, convirtiéndola en una compra por impulso irresistible. Maximiza tu rentabilidad con un alto margen de ganancia y asegura una rotación rápida en el mostrador. ¡No te quedes sin ellas!",0.0053,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-14093-300x300.webp,1,unidad,,,,0,false,,,,false,
10684,9537,ALFAJOR TOFI TRIPLE BLANCO 21X73 G,932,2026-02-03 14:50:26.647188+00,2026-07-16 12:00:54.424193+00,21,"Descubre el irresistible Alfajor Tofi Triple Blanco, una delicia que combina la suavidad del dulce de leche con la cremosidad del chocolate blanco. Presentado en un formato de 21 unidades de 73 g, es perfecto para exhibir en tu kiosco. Este alfajor no solo atrae a los amantes de lo dulce, sino que su atractivo diseño impulsa la compra por impulso. Con un margen atractivo, asegúrate de tenerlo en el mostrador para captar a un público fiel y aumentar tus ventas. ¡No te quedes sin él!",0.038,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-9537-300x300.webp,3,unidad,,,,0,false,,,,false,
10685,11913,BONOBON LECHE 12X30X15G,654,2026-02-03 14:50:27.957781+00,2026-07-16 12:00:58.38113+00,12,"¡Descubre el delicioso mundo de Bonobón Leche! Este irresistible dulce de chocolate con el toque cremoso de leche es perfecto para satisfacer antojos y atraer a clientes de todas las edades. Presentado en un práctico formato de 12 cajas, cada una con 30 unidades de 15g, es ideal para kioscos y almacenes. Ofrece un margen atractivo y promueve la compra por impulso, asegurando una rápida rotación. ¡Haz que Bonobón Leche sea el favorito en tu mostrador y observa cómo tus ventas se disparan! 
Los clientes se refieren a este producto como Bonobon Clasico o Bon o Bon negro.",1,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-11913-300x300.webp,1,display,,12,display_por_bulto inválido,1,false,,,display,false,
10686,12334,TOPLINE SEVEN MENTHOL 36X16X14G,0,2026-02-03 14:50:29.240217+00,2026-06-09 15:55:45.790038+00,36,"Chicle sin azúcar sabor mentol, marca Topline, presentación de 16 unidades de 14g.",0.0065,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-12334-300x300.webp,1,display,,36,display_por_bulto inválido,0,false,,,display,false,
10687,10174,REX BOLSA 32X75G,1683,2026-02-03 14:50:30.575142+00,2026-07-16 12:00:54.868063+00,32,"Descubre la irresistible REX BOLSA 32X75G, la opción perfecta para satisfacer los antojos de tus clientes. Su exquisito sabor y calidad reconocida la convierten en una elección segura que todos buscan. Este práctico empaque incluye 32 bolsas de 75g, ideal para exhibir en tu kiosco o almacén. Atrae a los compradores impulsivos y maximiza tu rentabilidad con un excelente margen. No dejes pasar la oportunidad de ofrecer un producto que se mueve rápido y conquista a todos. ¡Impulsa tus ventas hoy!",0.0728,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241009-10174-300x300.webp,1,unidad,,,,0,false,,,,false,
10688,14885,CHOCOLINAS BLANCO 40X170G,43,2026-02-03 14:50:31.872168+00,2026-07-16 12:01:00.329893+00,40,"¡Descubre el irresistible sabor de las Chocolinas Blanco! Este delicioso snack ofrece una combinación perfecta de galletas crocantes y suave crema blanca, ideal para satisfacer los antojos de tus clientes. Presentado en un formato de 40 cajas de 170g, es perfecto para aumentar la visibilidad en tu tienda. Con su atractivo para el público joven y moderno, estas galletas son un imán para la compra por impulso, garantizando un alto margen de ganancia y rápida rotación en tu mostrador.",0.0003,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/03/20250325-14885-300x300.webp,1,unidad,,,,0,false,,,,false,
10689,13886,PURE TOMATE LC 12x530G,894,2026-02-03 14:50:33.157995+00,2026-07-16 12:00:52.972507+00,12,"¡Descubre el sabor auténtico de la cocina con PURE TOMATE LC! Este concentrado de tomate en formato de 12 frascos de 530g cada uno es perfecto para preparar deliciosas salsas, guisos y más. Su calidad premium y versatilidad lo convierten en un must-have en cualquier cocina. Además, ofrece un excelente margen de ganancia, ideal para la compra por impulso. Atrae a tus clientes con este producto esencial que garantiza rotación rápida en tu mostrador. ¡No dejes pasar esta oportunidad!",0.0189,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2026/02/20260206-13886-1-300x300.webp,1,unidad,,,,0,false,,,,false,
10690,14184,MOGUL JELLY BEANS 12X10X50G,713,2026-02-03 14:50:34.440652+00,2026-07-16 12:01:00.76122+00,12,"Gomitas frutales sabor variados, marca Mogul, formato 10 x 50g.",0.0107,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-14184-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10691,6072,CELOFAN LECHE 12x30X25G,1757,2026-02-03 14:50:35.81025+00,2026-07-16 12:00:54.229648+00,360,"Descubre el irresistible CELOFAN LECHE, un snack delicioso que conquistará a tus clientes con su sabor cremoso y textura ligera. Presentado en un conveniente formato de 12 bolsas de 30 unidades de 25 g cada una, es perfecto para exhibir en tu mostrador. Este producto es ideal para compras por impulso, ofreciendo un margen atractivo que potenciará tus ganancias. Atrae a un público diverso que busca un capricho dulce y práctico. ¡No dejes pasar la oportunidad de incrementar tus ventas!
Importante: el cliente suele llamar a este producto como chocolate negro.",1,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-6072-300x300.webp,15,unidad,30,,,1,false,,,,false,
10692,13151,MERMELADA BC DURAZNO 12X390 G,143,2026-02-03 14:50:37.131459+00,2026-07-16 12:00:57.543622+00,12,"Descubre la deliciosa Mermelada BC Durazno, el sabor irresistible que tus clientes no podrán resistir. Presentada en un práctico formato de 12 frascos de 390 g, esta mermelada es perfecta para acompañar desayunos y meriendas. Su dulzura natural y textura suave la convierten en una opción ideal para captar la atención de los amantes de las frutas. Además, su atractivo en el mostrador asegura una alta rotación y un excelente margen de ganancia, impulsando las compras por impulso en tu negocio.",0.0038,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13151-300x300.webp,1,unidad,,,,0,false,,,,false,
10693,11283,COFLER BLOCK 8X12X110G,2494,2026-02-03 14:50:38.458503+00,2026-07-16 12:00:53.324528+00,96,"Descubre el irresistiblemente delicioso COFLER BLOCK, un chocolate que no solo deleita, sino que se ha convertido en una tendencia entre los amantes del dulce. Este formato de 8 cajas con 12 unidades de 110g es perfecto para exhibir en tu kiosco. Su atractivo sabor y presentación lo convierten en un producto ideal para compras por impulso. Con un excelente margen de ganancia, atraerás a un público diverso, asegurando una rotación rápida y sólida en tu mostrador. ¡No te quedes sin él!
Importante: el cliente suele llamar a este producto como block grande.",0.093200000000000005062616992290713824331760406494140625,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-11283-300x300.webp,1,unidad,12,,,0,false,,,,false,
10694,12901,AGUILA TAZA FAMILIAR 4X15X150G,0,2026-02-03 14:50:39.759776+00,2026-07-16 12:00:51.287097+00,60,"¡Descubre el sabor inconfundible del café Águila! Esta Taza Familiar trae 4 paquetes de 15 sachets de 150g cada uno, perfectos para disfrutar en familia o con amigos. Su formato práctico permite una fácil preparación y almacenamiento, ideal para el día a día. Al tenerlo en tu mostrador, garantizas una compra por impulso que atraerá a tus clientes, maximizando tu margen de ganancias. No dejes pasar la oportunidad de ofrecerles la experiencia de un café premium. ¡Aumenta tus ventas hoy!",0.0008,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-12901-300x300.webp,1,unidad,15,,,0,false,,,,false,
10695,13539,HELADO GELATO BC FRUTILLA 6X300G,0,2026-02-03 14:50:41.084619+00,2026-03-06 03:02:08.886238+00,6,"Descubre el irresistible Helado Gelato BC Frutilla, una delicia que combina cremosidad y el auténtico sabor de frescas frutillas. Presentado en un formato de 6x300g, es ideal para exhibir en tu kiosco o almacén. Este producto no solo atrae a los amantes del helado, sino que también garantiza alta rotación gracias a su popularidad en épocas de calor. Su atractivo precio y margen de ganancia hacen que sea una opción perfecta para potenciar tus ventas por impulso. ¡No te quedes sin él!",0.0009,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10696,4230,ROCKLETS MANI CON CHOCOLATE 24X120G,0,2026-02-03 14:50:42.386593+00,2026-07-16 12:00:54.449599+00,24,"¡Descubre el irresistible sabor de ROCKLETS MANI CON CHOCOLATE! Esta deliciosa combinación de maní crocante y chocolate cremoso es perfecta para satisfacer antojos. Viene en un formato conveniente de 24 unidades de 120g, ideal para exhibir en tu kiosco o almacén. Su atractivo visual y sabor único fomentan la compra por impulso, asegurando una rotación rápida. Con un margen atractivo, atraerás a un público diverso, desde niños hasta adultos, que buscan ese snack perfecto. ¡No te quedes sin ellos!",0,UNIDAD,true,,,1,unidad,,,,0,false,,,,false,
10697,12385,CHUPUTIN EXTREME DUO 12x24x18G,72,2026-02-03 14:50:43.710524+00,2026-07-16 12:00:55.64404+00,12,"Chupetín ácido sabor frutilla y limón, marca Mister Pops, formato 18 g.",0.0081,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-12385-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10698,14432,JUGO POLVO ARCOR NARANJA DURAZNO 12X18X15G,53,2026-02-03 14:50:45.011532+00,2026-07-16 12:00:52.378376+00,12,"¡Descubre el delicioso sabor del Jugo Polvo Arcor Naranja Durazno! Esta irresistible combinación de frutas es perfecta para refrescar cualquier momento. Presentado en un formato práctico de 12 displays con 18 sobres de 15g cada uno, es ideal para exhibir en tu kiosco o almacén. Su atractivo sabor y fácil preparación lo convierten en un producto de compra impulsiva, garantizando una alta rotación y márgenes atractivos. No dejes pasar la oportunidad de satisfacer a tus clientes y aumentar tus ventas.",0.0007,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241028-14432-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10699,10057,MENTHO PLUS SIN AZUCAR STRONG 12x12x26.6G,88,2026-02-03 14:50:46.333119+00,2026-07-16 12:00:54.7376+00,12,"Descubre el frescor intenso de MENTHO PLUS SIN AZÚCAR STRONG, la opción perfecta para aquellos que buscan un aliento revitalizante sin comprometer su salud. Presentado en un formato de 12 displays, cada uno con 12 unidades de 26.6g, es ideal para exhibir en tu kiosco o almacén. Este producto no solo atrae a los amantes de lo saludable, sino que también impulsa las compras por impulso, asegurando un excelente margen de rentabilidad. ¡Haz que tus clientes disfruten del frescor y tú aprovecha su rotación!",0.0031,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20240611-10057-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10700,15207,ROCKLETS EXTREME 12X24X20G,0,2026-02-03 14:50:47.630929+00,2026-06-09 15:01:13.69249+00,12,"Confites rellenos sabor ácido, marca Arcor, formato 20 gramos, paquete de 24 unidades.",0.0002,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2025/07/20250723-15207-300x300.webp,1,display,,12,display_por_bulto inválido,0,false,,,display,false,
10701,13315,SALSA ARCOR PIZZA 24X340G,7364,2026-02-03 14:50:48.959216+00,2026-07-16 12:00:55.301634+00,24,"Descubre la irresistible Salsa Arcor Pizza, el aliado perfecto para elevar tus ventas. Con 24 frascos de 340g cada uno, este formato es ideal para exhibir y atraer a tus clientes. Su sabor auténtico y su textura cremosa son irresistibles, convirtiendo cada pizza en una experiencia gourmet. Perfecta para compras por impulso, esta salsa garantiza un alto margen de ganancia y una rápida rotación. Atrae a amantes de la pizza y asegura que tu mostrador siempre esté abastecido. ¡No te quedes sin ella!",0.0586,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13315-300x300.webp,1,unidad,,,,0,false,,,,false,
10702,15404,TOPLINE SEVEN  TITTI FRUTTI 20X16X14G,412,2026-02-03 14:50:50.296654+00,2026-07-16 12:00:56.872525+00,20,"¡Descubre TOPLINE SEVEN Titti Frutti! Un explosivo sabor frutal que encantará a tus clientes y los mantendrá regresando por más. Este atractivo producto viene en un formato práctico de 20 cajas, cada una con 16 deliciosas galletas de 14g, ideal para optimizar tu exhibición. Perfectas para compras por impulso, estas galletas ofrecen un margen atractivo y son un éxito entre niños y adultos. ¡No dejes pasar la oportunidad de incrementar tus ventas con este irresistible snack!",0,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2026/02/20260206-15404-1-300x300.webp,1,display,,20,display_por_bulto inválido,0,false,,,display,false,
10703,13664,CONDIMENTO PARA ARROZ 4X10X23G,3,2026-02-03 14:50:51.643971+00,2026-07-16 12:00:51.783516+00,40,"Descubre el irresistible Condimento para Arroz, la manera perfecta de realzar el sabor de tus platos. Este formato incluye 4 cajas de 10 sobres de 23g cada uno, ideal para una fácil manipulación y almacenamiento en tu negocio. Su atractivo sabor hará que tus clientes no puedan resistirse a llevarlo, impulsando la compra por impulso. Además, con un excelente margen de ganancia, se convertirá en un artículo estrella en tu mostrador, cautivando a los amantes de la cocina. ¡No te quedes sin él!",0.0004,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241008-13664-300x300.webp,1,unidad,10,,,0,false,,,,false,
10704,13450,SALSA ARCOR ITALIANA 24X340G,579,2026-02-03 14:50:52.941782+00,2026-07-16 12:00:55.318115+00,24,"Descubre la auténtica experiencia italiana con la Salsa Arcor, un sabor que conquista paladares. Presentada en un práctico formato de 24 frascos de 340g, es perfecta para el uso diario en restaurantes y hogares. Su versatilidad la convierte en la elección ideal para acompañar pastas, pizzas y carnes, atrayendo a un amplio público. Además, su excelente margen de ganancia y su alto potencial de compra por impulso aseguran que este producto no puede faltar en tu mostrador. ¡Aprovecha y aumente tus ventas!",0.0049,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2026/01/20230718-13450-300x300.webp,1,unidad,,,,0,false,,,,false,
10705,15143,OBLEA COFLER BLOCK MAX 8X16X60G,343,2026-02-03 14:50:54.231222+00,2026-07-16 12:00:57.116642+00,128,"Descubre la irresistible Oblea Cofler Block Max, un deleite crujiente que conquista a todos con su sabor único y textura perfecta. Presentada en un formato ideal de 8 unidades de 60g, cada caja contiene 16 displays, facilitando su exhibición. Este producto es una excelente opción para el mostrador, favoreciendo la compra por impulso gracias a su popularidad entre niños y adultos. Con un alto margen de rentabilidad, ¡no dejes pasar la oportunidad de atraer a más clientes y aumentar tus ventas!",0.0028,UNIDAD,true,,https://arcorencasa.com/wp-content/uploads/2025/07/20250627-15143-300x300.webp,1,unidad,16,,,0,false,,,,false,
10706,13339,BARRA COFLER MANI 6X20X45G,0,2026-02-03 14:50:55.511851+00,2026-03-06 03:02:18.43701+00,20,"¡Descubre la irresistible Barra Cofler Maní! Con su delicioso sabor a maní y chocolate, este producto se ha convertido en un favorito entre los amantes de los snacks. Presentado en un formato de 6 cajas con 20 unidades de 45g cada una, es perfecto para exhibir en tu kiosco o almacén. Su atractivo precio y su popularidad garantizan una alta rotación, impulsando las compras por impulso y maximizando tu margen de ganancia. ¡No dejes pasar la oportunidad de sumar este éxito a tu oferta!",0,UNIDAD,true,,,4,unidad,,,,0,false,,,,false,
10707,11887,BUTTER TOFFEES DULCE DE LECHE CON CARAMELO 6X822G,87,2026-02-03 14:50:56.800309+00,2026-07-16 12:00:58.321027+00,6,"¡Descubre la irresistible combinación de sabor con los Butter Toffees Dulce de Leche con Caramelo! Este delicioso producto es perfecto para satisfacer antojos y atraer a tus clientes. Presentado en un formato de 6 bolsas de 822g, es ideal para exhibir en tu tienda. Su atractivo sabor y la tendencia de los dulces premium garantizarán una alta rotación. Además, su margen de ganancia atractivo lo convierte en una compra por impulso perfecta, aumentando tus ingresos en cada venta. ¡No te quedes sin ellos!",0.0017,DISPLAY,true,,https://arcorencasa.com/wp-content/uploads/2024/10/20241010-11887-300x300.webp,1,display,,6,display_por_bulto inválido,0,false,,,display,false,
