codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
ESP10-03,NUEZ MOSCADA ENTERA - 100 G,"Fruto seco Nuez Moscada Entera - 100 G, marca Especias Benavidez, presentación 250 g.","Nuez moscada: Nuez Moscada Entera - 100 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP10-03.",ESP10-03|Nuez Moscada Entera - 100 G|Nuez moscada|Nuez Moscada Entera 100 G,ACTUALIZAR
IN1-031,PREPARADO P/VINO - - P/ 10KG- 70 GMS,"Integral para elaborados Preparado P/Vino - - P/ 10kg- 70 Gms, marca Especias Benavidez, 10 kg.","Preparado para vino: Preparado P/vino - - p/ 10kg- 70 Gms. Línea Especias Benavidez. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código IN1-031.",IN1-031|Preparado P/vino - - p/ 10kg- 70 Gms|Preparado para vino|Preparado P vino p 10kg 70 Gms|Preparado P/vino - - p/,ACTUALIZAR
IN1-023,SABOR SALCHICHA VIENA FARMESA- P/ 25KG- 1 KG,"Integral para elaborados Sabor Salchicha Viena Farmesa- P/ 25kg- 1 kg, marca Especias Benavidez, 25 kg.","Sabor salchicha: Sabor Salchicha Viena Farmesa- p/ 25kg- 1 Kg. Marca Farmesa. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código IN1-023.",IN1-023|Sabor Salchicha Viena Farmesa- p/ 25kg- 1 Kg|Sabor salchicha|Farmesa|Sabor Salchicha Viena Farmesa p 25kg 1 Kg|Sabor Salchicha Viena Farmesa- p/,ACTUALIZAR
IN1-021,SABOR LOMO AHUMADO FARMESA - 1 KG,"Integral para elaborados Sabor Lomo Ahumado Farmesa - 1 kg, marca Especias Benavidez, 1 kg.","Sabor lomo ahumado: Sabor Lomo Ahumado Farmesa - 1 Kg. Marca Farmesa. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código IN1-021.",IN1-021|Sabor Lomo Ahumado Farmesa - 1 Kg|Sabor lomo ahumado|Farmesa|Sabor Lomo Ahumado Farmesa 1 Kg|Sabor Lomo Ahumado Farmesa,ACTUALIZAR
ADI-001,ACILYG INT SALAME - 5 KG,"Aditivo Acilyg Int Salame - 5 kg, marca Especias Benavidez, 5 kg.",Acilig: Acilyg Int Salame - 5 Kg. Línea Especias Benavidez. Preparado para salame o salamín. Código ADI-001.,ADI-001|Acilyg Int Salame - 5 Kg|Acilig|Acilyg Int Salame 5 Kg|Acilyg Int Salame,ACTUALIZAR
ADI-096,PP200/600-1KG,"Aditivo Pp200/600-1kg, marca Especias Benavidez, 1 kg, línea Especias Benavidez Córdoba.","PP200/600: Pp200/600-1kg. Línea Especias Benavidez, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-096.",ADI-096|Pp200/600-1kg|PP200/600|Pp200 600 1kg,ACTUALIZAR
ADI-097,ANTICUAGULANTE-1KG,"Aditivo Anticuagulante-1kg, marca Especias Benavidez, 1 kg, línea Especias Benavidez Córdoba.","Anticuagulante: Anticuagulante-1kg. Línea Especias Benavidez, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-097.",ADI-097|Anticuagulante-1kg|Anticuagulante|Anticuagulante 1kg,ACTUALIZAR
ADI-004,BATTER PARA MILANESAS SIN CONDIMENTO - 1 KG,"Aditivo Batter para Milanesas Sin Condimento - 1 kg, marca Especias Benavidez, 1 kg.",Batter para milanesas: Batter para Milanesas sin Condimento - 1 Kg. Línea Especias Benavidez. Preparado para milanesas de carnicería. Código ADI-004.,ADI-004|Batter para Milanesas sin Condimento - 1 Kg|Batter para milanesas|Batter para Milanesas sin Condimento 1 Kg|Batter para Milanesas sin Condimento,ACTUALIZAR
ADI-111,BATTER PARA HAMBURGUESAS SIN CONDIMENTO CON ANTIOXIDANTES- 1 KG,"Antioxidante Batter para Hamburguesas Sin Condimento Con Antioxidantes- 1 kg, marca Especias Benavidez, 1 kg.",Batter para hamburguesas: Batter para Hamburguesas sin Condimento con Antioxidantes- 1 Kg. Línea Especias Benavidez. Preparado para hamburguesas. Código ADI-111.,ADI-111|Batter para Hamburguesas sin Condimento con Antioxidantes- 1 Kg|Batter para hamburguesas|Batter para Hamburguesas sin Condimento con Antioxidantes 1 Kg|Batter para Hamburguesas sin Condimento con Antioxidantes|antioxidante|conservante cárnico,ACTUALIZAR
ADI-005,BATTER PARA MILANESAS SIN CONDIMENTO - 10KG,"Aditivo Batter para Milanesas Sin Condimento - 10kg, marca Especias Benavidez, 10 kg.","Batter para milanesas: Batter para Milanesas sin Condimento - 10kg. Línea Especias Benavidez, 10 kg. Preparado para milanesas de carnicería. Código ADI-005.",ADI-005|Batter para Milanesas sin Condimento - 10kg|Batter para milanesas|Batter para Milanesas sin Condimento 10kg|Batter para Milanesas sin Condimento,ACTUALIZAR
ADI-112,BATTER PARA HAMBURGUESAS SIN CONDIMENTO CON ANTIOXIDANTES- 10 KG,"Antioxidante Batter para Hamburguesas Sin Condimento Con Antioxidantes- 10 kg, marca Especias Benavidez, 10 kg.",Batter para hamburguesas: Batter para Hamburguesas sin Condimento con Antioxidantes- 10 Kg. Línea Especias Benavidez. Preparado para hamburguesas. Código ADI-112.,ADI-112|Batter para Hamburguesas sin Condimento con Antioxidantes- 10 Kg|Batter para hamburguesas|Batter para Hamburguesas sin Condimento con Antioxidantes 10 Kg|Batter para Hamburguesas sin Condimento con Antioxidantes|antioxidante|conservante cárnico,ACTUALIZAR
ADI-006,BATTER PARA MILANESAS SIN CONDIMENTO - 20 KG,"Aditivo Batter para Milanesas Sin Condimento - 20 kg, marca Especias Benavidez, 20 kg.",Batter para milanesas: Batter para Milanesas sin Condimento - 20 Kg. Línea Especias Benavidez. Preparado para milanesas de carnicería. Código ADI-006.,ADI-006|Batter para Milanesas sin Condimento - 20 Kg|Batter para milanesas|Batter para Milanesas sin Condimento 20 Kg|Batter para Milanesas sin Condimento,ACTUALIZAR
ADI-109,BATTER PARA HAMBURGUESAS SIN CONDIMENTO CON ANTIOXIDANTES- 20 KG,"Antioxidante Batter para Hamburguesas Sin Condimento Con Antioxidantes- 20 kg, marca Especias Benavidez, 20 kg.",Batter para hamburguesas: Batter para Hamburguesas sin Condimento con Antioxidantes- 20 Kg. Línea Especias Benavidez. Preparado para hamburguesas. Código ADI-109.,ADI-109|Batter para Hamburguesas sin Condimento con Antioxidantes- 20 Kg|Batter para hamburguesas|Batter para Hamburguesas sin Condimento con Antioxidantes 20 Kg|Batter para Hamburguesas sin Condimento con Antioxidantes|antioxidante|conservante cárnico,ACTUALIZAR
ADI-007,BATTER PARA MILANESAS SIN CONDIMENTO - 5 KG,"Aditivo Batter para Milanesas Sin Condimento - 5 kg, marca Especias Benavidez, 5 kg.",Batter para milanesas: Batter para Milanesas sin Condimento - 5 Kg. Línea Especias Benavidez. Preparado para milanesas de carnicería. Código ADI-007.,ADI-007|Batter para Milanesas sin Condimento - 5 Kg|Batter para milanesas|Batter para Milanesas sin Condimento 5 Kg|Batter para Milanesas sin Condimento,ACTUALIZAR
ADI-110,BATTER PARA HAMBURGUESAS SIN CONDIMENTO CON ANTIOXIDANTES- 5 KG,"Antioxidante Batter para Hamburguesas Sin Condimento Con Antioxidantes- 5 kg, marca Especias Benavidez, 5 kg.",Batter para hamburguesas: Batter para Hamburguesas sin Condimento con Antioxidantes- 5 Kg. Línea Especias Benavidez. Preparado para hamburguesas. Código ADI-110.,ADI-110|Batter para Hamburguesas sin Condimento con Antioxidantes- 5 Kg|Batter para hamburguesas|Batter para Hamburguesas sin Condimento con Antioxidantes 5 Kg|Batter para Hamburguesas sin Condimento con Antioxidantes|antioxidante|conservante cárnico,ACTUALIZAR
ADI-008,BELFOS - 1 KG,"Aditivo Belfos - 1 kg, marca Especias Benavidez, 1 kg.","Belfos: Belfos - 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-008.",ADI-008|Belfos - 1 Kg|Belfos|Belfos 1 Kg,ACTUALIZAR
ADI-009,BELFOS - 10 KG,"Aditivo Belfos - 10 kg, marca Especias Benavidez, 10 kg.","Belfos: Belfos - 10 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-009.",ADI-009|Belfos - 10 Kg|Belfos|Belfos 10 Kg,ACTUALIZAR
ADI-010,BELFOS - 25 KG,"Aditivo Belfos - 25 kg, marca Especias Benavidez, 25 kg.","Belfos: Belfos - 25 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-010.",ADI-010|Belfos - 25 Kg|Belfos|Belfos 25 Kg,ACTUALIZAR
ADI-011,BELFOS - 5 KG,"Aditivo Belfos - 5 kg, marca Especias Benavidez, 5 kg.","Belfos: Belfos - 5 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-011.",ADI-011|Belfos - 5 Kg|Belfos|Belfos 5 Kg,ACTUALIZAR
ADI-013,BERNECOL - X 1 KG,"Aditivo Bernecol - x 1 kg, marca Especias Benavidez, 1 kg.","Bernecol: Bernecol - x 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-013.",ADI-013|Bernecol - x 1 Kg|Bernecol|Bernecol x 1 Kg|Bernecol - x,ACTUALIZAR
ADI-014,BERNECOL - X 10 KG,"Aditivo Bernecol - x 10 kg, marca Especias Benavidez, 10 kg.","Bernecol: Bernecol - x 10 Kg. Línea Especias Benavidez, pack x10. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-014.",ADI-014|Bernecol - x 10 Kg|Bernecol|Bernecol x 10 Kg|Bernecol - x,ACTUALIZAR
ADI-015,BERNECOL - X 25 KG,"Aditivo Bernecol - x 25 kg, marca Especias Benavidez, 25 kg.","Bernecol: Bernecol - x 25 Kg. Línea Especias Benavidez, pack x25. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-015.",ADI-015|Bernecol - x 25 Kg|Bernecol|Bernecol x 25 Kg|Bernecol - x,ACTUALIZAR
ADI-016,BERNECOL - X 5 KG,"Aditivo Bernecol - x 5 kg, marca Especias Benavidez, 5 kg.","Bernecol: Bernecol - x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-016.",ADI-016|Bernecol - x 5 Kg|Bernecol|Bernecol x 5 Kg|Bernecol - x,ACTUALIZAR
ADI-099,LIGADOR- X 5 KG,"Aditivo Ligador- x 5 kg, marca Especias Benavidez, 5 kg.","Ligador: Ligador- x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-099.",ADI-099|Ligador- x 5 Kg|Ligador|Ligador x 5 Kg|Ligador- x,ACTUALIZAR
ADI-017,CHACINOL - 10 KG,"Aditivo Chacinol - 10 kg, marca Especias Benavidez, 10 kg.","Chacinol: Chacinol - 10 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-017.",ADI-017|Chacinol - 10 Kg|Chacinol|Chacinol 10 Kg,ACTUALIZAR
ADI-018,SABOR CARNE GRILLADA,"Cuchilla o grilla Sabor Carne gillada, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Sabor carne grillada. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-018.",ADI-018|Sabor Carne Grillada,ACTUALIZAR
ADI-019,CHACINOL - 5 KG,"Aditivo Chacinol - 5 kg, marca Especias Benavidez, 5 kg.","Chacinol: Chacinol - 5 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-019.",ADI-019|Chacinol - 5 Kg|Chacinol|Chacinol 5 Kg,ACTUALIZAR
ADI-020,CHACINOL -1 KG,"Aditivo Chacinol -1 kg, marca Especias Benavidez, 1 kg, línea Especias Benavidez Córdoba.","Chacinol: Chacinol -1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-020.",ADI-020|Chacinol -1 Kg|Chacinol|Chacinol 1 Kg,ACTUALIZAR
ADI-021,EMBUTIN - X 1 KG,"Aditivo Embutin - x 1 kg, marca Especias Benavidez, 1 kg.","Embutin: Embutin - x 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-021.",ADI-021|Embutin - x 1 Kg|Embutin|Embutin x 1 Kg|Embutin - x,ACTUALIZAR
ADI-022,EMBUTIN - X 10 KG,"Aditivo Embutin - x 10 kg, marca Especias Benavidez, 10 kg.","Embutin: Embutin - x 10 Kg. Línea Especias Benavidez, pack x10. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-022.",ADI-022|Embutin - x 10 Kg|Embutin|Embutin x 10 Kg|Embutin - x,ACTUALIZAR
ADI-023,EMBUTIN - X 30 GK,"Aditivo Embutin - x 30 Gk, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Embutin: Embutin - x 30 Gk. Línea Especias Benavidez, pack x30. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-023.",ADI-023|Embutin - x 30 Gk|Embutin|Embutin x 30 Gk,ACTUALIZAR
ADI-024,EMBUTIN - X 5 KG,"Aditivo Embutin - x 5 kg, marca Especias Benavidez, 5 kg.","Embutin: Embutin - x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-024.",ADI-024|Embutin - x 5 Kg|Embutin|Embutin x 5 Kg|Embutin - x,ACTUALIZAR
ADI-026,FECULA DE MAIZ - X 25 KG,"Aditivo Fecula de Maiz - x 25 kg, marca Especias Benavidez, 25 kg.","Fécula de maíz: Fecula de Maiz - x 25 Kg. Línea Especias Benavidez, pack x25. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-026.",ADI-026|Fecula de Maiz - x 25 Kg|Fécula de maíz|Fecula de Maiz x 25 Kg|Fecula de Maiz - x,ACTUALIZAR
ADI-027,FECULA DE MAIZ - X 5 KG,"Aditivo Fecula de Maiz - x 5 kg, marca Especias Benavidez, 5 kg.","Fécula de maíz: Fecula de Maiz - x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-027.",ADI-027|Fecula de Maiz - x 5 Kg|Fécula de maíz|Fecula de Maiz x 5 Kg|Fecula de Maiz - x,ACTUALIZAR
ADI-028,FECULA DE MAIZ - X 1 KG,"Aditivo Fecula de Maiz - x 1 kg, marca Especias Benavidez, 1 kg.","Fécula de maíz: Fecula de Maiz - x 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-028.",ADI-028|Fecula de Maiz - x 1 Kg|Fécula de maíz|Fecula de Maiz x 1 Kg|Fecula de Maiz - x,ACTUALIZAR
ADI-029,FECULA DE MANDIOCA - X 25 KG,"Aditivo Fecula de Mandioca - x 25 kg, marca Especias Benavidez, 25 kg.","Fécula de mandioca: Fecula de Mandioca - x 25 Kg. Línea Especias Benavidez, pack x25. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-029.",ADI-029|Fecula de Mandioca - x 25 Kg|Fécula de mandioca|Fecula de Mandioca x 25 Kg|Fecula de Mandioca - x,ACTUALIZAR
ADI-107,FECULA DE MANDIOCA - X 5 KG,"Aditivo Fecula de Mandioca - x 5 kg, marca Especias Benavidez, 5 kg.","Fécula de mandioca: Fecula de Mandioca - x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-107.",ADI-107|Fecula de Mandioca - x 5 Kg|Fécula de mandioca|Fecula de Mandioca x 5 Kg|Fecula de Mandioca - x,ACTUALIZAR
ADI-108,FECULA DE MANDIOCA - X 1 KG,"Aditivo Fecula de Mandioca - x 1 kg, marca Especias Benavidez, 1 kg.","Fécula de mandioca: Fecula de Mandioca - x 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-108.",ADI-108|Fecula de Mandioca - x 1 Kg|Fécula de mandioca|Fecula de Mandioca x 1 Kg|Fecula de Mandioca - x,ACTUALIZAR
ADI-030,FIBROSA CAL 80 - X METRO,"Aditivo Fibrosa Cal 80 - x Metro, marca Especias Benavidez.","Fibrosa cal: Fibrosa Cal 80 - x Metro. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-030.",ADI-030|Fibrosa Cal 80 - x Metro|Fibrosa cal|Fibrosa Cal 80 x Metro,ACTUALIZAR
ADI-149,FIBROSA CAL 90 - X METRO,"Aditivo Fibrosa Cal 90 - x Metro, marca Especias Benavidez.","Fibrosa cal: Fibrosa Cal 90 - x Metro. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-149.",ADI-149|Fibrosa Cal 90 - x Metro|Fibrosa cal|Fibrosa Cal 90 x Metro,ACTUALIZAR
ADI-150,FIBROSA CAL 105 -X METRO,"Aditivo Fibrosa Cal 105 -x Metro, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Fibrosa cal: Fibrosa Cal 105 -x Metro. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-150.",ADI-150|Fibrosa Cal 105 -x Metro|Fibrosa cal|Fibrosa Cal 105 x Metro,ACTUALIZAR
ADI-098,FIBROSA CAL 110 -X METRO,"Aditivo Fibrosa Cal 110 -x Metro, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Fibrosa cal: Fibrosa Cal 110 -x Metro. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-098.",ADI-098|Fibrosa Cal 110 -x Metro|Fibrosa cal|Fibrosa Cal 110 x Metro,ACTUALIZAR
ADI-031,GLUTAMATO MONOSODICO - X 5 KG,"Aditivo Glutamato Monosodico - x 5 kg, marca Especias Benavidez, 5 kg.","Glutamato monosódico: Glutamato Monosodico - x 5 Kg. Línea Especias Benavidez, pack x5. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-031.",ADI-031|Glutamato Monosodico - x 5 Kg|Glutamato monosódico|Glutamato Monosodico x 5 Kg|Glutamato Monosodico - x,ACTUALIZAR
ADI-032,GLUTAMATO MONOSODICO - X 1 KG,"Aditivo Glutamato Monosodico - x 1 kg, marca Especias Benavidez, 1 kg.","Glutamato monosódico: Glutamato Monosodico - x 1 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-032.",ADI-032|Glutamato Monosodico - x 1 Kg|Glutamato monosódico|Glutamato Monosodico x 1 Kg|Glutamato Monosodico - x,ACTUALIZAR
ADI-033,GLUTAMATO MONOSODICO - X 25 KG,"Aditivo Glutamato Monosodico - x 25 kg, marca Especias Benavidez, 25 kg.","Glutamato monosódico: Glutamato Monosodico - x 25 Kg. Línea Especias Benavidez, pack x25. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-033.",ADI-033|Glutamato Monosodico - x 25 Kg|Glutamato monosódico|Glutamato Monosodico x 25 Kg|Glutamato Monosodico - x,ACTUALIZAR
ADI-106,BATTER EMPANADO 1/6 (GOMA)- 1KG,"Aditivo Batter Empanado 1/6 (Goma)- 1kg, marca Especias Benavidez, 1 kg.","Batter empanado: Batter Empanado 1/6 (goma)- 1kg. Línea Especias Benavidez, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-106.",ADI-106|Batter Empanado 1/6 (goma)- 1kg|Batter empanado|Batter Empanado 1 6 goma 1kg|Batter Empanado 1/6 (goma),ACTUALIZAR
ADI-034,GLUTEN FRESCOS - 1KG,"Aditivo Gluten Frescos - 1kg, marca Especias Benavidez, 1 kg.","Gluten fresco: Gluten Frescos - 1kg. Línea Especias Benavidez, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-034.",ADI-034|Gluten Frescos - 1kg|Gluten fresco|Gluten frescos|Gluten Frescos 1kg,ACTUALIZAR
ADI-035,GLUTEN FRESCOS - 20 KG,"Aditivo Gluten Frescos - 20 kg, marca Especias Benavidez, 20 kg.","Gluten fresco: Gluten Frescos - 20 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-035.",ADI-035|Gluten Frescos - 20 Kg|Gluten fresco|Gluten frescos|Gluten Frescos 20 Kg,ACTUALIZAR
ADI-036,GLUTEN FRESCOS - 5 KG,"Aditivo Gluten Frescos - 5 kg, marca Especias Benavidez, 5 kg.","Gluten fresco: Gluten Frescos - 5 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-036.",ADI-036|Gluten Frescos - 5 Kg|Gluten fresco|Gluten frescos|Gluten Frescos 5 Kg,ACTUALIZAR
ADI-037,GLUTEN FRESCOS - 500 G,"Aditivo Gluten Frescos - 500 G, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Gluten fresco: Gluten Frescos - 500 G. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-037.",ADI-037|Gluten Frescos - 500 G|Gluten fresco|Gluten frescos|Gluten Frescos 500 G,ACTUALIZAR
ADI-038,GLUTEN SECOS - 1KG,"Aditivo Gluten Secos - 1kg, marca Especias Benavidez, 1 kg.","Gluten seco: Gluten Secos - 1kg. Línea Especias Benavidez, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-038.",ADI-038|Gluten Secos - 1kg|Gluten seco|Gluten secos|Gluten Secos 1kg,ACTUALIZAR
ADI-039,GLUTEN SECOS - 20 KG,"Aditivo Gluten Secos - 20 kg, marca Especias Benavidez, 20 kg.","Gluten seco: Gluten Secos - 20 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-039.",ADI-039|Gluten Secos - 20 Kg|Gluten seco|Gluten secos|Gluten Secos 20 Kg,ACTUALIZAR
ADI-040,GLUTEN SECOS -5 KG,"Aditivo Gluten Secos -5 kg, marca Especias Benavidez, 5 kg.","Gluten seco: Gluten Secos -5 Kg. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-040.",ADI-040|Gluten Secos -5 Kg|Gluten seco|Gluten secos|Gluten Secos 5 Kg,ACTUALIZAR
ADI-041,GLUTEN SECOS - 500 G,"Aditivo Gluten Secos - 500 G, marca Especias Benavidez, línea Especias Benavidez Córdoba.","Gluten seco: Gluten Secos - 500 G. Línea Especias Benavidez. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-041.",ADI-041|Gluten Secos - 500 G|Gluten seco|Gluten secos|Gluten Secos 500 G,ACTUALIZAR
ADI-146,SABOR DE MORTADELA A-10 FARMESA -5KG,"Aditivo Sabor de Mortadela A-10 Farmesa -5kg, marca Especias Benavidez, 5 kg.","Sabor de mortadela: Sabor de Mortadela A-10 Farmesa -5kg. Marca Farmesa, 5 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-146.",ADI-146|Sabor de Mortadela A-10 Farmesa -5kg|Sabor de mortadela|Farmesa|Sabor de Mortadela A 10 Farmesa 5kg|Sabor de Mortadela A-10 Farmesa,ACTUALIZAR
ADI-147,SABOR DE MORTADELA A-10 FARMESA -10KG,"Aditivo Sabor de Mortadela A-10 Farmesa -10kg, marca Especias Benavidez, 10 kg.","Sabor de mortadela: Sabor de Mortadela A-10 Farmesa -10kg. Marca Farmesa, 10 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-147.",ADI-147|Sabor de Mortadela A-10 Farmesa -10kg|Sabor de mortadela|Farmesa|Sabor de Mortadela A 10 Farmesa 10kg|Sabor de Mortadela A-10 Farmesa,ACTUALIZAR
ADI-052,SABOR DE MORTADELA A-10 FARMESA - P/200 KG-1KG,"Aditivo Sabor de Mortadela A-10 Farmesa - P/200 kg-1kg, marca Especias Benavidez, 200 kg.","Sabor de mortadela: Sabor de Mortadela A-10 Farmesa - p/200 Kg-1kg. Marca Farmesa, 1 kg. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-052.",ADI-052|Sabor de Mortadela A-10 Farmesa - p/200 Kg-1kg|Sabor de mortadela|Farmesa|Sabor de Mortadela A 10 Farmesa p 200 Kg 1kg|Sabor de Mortadela A-10 Farmesa - p/,ACTUALIZAR
ADI-148,SABOR DE MORTADELA A-10 FARMESA --250 GRS,"Aditivo Sabor de Mortadela A-10 Farmesa --250 gs, marca Especias Benavidez, 250 g.","Sabor de mortadela: Sabor de Mortadela A-10 Farmesa --250 G. Marca Farmesa. Insumo técnico para elaborados cárnicos: color, ligue, rendimiento o conservación. Código ADI-148.",ADI-148|Sabor de Mortadela A-10 Farmesa --250 G|Sabor de mortadela|Farmesa|Sabor de Mortadela A 10 Farmesa 250 G,ACTUALIZAR
ADI-088,INTEGRAL DE MORTADELA BELMACO - X 1KG P/34 KG,"Integral para elaborados Integral de Mortadela Belmaco - x 1kg P/34 kg, marca Especias Benavidez, 1 kg.","Integral de mortadela: Integral de Mortadela Belmaco - x 1kg p/34 Kg. Línea Especias Benavidez, 1 kg. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código ADI-088.",ADI-088|Integral de Mortadela Belmaco - x 1kg p/34 Kg|Integral de mortadela|Integral de Mortadela Belmaco x 1kg p 34 Kg|Integral de Mortadela Belmaco - x  p/,ACTUALIZAR
ADI-154,"INTEGRAL DE MORTADELA BENAVIDEZ TODO LISTO - P/10 KG- 1,300 KG","Integral para elaborados Integral de Mortadela Benavidez Todo Listo - P/10 kg- 1,300 kg, marca Especias Benavidez, 10 kg.","Integral de mortadela: Integral de Mortadela Benavidez Todo Listo - p/10 Kg- 1,300 Kg. Línea Especias Benavidez, 1.300 kg. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código ADI-154.","ADI-154|Integral de Mortadela Benavidez Todo Listo - p/10 Kg- 1,300 Kg|Integral de mortadela|Integral de Mortadela Benavidez Todo Listo p 10 Kg 1 300 Kg|Integral de Mortadela Benavidez Todo Listo - p/",ACTUALIZAR
ADI-155,"INTEGRAL DE SALCHICHON PRIMAVERA BENAVIDEZ TODO LISTO - P/10 KG- 1,100 KG","Integral para elaborados Integral de Salchichon Primavera Benavidez Todo Listo - P/10 kg- 1,100 kg, marca Especias Benavidez, 10 kg.","Integral de salchichón: Integral de Salchichon Primavera Benavidez Todo Listo - p/10 Kg- 1,100 Kg. Línea Especias Benavidez, 1.100 kg. Preparado para elaborar milanesas, hamburguesas o chacinados en carnicería o fábrica. Código ADI-155.","ADI-155|Integral de Salchichon Primavera Benavidez Todo Listo - p/10 Kg- 1,100 Kg|Integral de salchichón|Integral de Salchichon Primavera Benavidez Todo Listo p 10 Kg 1 100 Kg|Integral de Salchichon Primavera Benavidez Todo Listo - p/",ACTUALIZAR
