id,cliente_id,fecha,items,total,estado,origen,is_mock
55,22,2026-06-26 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 18000.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 45600.0}]",63600.0,entregado,whatsapp,True
56,22,2026-05-14 09:55:13,"[{""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 5, ""precio_unitario"": 133300.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 5, ""precio_unitario"": 69300.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 1, ""precio_unitario"": 43000.0}]",1056000.0,entregado,whatsapp,True
57,23,2026-05-17 09:55:13,"[{""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 4, ""precio_unitario"": 45600.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 1, ""precio_unitario"": 74650.0}]",257050.0,entregado,whatsapp,True
58,23,2026-05-24 09:55:13,"[{""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 3, ""precio_unitario"": 45600.0}, {""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 5, ""precio_unitario"": 133300.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 1, ""precio_unitario"": 13300.0}]",945600.0,entregado,whatsapp,True
59,23,2026-04-28 09:55:13,"[{""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 3, ""precio_unitario"": 35000.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 4, ""precio_unitario"": 40200.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}]",394800.0,entregado,whatsapp,True
60,24,2026-07-05 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 3, ""precio_unitario"": 13300.0}, {""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 4, ""precio_unitario"": 24600.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 18000.0}]",228300.0,entregado,whatsapp,True
61,24,2026-07-29 09:55:13,"[{""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 5, ""precio_unitario"": 40200.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 5, ""precio_unitario"": 45600.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}]",558000.0,entregado,whatsapp,True
62,25,2026-06-03 09:55:13,"[{""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 1, ""precio_unitario"": 35000.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 3, ""precio_unitario"": 12500.0}]",163700.0,entregado,whatsapp,True
63,25,2026-05-25 09:55:13,"[{""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 19220.0}, {""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 18000.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 2, ""precio_unitario"": 69300.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}]",257640.0,entregado,whatsapp,True
64,25,2026-07-11 09:55:13,"[{""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 5, ""precio_unitario"": 55100.0}]",574100.0,entregado,whatsapp,True
65,26,2026-06-01 09:55:13,"[{""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 19220.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 18000.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 4, ""precio_unitario"": 45600.0}]",331280.0,entregado,whatsapp,True
66,26,2026-06-28 09:55:13,"[{""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 19220.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}]",317820.0,entregado,whatsapp,True
67,27,2026-07-07 09:55:13,"[{""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 2, ""precio_unitario"": 35000.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 1, ""precio_unitario"": 31400.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}]",425000.0,entregado,whatsapp,True
68,27,2026-04-18 09:55:13,"[{""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 4, ""precio_unitario"": 35000.0}, {""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 5, ""precio_unitario"": 12500.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 5, ""precio_unitario"": 69300.0}]",549000.0,entregado,whatsapp,True
69,28,2026-05-20 09:55:13,"[{""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 3, ""precio_unitario"": 24600.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 31400.0}]",193000.0,entregado,whatsapp,True
70,28,2026-04-22 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 1, ""precio_unitario"": 12500.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 3, ""precio_unitario"": 55100.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 31400.0}]",363200.0,entregado,whatsapp,True
71,28,2026-06-17 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}, {""product_code"": ""443"", ""nombre"": ""TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 19220.0}]",128480.0,entregado,whatsapp,True
72,29,2026-04-30 09:55:13,"[{""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 4, ""precio_unitario"": 13300.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}]",182200.0,entregado,whatsapp,True
73,29,2026-05-21 09:55:13,"[{""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 4, ""precio_unitario"": 43000.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 5, ""precio_unitario"": 45600.0}]",698600.0,entregado,whatsapp,True
74,30,2026-04-23 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 3, ""precio_unitario"": 13300.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 5, ""precio_unitario"": 133300.0}]",1055000.0,entregado,whatsapp,True
75,30,2026-04-25 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 18000.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 4, ""precio_unitario"": 55100.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}]",349400.0,entregado,whatsapp,True
76,31,2026-06-10 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}, {""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 5, ""precio_unitario"": 24600.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 5, ""precio_unitario"": 31400.0}]",306600.0,entregado,whatsapp,True
77,31,2026-07-26 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 18000.0}, {""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 19220.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 2, ""precio_unitario"": 74650.0}]",244180.0,entregado,whatsapp,True
78,32,2026-07-06 09:55:13,"[{""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 3, ""precio_unitario"": 45600.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}]",163400.0,entregado,whatsapp,True
79,32,2026-06-01 09:55:13,"[{""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 4, ""precio_unitario"": 69300.0}, {""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 3, ""precio_unitario"": 13300.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 45600.0}]",362700.0,entregado,whatsapp,True
80,32,2026-05-30 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 3, ""precio_unitario"": 12500.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 2, ""precio_unitario"": 74650.0}]",186800.0,entregado,whatsapp,True
81,33,2026-04-21 09:55:13,"[{""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 1, ""precio_unitario"": 74650.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 5, ""precio_unitario"": 74650.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 2, ""precio_unitario"": 55100.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 2, ""precio_unitario"": 45600.0}]",649300.0,entregado,whatsapp,True
82,33,2026-07-13 09:55:13,"[{""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 4, ""precio_unitario"": 64200.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 18000.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 3, ""precio_unitario"": 45600.0}]",447600.0,entregado,whatsapp,True
83,34,2026-05-13 09:55:13,"[{""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 5, ""precio_unitario"": 64200.0}, {""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 1, ""precio_unitario"": 24600.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 3, ""precio_unitario"": 40200.0}, {""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 19220.0}]",562300.0,entregado,whatsapp,True
84,34,2026-05-04 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 5, ""precio_unitario"": 13300.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 1, ""precio_unitario"": 13300.0}]",171000.0,entregado,whatsapp,True
85,35,2026-05-03 09:55:13,"[{""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 5, ""precio_unitario"": 64200.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 18000.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 3, ""precio_unitario"": 74650.0}, {""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 1, ""precio_unitario"": 133300.0}]",750250.0,entregado,whatsapp,True
86,35,2026-05-26 09:55:13,"[{""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 1, ""precio_unitario"": 69300.0}, {""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 3, ""precio_unitario"": 43000.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}]",546900.0,entregado,whatsapp,True
87,35,2026-04-30 09:55:13,"[{""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 5, ""precio_unitario"": 43000.0}, {""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 3, ""precio_unitario"": 24600.0}]",288800.0,entregado,whatsapp,True
88,36,2026-05-31 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 18000.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 45600.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 3, ""precio_unitario"": 69300.0}]",289500.0,entregado,whatsapp,True
89,36,2026-06-02 09:55:13,"[{""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 5, ""precio_unitario"": 31400.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 4, ""precio_unitario"": 18000.0}]",229000.0,entregado,whatsapp,True
90,36,2026-06-16 09:55:13,"[{""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 2, ""precio_unitario"": 12500.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 4, ""precio_unitario"": 69300.0}]",302200.0,entregado,whatsapp,True
91,37,2026-06-14 09:55:13,"[{""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 5, ""precio_unitario"": 69300.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 45600.0}, {""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 18000.0}]",482100.0,entregado,whatsapp,True
92,37,2026-07-05 09:55:13,"[{""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 4, ""precio_unitario"": 55100.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 5, ""precio_unitario"": 43000.0}]",435400.0,entregado,whatsapp,True
93,38,2026-05-02 09:55:13,"[{""product_code"": ""442"", ""nombre"": ""BAGUETTE SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 19220.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 1, ""precio_unitario"": 12500.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 31400.0}]",125920.0,entregado,whatsapp,True
94,38,2026-07-01 09:55:13,"[{""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 3, ""precio_unitario"": 55100.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 4, ""precio_unitario"": 40200.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 18000.0}]",416100.0,entregado,whatsapp,True
95,39,2026-06-05 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 3, ""precio_unitario"": 12500.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 3, ""precio_unitario"": 69300.0}, {""product_code"": ""427"", ""nombre"": ""CHIPÁ x 5kg*"", ""cantidad"": 3, ""precio_unitario"": 133300.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 2, ""precio_unitario"": 31400.0}]",708100.0,entregado,whatsapp,True
96,39,2026-07-14 09:55:13,"[{""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""426"", ""nombre"": ""FACTURA RECTANGULAR CRUDA CONGELADA"", ""cantidad"": 2, ""precio_unitario"": 69300.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 2, ""precio_unitario"": 64200.0}, {""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 4, ""precio_unitario"": 12500.0}]",408200.0,entregado,whatsapp,True
97,39,2026-06-24 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 18000.0}, {""product_code"": ""435"", ""nombre"": ""PAN MIGNON CRUDO CONGELADO x 14kg*"", ""cantidad"": 3, ""precio_unitario"": 35000.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 2, ""precio_unitario"": 40200.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 3, ""precio_unitario"": 64200.0}]",414000.0,entregado,whatsapp,True
98,40,2026-06-21 09:55:13,"[{""product_code"": ""436"", ""nombre"": ""PAN TREBOLIN PRECOCIDO x3kg"", ""cantidad"": 3, ""precio_unitario"": 12500.0}, {""product_code"": ""443"", ""nombre"": ""TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 1, ""precio_unitario"": 19220.0}]",56720.0,entregado,whatsapp,True
99,40,2026-07-23 09:55:13,"[{""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 1, ""precio_unitario"": 40200.0}, {""product_code"": ""443"", ""nombre"": ""TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 19220.0}, {""product_code"": ""433"", ""nombre"": ""PAN TREBOLIN SALVADO PRECOCIDO x3kg"", ""cantidad"": 3, ""precio_unitario"": 12500.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 4, ""precio_unitario"": 64200.0}]",430600.0,entregado,whatsapp,True
100,41,2026-06-03 09:55:13,"[{""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 4, ""precio_unitario"": 24600.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 1, ""precio_unitario"": 74650.0}, {""product_code"": ""424"", ""nombre"": ""CRIOLLO COMÚN HEXAGONAL x 11kg*"", ""cantidad"": 1, ""precio_unitario"": 45600.0}]",218650.0,entregado,whatsapp,True
101,41,2026-06-08 09:55:13,"[{""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}, {""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 18000.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 5, ""precio_unitario"": 74650.0}]",435850.0,entregado,whatsapp,True
102,41,2026-06-21 09:55:13,"[{""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 5, ""precio_unitario"": 55100.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 4, ""precio_unitario"": 64200.0}]",532300.0,entregado,whatsapp,True
103,42,2026-04-21 09:55:13,"[{""product_code"": ""428"", ""nombre"": ""PAN BAGUETTE PRECOCIDO x 30un."", ""cantidad"": 5, ""precio_unitario"": 13300.0}, {""product_code"": ""430"", ""nombre"": ""CHIPACA DE GRASA x 5kg*"", ""cantidad"": 4, ""precio_unitario"": 31400.0}, {""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 3, ""precio_unitario"": 18000.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 5, ""precio_unitario"": 40200.0}]",447100.0,entregado,whatsapp,True
104,42,2026-05-11 09:55:13,"[{""product_code"": ""441"", ""nombre"": ""PAN TREBOLÍN CRUDO CONGELADO x 7kg*"", ""cantidad"": 2, ""precio_unitario"": 18000.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 2, ""precio_unitario"": 64200.0}]",164400.0,entregado,whatsapp,True
105,43,2026-05-06 09:55:13,"[{""product_code"": ""448"", ""nombre"": ""HOJALDRITOS ESPECIALES x 5kg"", ""cantidad"": 2, ""precio_unitario"": 24600.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 5, ""precio_unitario"": 55100.0}]",324700.0,entregado,whatsapp,True
106,43,2026-07-20 09:55:13,"[{""product_code"": ""421"", ""nombre"": ""MEDIALUNA CON MANTECA"", ""cantidad"": 4, ""precio_unitario"": 74650.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 5, ""precio_unitario"": 43000.0}]",513600.0,entregado,whatsapp,True
107,43,2026-05-30 09:55:13,"[{""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 3, ""precio_unitario"": 74650.0}, {""product_code"": ""423"", ""nombre"": ""CRIOLLO DE HOJALDRE x 11kg*"", ""cantidad"": 4, ""precio_unitario"": 55100.0}, {""product_code"": ""425"", ""nombre"": ""TORTILLA TUCUMANA x 7.8kg*"", ""cantidad"": 1, ""precio_unitario"": 40200.0}]",484550.0,entregado,whatsapp,True
108,44,2026-06-26 09:55:13,"[{""product_code"": ""440"", ""nombre"": ""PAN BAGUETTE CRUDO CONGELADO x 7kg*"", ""cantidad"": 5, ""precio_unitario"": 18000.0}, {""product_code"": ""449"", ""nombre"": ""CRIOLLO COMÚN CON CHICHARRÓN x 11kg"", ""cantidad"": 2, ""precio_unitario"": 45600.0}, {""product_code"": ""429"", ""nombre"": ""CROISSANT"", ""cantidad"": 2, ""precio_unitario"": 43000.0}, {""product_code"": ""422-MIX"", ""nombre"": ""FACTURA MIXTA"", ""cantidad"": 3, ""precio_unitario"": 64200.0}]",459800.0,entregado,whatsapp,True
109,44,2026-04-15 09:55:13,"[{""product_code"": ""415"", ""nombre"": ""PAN MIGNON PRECOCIDO X 18un."", ""cantidad"": 2, ""precio_unitario"": 13300.0}, {""product_code"": ""422"", ""nombre"": ""MEDIALUNA C/ MANTECA SALADA"", ""cantidad"": 3, ""precio_unitario"": 74650.0}]",250550.0,entregado,whatsapp,True
