codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
29089,Monster Green y Pipeline Punch 473ml,"Paquete de 12 latas de Monster Green y Pipeline Punch de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos.","Energizante sabor Green, marca Monster en lata de 473ml.",bebida energizante|energizante|monster,ACTUALIZAR
29090,Monster Green y Mango Loco 473ml,"Paquete de 12 latas de Monster Green y Mango Loco de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos.",Bebida energizante marca Monster sabor Mango Loco en lata de 473ml.,energizante|bebida energética|monster,ACTUALIZAR
29091,Monster Green y Ultra White 473ml,"Paquete de 12 latas de Monster Green y Ultra White de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos.","Energizante sabor original, marca Monster en lata de 473ml.",bebida energizante|energizante|monster,ACTUALIZAR
29092,Monster Peachy Keen 473ml,"Energizante Monster Peachy Keen de 473ml. Refrescante y con un sabor a durazno único, ideal para recargar energías.","Bebida energizante sabor durazno, marca Monster en lata de 473ml.",energizante|bebida energética,ACTUALIZAR
29093,Monster Ultra White Zero 473ml,"Energizante Monster Ultra White Zero de 473ml. Sin azúcar y con un sabor refrescante, perfecto para quienes buscan energía sin calorías.",Bebida energizante marca Monster sabor Ultra White en lata de 473ml.,energizante|bebida energética,ACTUALIZAR
29095,Monster Green Zero 473ml,"Energizante Monster Green Zero de 473ml. Sin azúcar y con un sabor refrescante, ideal para mantenerte activo.",Energizante marca Monster sabor Green Zero en lata de 473ml.,bebida energizante|monster|energizante verde,ACTUALIZAR
29114,Cepita Durazno 1.5L,"Jugo Cepita Durazno en botella de 1.5L. Un sabor dulce y refrescante, ideal para toda la familia.","Jugo de durazno, marca Cepita, en botella de 1.5L.",jugo|bebida de durazno,ACTUALIZAR
29120,Cepita Durazno Tetra 200ml,"Jugo Cepita Durazno en formato Tetra de 200ml. Práctico y delicioso, ideal para llevar.","Jugo sabor durazno, marca Cepita, en envase Tetra Pak de 200ml.",jugo|bebida|nectar,ACTUALIZAR
29121,Cepita Naranja Tentación 1L,Jugo Cepita Naranja Tentación en presentación de 1L. Un sabor refrescante y natural para disfrutar en cualquier momento.,"Jugo de naranja con vitaminas, marca Cepita, en botella de 1 litro.",jugo|bebida de naranja,ACTUALIZAR
29124,Cepita Naranja Tentación 1L,Jugo Cepita Naranja Tentación en presentación de 1L. Un sabor refrescante y natural para disfrutar en cualquier momento.,"Jugo de naranja con vitaminas, marca Cepita, en botella de 1 litro.",jugo|bebida de naranja,ACTUALIZAR
29132,Coca-Cola Zero y Sprite Zero 1.5L x6,Pack de 6 botellas de 1.5L de Coca-Cola Zero y Sprite Zero. Disfruta del sabor sin azúcar de tus gaseosas favoritas.,"Gaseosa Coca-Cola Zero en botella de 1.5L, pack de 6 unidades.",gaseosa|coca|coca zero,ACTUALIZAR
29144,Sprite y Coca-Cola Original 500ml x12,Pack de 12 botellas de 500ml de Sprite y Coca-Cola Original. Disfruta de la combinación perfecta de sabores refrescantes.,"Gaseosa Coca-Cola sabor Original en botella de 500ml, pack de 12 unidades.",gaseosa|coca|coca cola,ACTUALIZAR
29145,Sprite Lata 354ml,"Lata de 354ml de Sprite. Refrescante y burbujeante, ideal para disfrutar en cualquier momento.","Gaseosa sabor Lima Limón, marca Sprite, en lata de 354ml.",gaseosa|refresco|bebida,ACTUALIZAR
29147,Sprite Zero y Coca-Cola Zero 500ml x18,Pack de 18 botellas de 500ml de Sprite Zero y Coca-Cola Zero. Disfruta del sabor sin azúcar de tus gaseosas favoritas.,Gaseosa marca Coca-Cola sabor Original y Sprite sabor Lima Limón en envase de 500ml x18.,gaseosa|refresco|bebida|soda,ACTUALIZAR
29148,Sprite 500ml,Refrescante gaseosa Sprite de 500ml. Ideal para disfrutar en cualquier momento del día.,Gaseosa sabor limón marca Sprite en botella descartable de 500ml.,gaseosa|sprite,ACTUALIZAR
29149,Sprite Zero 500ml,"Gaseosa Sprite Zero de 500ml. El sabor refrescante de Sprite sin azúcar, ideal para quienes cuidan su ingesta calórica.",Gaseosa sabor lima limón marca Sprite Zero en botella de 500ml.,gaseosa|sprite|limonada,ACTUALIZAR
29151,Sprite Zero 2.25L,Botella de Sprite Zero de 2.25L. Disfruta del sabor de Sprite sin azúcar en un formato familiar.,"Gaseosa sin azúcares sabor lima-limón, marca Sprite, en botella de 2.25L.",gaseosa|sprite|sprite zero,ACTUALIZAR
29154,Sprite Zero 1.5L,Gaseosa Sprite Zero de 1.5L. El refresco ideal para quienes buscan disfrutar sin azúcar.,"Gaseosa sabor lima-limón, marca Sprite Zero en botella descartable de 1.5L.",gaseosa|sprite|limonada,ACTUALIZAR
29155,Sprite 1L,"Gaseosa Sprite de 1L. Perfecta para disfrutar en cualquier ocasión, con el sabor que te encanta.","Gaseosa sabor limón, marca Sprite, en botella descartable de 1L.",refresco|gaseosa|sprite,ACTUALIZAR
29164,Coca-Cola Original 500ml + Fanta 500ml,Combo de Gaseosas: Coca-Cola Original y Fanta de 500ml. Perfecto para disfrutar en cualquier ocasión.,Gaseosa cola marca Coca-Cola sabor Original en botella de 500ml.,gaseosa|cola,ACTUALIZAR
29165,Coca-Cola Zero 1.5L + Sprite Zero 1.5L + Fanta Zero 1.5L + Schweppes Zero 1.5L,"Combo de Gaseosas Sin Azúcar: Coca-Cola Zero, Sprite Zero, Fanta Zero y Schweppes Zero de 1.5L. Disfruta del sabor sin calorías.","Gaseosa sabor cola sin azúcar, marca Coca-Cola en botella de 1.5L.",gaseosa|cola|coca|refresco,ACTUALIZAR
29172,"Coca-Cola Original y Fanta 2,25L","Combo de Coca-Cola Original y Fanta de 2,25L. Disfruta del sabor clásico de Coca-Cola y la frescura de Fanta en un solo paquete.",Gaseosa marca Coca-Cola sabor Original en botella descartable de 2.25L.,gaseosa|refresco,ACTUALIZAR
29200,Bonaqua Sin Gas 500ml + Botella Metálica Coca-Cola 750ml,Combo de agua mineral Bonaqua sin gas de 500ml y botella metálica Coca-Cola de 750ml. Ideal para llevar y disfrutar.,Agua mineral sin gas marca Bonaqua en botella de 500ml.,agua|agua mineral,ACTUALIZAR
29215,Aquarius Pera 500ml,"Bebida sabor pera Aquarius de 500ml. Refrescante y deliciosa, ideal para cualquier momento del día.",Agua saborizada marca Aquarius sabor Pera en botella de 500ml.,agua saborizada|agua con sabor|agua de pera,ACTUALIZAR
29001,Coca-Cola Original 1.5L x6 + Fanta 1.5L x6,Combo de Gaseosas: Coca-Cola Original y Fanta de 1.5L. Ideal para compartir en reuniones y comidas.,"Gaseosa marca Coca-Cola sabor Original en botella de 1.5L, pack de 6 unidades.",gaseosa|refresco|bebida,ACTUALIZAR
29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,Paquete de Latas de Coca-Cola Original y Coca-Cola Zero de 354ml. Perfectas para disfrutar en cualquier ocasión.,"Gaseosa marca Coca-Cola sabor Original en lata de 354ml, pack de 6 unidades.",gaseosa|cola|coca|coca cola,ACTUALIZAR
29003,Coca-Cola Original 500ml x12,Coca-Cola Original en botellas de 500ml. El sabor clásico y refrescante que no puede faltar.,"Gaseosa marca Coca-Cola sabor Original en botella descartable de 500ml, pack de 12.",gaseosa|coca|coca cola,ACTUALIZAR
29007,Coca-Cola Original 1.5L x6 + Sprite 1.5L x6 + Fanta 1.5L x6,"Combo de Gaseosas: Coca-Cola Original, Sprite y Fanta de 1.5L. Perfecto para cualquier celebración.","Gaseosa marca Coca-Cola sabor Original en botella de 1.5L, pack de 6 unidades.",gaseosa|refresco|bebida,ACTUALIZAR
29012,Coca-Cola Original 2.25L x6,Coca-Cola Original en botellas de 2.25L. Ideal para compartir en reuniones familiares y eventos.,Gaseosa marca Coca-Cola sabor Original en pack de 6 botellas de 2.25L.,refresco|gaseosa|coca|coca cola,ACTUALIZAR
29013,Coca-Cola Original Vidrio 237ml x12,Coca-Cola Original en botellas de vidrio de 237ml. Un clásico que combina sabor y elegancia.,"Gaseosa marca Coca-Cola sabor Original en botella de vidrio de 237ml, pack x12.",gaseosa|coca|coca cola,ACTUALIZAR
29018,Coca-Cola Original 500ml x12 + Fanta 500ml x12,Combo de Gaseosas: 12 Coca-Cola Original de 500ml y 12 Fanta de 500ml. Perfecto para fiestas y reuniones.,Gaseosa marca Coca-Cola sabor Original en pack de 12 botellas de 500ml.,gaseosa|coca|coca cola|fanta|bebida,ACTUALIZAR
29020,Coca-Cola Zero 1.5L x6 + Sprite Zero 1.5L x6 + Fanta Zero 1.5L x6 + Schweppes Zero 1.5L x6,"Combo de Gaseosas: 6 Coca-Cola Zero de 1.5L, 6 Sprite Zero de 1.5L, 6 Fanta Zero de 1.5L y 6 Schweppes Zero de 1.5L. Ideal para quienes buscan opciones sin azúcar.","Gaseosa Coca-Cola Zero en botella descartable de 1.5L, marca Coca-Cola.",gaseosa|refresco|bebida,ACTUALIZAR
29037,Coca-Cola Original 2.25L + Fanta 2.25L,Combo de Coca-Cola Original y Fanta en botellas de 2.25L. Perfecto para compartir en reuniones y celebraciones.,Pack de gaseosa Coca-Cola Original 2.25L y Fanta sabor Naranja 2.25L.,gaseosa|refresco|bebida|soda,ACTUALIZAR
29047,Sprite 2.25L,Gaseosa Sprite de 2.25L. El refresco con sabor a limón que te brinda una explosión de frescura en cada sorbo.,"Gaseosa sabor Lima Limón, marca Sprite, en botella de 2.25L.",gaseosa|sprite|limonada,ACTUALIZAR
29053,Sprite 1L,Gaseosa Sprite de 1L. Refresca tu día con el inconfundible sabor a limón de Sprite.,"Gaseosa sabor limón, marca Sprite en botella descartable de 1L.",refresco|gaseosa|sprite,ACTUALIZAR
29094,Monster Mango Loco 473ml,Energizante Monster Mango Loco de 473ml. Un explosivo sabor a mango que te dará la energía que necesitas.,"Bebida energizante sabor mango, marca Monster, en lata de 473ml.",energizante|bebida energética|monster,ACTUALIZAR
29096,Monster Pipeline Punch 473ml,Energizante Monster Pipeline Punch de 473ml. Un sabor frutal que te dará la energía necesaria para tus actividades.,"Bebida energizante marca Monster sabor guayaba, maracuyá y naranja en lata de 473ml.",energizante|bebida energética|monster,ACTUALIZAR
29097,Monster Ultra Watermelon 473ml,"Energizante Monster Ultra Watermelon de 473ml. Refrescante y sin azúcar, ideal para los amantes de la sandía.",Bebida energizante marca Monster sabor Sandía en lata de 473ml.,energizante|bebida energética,ACTUALIZAR
29098,Monster Pineapple 473ml,Energizante Monster Pineapple de 473ml. Un sabor tropical que te llenará de energía y frescura.,"Energizante sabor ananá, marca Monster en lata de 473ml.",bebida energética|energizante|monster,ACTUALIZAR
29100,Monster Sunrise 473ml,Energizante Monster Sunrise de 473ml. Un sabor vibrante que te llenará de energía para comenzar el día.,"Energizante sabor naranja y mandarina, marca Monster en lata de 473ml.",bebida energizante|monster|energizante naranja,ACTUALIZAR
29101,Monster Green y Ultra Watermelon 473ml,Combo de Energizantes Monster Green y Ultra Watermelon de 473ml. Dos sabores refrescantes para mantenerte activo.,Energizante marca Monster sabor Sandía en lata de 473ml.,bebida energizante|energético|monster,ACTUALIZAR
29102,Monster Green y Powerade Mountain Blast 473ml y 500ml,Combo de Energizantes Monster Green de 473ml y Powerade Mountain Blast de 500ml. Ideal para rehidratarte y energizarte.,Bebida energizante marca Monster sabor Green en lata de 473ml.,energizante|bebida energética,ACTUALIZAR
29107,Cepita Durazno y Naranja 200ml,"Combo de Cepita Durazno y Naranja de 200ml. Jugos refrescantes y naturales, ideales para cualquier momento.","Jugo sabor durazno y naranja, marca Cepita, en envase de 200ml.",jugo|bebida|nectar,ACTUALIZAR
29112,Cepita Durazno y Coca-Cola Original 1.5L,Combo de Cepita Durazno Hot Fill de 1.5L y Coca-Cola Original de 1.5L. Ideal para compartir en reuniones y celebraciones.,Jugo de durazno marca Cepita en envase de 1 litro.,jugo|bebida de durazno,ACTUALIZAR
29115,Cepita Durazno y Aquarius Pomelo 1.5L,Combo de Cepita Durazno Hot Fill de 1L y Aquarius Pomelo de 1.5L. Perfecto para refrescarte en cualquier momento.,Agua saborizada marca Aquarius sabor Pomelo en botella de 1.5L.,agua saborizada|gaseosa|bebida,ACTUALIZAR
29152,Sprite 1.5L,Gaseosa Sprite de 1.5L. El sabor refrescante que acompaña tus comidas y momentos especiales.,Gaseosa sabor limón marca Sprite en botella descartable de 1.5L.,gaseosa|sprite|limonada,ACTUALIZAR
29153,Sprite 2.25L,Botella de Sprite de 2.25L. Ideal para compartir en reuniones y celebraciones.,Gaseosa sabor lima-limón marca Sprite en botella de 2.25L.,gaseosa|refresco|bebida,ACTUALIZAR
29161,Coca-Cola Original 1.5L + Fanta 1.5L,Combo de Gaseosas: Coca-Cola Original y Fanta de 1.5L. El dúo perfecto para tus comidas y celebraciones.,Gaseosa Coca-Cola sabor Original en botella descartable de 1.5L.,gaseosa|coca|coca cola,ACTUALIZAR
29162,Coca-Cola 1.5L + Sprite 1.5L + Fanta 1.5L,"Combo de Gaseosas: Coca-Cola, Sprite y Fanta de 1.5L. Ideal para compartir en reuniones y fiestas.",Gaseosa sabor Original marca Coca-Cola en botella descartable de 1.5L.,gaseosa|refresco|bebida,ACTUALIZAR
29220,Aquarius Pera 1.5L,Bebida saborizada de pera Aquarius en presentación de 1.5L. Perfecta para compartir en reuniones.,Agua saborizada marca Aquarius sabor Pera en botella de 1.5L.,agua saborizada|agua con sabor|agua de pera,ACTUALIZAR
29045,Sprite 1.5L,Sprite en botella de 1.5L. El refresco de limón y lima que refresca tus momentos.,Gaseosa sabor limón marca Sprite en botella descartable de 1.5L.,gaseosa|bebida gasificada|sprite,ACTUALIZAR
29051,Sprite Zero 1.5L,Gaseosa Sprite Zero de 1.5L. El refresco de limón sin azúcar que te brinda frescura sin culpa.,"Gaseosa sabor lima-limón, marca Sprite Zero en botella descartable de 1.5L.",gaseosa|sprite|limonada,ACTUALIZAR
29099,Monster Valentino Rossi 473ml,Energizante Monster Valentino Rossi de 473ml. Una edición especial que combina energía y pasión por el motociclismo.,"Energizante sabor cítrico, marca Monster, en lata de 473ml.",monstruo|bebida energética,ACTUALIZAR
29106,Cepita Durazno y Coca-Cola Original 300ml y 354ml,Combo de Cepita Durazno Hot Fill de 300ml y Coca-Cola Original Lata de 354ml. La combinación perfecta para tus comidas.,Bebida sabor durazno marca Cepita en envase de 1L y gaseosa marca Coca-Cola sabor Original en lata de 354ml.,gaseosa|bebida|jugos|juguito,ACTUALIZAR
29108,Cepita Naranja y Sprite 300ml y 354ml,Combo de Cepita Naranja Hot Fill de 300ml y Sprite Lata de 354ml. Refrescantes y perfectas para compartir.,Gaseosa sabor Naranja marca Cepita en lata de 354ml.,gaseosa|bebida|refresco,ACTUALIZAR
29146,Sprite Vidrio 237ml,Botella de vidrio de 237ml de Sprite. Un clásico refrescante en un formato elegante y único.,Gaseosa sabor lima limón marca Sprite en botella de vidrio de 237ml.,gaseosa|sprite|limonada,ACTUALIZAR
29150,Sprite Zero Lata 354ml,"Lata de Sprite Zero de 354ml. Refrescante y sin azúcar, perfecta para llevar a cualquier lugar.","Gaseosa sabor lima limón, marca Sprite en lata de 354ml.",gaseosa|sprite|limonada,ACTUALIZAR
29191,"Bonaqua Sin Gas 1,5L y Botella Metal Coca-Cola","Combo de Bonaqua Sin Gas de 1,5L y Botella Metal Coca-Cola. Hidratación y estilo en un solo paquete.",Agua mineral sin gas marca Bonaqua en botella de 1.5L.,agua|agua mineral,ACTUALIZAR
