codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
GAT-BAL-01792,Torta Gatelin,"Torta helada Torta Gatelin, marca GATELIN, categoría Tortas Heladas, presentación de catálogo.","Torta helada de crema sabor chocolate, marca Gatelin, congelada, 1 kg.",torta|postre|bulto|caja,ACTUALIZAR
INS-INS-01565,Capelina Grande x80u.,"Insumo de heladería, Capelina Grande x80u, marca Insumos Heladeria, x80 unidades.","Capelina grande de 15 cm, presentación x80 unidades.",capelina|palito|helado|pote,ACTUALIZAR
INS-INS-01358,Capuchon Vaso Batido,"Helado en vaso Capuchon Vaso Batido, marca Insumos Heladeria, categoría Insumos Descartables, presentación de catálogo.","Capuchón para vaso de batido, insumo de heladería.",capuchon|vaso batido|tapa,ACTUALIZAR
INS-INS-01838,Cartel,"Insumo de heladería Cartel, marca Insumos Heladeria, categoría Insumos Descartables, presentación de catálogo.",Cartel de letras intercambiables para decoración.,cartelito|letrero|cartelera,ACTUALIZAR
INS-INS-01684,Chips de Chocolate Negro x1Kg,"Insumo de heladería, Chips de Chocolate Negro x1Kg, marca Insumos Heladeria, 1Kg.","Chips de chocolate negro, formato 1 kg.",chips|chocolate|chocolate negro,ACTUALIZAR
INS-INS-01586,COMBO Envase telgopor 1/2 KG x 100 unidades,"Combo, COMBO Envase telgopor 1/2 KG x 100 unidades, marca Insumos Heladeria, 2 KG, x100 unidades.","Combo de envases de telgopor de 1/2 kg, 100 unidades.",envase|combo|bulto|pack,ACTUALIZAR
INS-INS-01585,COMBO Envase telgopor 1/4 KG X 100 unidades,"Combo, COMBO Envase telgopor 1/4 KG X 100 unidades, marca Insumos Heladeria, 4 KG, x100 unidades.","Combo de envases de telgopor de 1/4 kg, 100 unidades.",envase|combo|bulto|pack,ACTUALIZAR
INS-INS-01584,COMBO Envase telgopor KG x 100 unidades,"Combo, COMBO Envase telgopor KG x 100 unidades, marca Insumos Heladeria, x100 unidades.","Combo de envases de telgopor de 1 kg, 100 unidades.",envase|combo|bulto|pack,ACTUALIZAR
INS-INS-01690,COMBO Vaso Batido,"Combo COMBO Vaso Batido, marca Insumos Heladeria, categoría Insumos Descartables, presentación de catálogo.","Combo de vasos para batido, insumo de heladería.",vaso batido|combo|vaso,ACTUALIZAR
INS-INS-01598,Cono 70 Pasta Simple x180u.,"Cono para helado, Cono 70 Pasta Simple x180u, marca Insumos Heladeria, x180 unidades.","cono de helado simple, marca Cono 70, presentado en caja de 180 unidades.",cono|palito|bulto|caja,ACTUALIZAR
INS-INS-01599,Cono Doble Pasta x90u.,"Cono para helado, Cono Doble Pasta x90u, marca Insumos Heladeria, x90 unidades.","Cono de helado doble de pasta, formato x90 unidades.",cono|palito|vaso|pack,ACTUALIZAR
INS-INS-01383,Cuchara Bochera Inoxidable,"Insumo de heladería Cuchara Bochera Inoxidable, marca Insumos Heladeria, categoría Insumos Heladerias, presentación de catálogo.","Cuchara bochera de acero inoxidable con mango de plástico, capacidad de 60g.",cuchara|cucharón|cuchara para helado,ACTUALIZAR
INS-INS-01733,Cucharita Europea Multicolor x1Kg,"Insumo de heladería, Cucharita Europea Multicolor x1Kg, marca Insumos Heladeria, 1Kg.","Cucharita europea multicolor de plástico, formato 1 kg.",cucharita|cucharas|cucharitas,ACTUALIZAR
INS-INS-01336,Cucharitas clasicas bolsa x1Kg,"Insumo de heladería, Cucharitas clasicas bolsa x1Kg, marca Insumos Heladeria, 1Kg.","Cucharitas clásicas de plástico, bolsa de 1 kg.",cucharitas|cucharas|cucharitas de plástico,ACTUALIZAR
INS-INS-01382,Cucharitas sueltas x200grs,"Insumo de heladería, Cucharitas sueltas x200grs, marca Insumos Heladeria, 200g.","Cucharitas de plástico sueltas, 200 gramos.",cucharitas|cucharas|cucharas de plástico,ACTUALIZAR
INS-INS-01569,Cucharitas Sundae x1000u.,"Insumo de heladería Cucharitas Sundae x1000u, marca Insumos Heladeria, categoría Insumos Descartables, presentación de catálogo.","Cucharitas sundae de plástico blanco, paquete de 1000 unidades.",cucharitas|cucharas|cucharas de postre|cucharas de helado,ACTUALIZAR
INS-INS-01597,Cucuruchon Artesanal x240u.,"Cono para helado, Cucuruchon Artesanal x240u, marca Insumos Heladeria, x240 unidades.","cono para helado artesanal, presentación x240 unidades.",cono|cucurucho|cucuruchón|palito,ACTUALIZAR
BAL-BAL-01748,Envase Balde Helado Gatelin,"Balde de helado, Envase Balde Helado Gatelin, marca Insumos Heladeria.","Envase balde helado de 10 litros, marca Gatelin.",balde|envase|caja,ACTUALIZAR
INS-INS-01348,Envase Telgopor 1/2 KG x20 unidades,"Envase descartable, Envase Telgopor 1/2 KG x20 unidades, marca Insumos Heladeria, 2 KG, x20 unidades.","Envase telgopor de 1/2 kg, pack de 20 unidades.",envase|pote|telgopor|pack,ACTUALIZAR
INS-INS-01786,Envase Telgopor 1/4 KG x20 unidades,"Envase descartable, Envase Telgopor 1/4 KG x20 unidades, marca Insumos Heladeria, 4 KG, x20 unidades.","Envase telgopor de 1/4 kg, caja con 20 unidades.",envase|pote|bulto|pack,ACTUALIZAR
INS-INS-01349,Envase Telgopor 1/4 KG x50 unidades,"Envase descartable, Envase Telgopor 1/4 KG x50 unidades, marca Insumos Heladeria, 4 KG, x50 unidades.","Envase telgopor de 1/4 kg, caja con 50 unidades.",envase|telgopor|pack|bulto,ACTUALIZAR
INS-INS-01347,Envase Telgopor KG x20 unidades,"Envase descartable, Envase Telgopor KG x20 unidades, marca Insumos Heladeria, x20 unidades.","Envase telgopor de 1 kg, caja con 20 unidades.",envase|bulto|caja,ACTUALIZAR
INS-INS-01766,Mani Crocante con Sabor Almendra 1Kg,"Insumo de heladería, Mani Crocante con Sabor Almendra 1Kg, marca Insumos Heladeria, 1Kg.","Maní crocante sabor almendra, presentado en envase de 1 kg.",mani|crocante|snack,ACTUALIZAR
INS-INS-01901,Mani Crocante x Kg,"Insumo de heladería, Mani Crocante x Kg, marca Insumos Heladeria, venta por kg.","Maní crocante tipo japonés, presentado en envase de 1 kg.",mani|crocante|snack,ACTUALIZAR
INS-INS-01762,MicroCereal con Cobertura de Chocolate y Dulce de Leche x1Kg,"Insumo de heladería, MicroCereal con Cobertura de Chocolate y Dulce de Leche x1Kg, marca Insumos Heladeria, 1Kg.","Micro cereal con cobertura de chocolate y dulce de leche, 1 kg.",cereal|micro cereal|cerealito,ACTUALIZAR
INS-INS-01763,MicroGalletita con Cobertura de Chocolate y Dulce de Leche x1Kg,"Insumo de heladería, MicroGalletita con Cobertura de Chocolate y Dulce de Leche x1Kg, marca Insumos Heladeria, 1Kg.","Micro galletitas cubiertas con chocolate con leche y dulce de leche, 1 kg.",galletitas|microgalletitas|bano|chocolate|dulce de leche,ACTUALIZAR
INS-INS-01596,Mini cucurucho artesanal x340u.,"Cono para helado, Mini cucurucho artesanal x340u, marca Insumos Heladeria, x340 unidades.","Cucurucho artesanal mini, presentado en pack de 340 unidades.",cucurucho|cono|mini cucurucho|pack,ACTUALIZAR
INS-INS-01900,Mini Rocklets x 200g,"Insumo de heladería, Mini Rocklets x 200g, marca Insumos Heladeria, 200g.","Confites de chocolate con leche Mini Rocklets, presentación de 200 g.",rocklets|confites|chocolates,ACTUALIZAR
INS-INS-01899,Obleas GRANDES para decorar x 5u,"Insumo de heladería, Obleas GRANDES para decorar x 5u, marca Insumos Heladeria, x5 unidades.","Obleas grandes para decorar, presentación x5 unidades.",oblea|decoración|souvenir,ACTUALIZAR
INS-INS-01898,Obleas para decorar x 500g,"Insumo de heladería, Obleas para decorar x 500g, marca Insumos Heladeria, 500g.","Obleas para decorar, 500g.",oblea|pastilla,ACTUALIZAR
INS-INS-01601,PACK 30u. Cono 70 Pasta Simple,"Cono para helado, PACK 30u. Cono 70 Pasta Simple, marca Insumos Heladeria, x30 unidades.","cono de helado 70 cc, pack de 30 unidades.",cono|pack|bulto,ACTUALIZAR
INS-INS-01600,PACK 30u. Cono Doble Pasta,"Cono para helado, PACK 30u. Cono Doble Pasta, marca Insumos Heladeria, x30 unidades.","Cono doble de pasta, pack de 30 unidades.",cono|pack,ACTUALIZAR
INS-INS-01568,Pack servilletas individual,"Insumo de heladería Pack servilletas individual, marca Insumos Heladeria, categoría Insumos Descartables, presentación de catálogo.","Servilletas individuales de tela tussor, pack de 6 unidades, color rosa o natural.",servilletas|pack de servilletas|set de servilletas,ACTUALIZAR
INS-INS-01602,PACK X20 CUCURUCHOS GRANDES,"Cono para helado, PACK X20 CUCURUCHOS GRANDES, marca Insumos Heladeria, x20 unidades.","Cucuruchos grandes para helado, pack de 20 unidades.",cucurucho|cono|pack,ACTUALIZAR
INS-INS-01603,PACK X20 MINI CUCURUCHONES,"Cono para helado, PACK X20 MINI CUCURUCHONES, marca Insumos Heladeria, x20 unidades.","Cucuruchos mini para helado, pack de 20 unidades.",cucuruchos|cono|mini cucurucho,ACTUALIZAR
INS-INS-01356,Paleta de Aluminio xUnidad,"Insumo de heladería, Paleta de Aluminio xUnidad, marca Insumos Heladeria.","Paleta de aluminio para heladería, venta por unidad.",paleta|aluminio|heladeria,ACTUALIZAR
INS-INS-01337,Salsa Caramelo x900 GRS Jamer,"Salsa para heladería, Salsa Caramelo x900 GRS Jamer, marca Insumos Heladeria, 900 g.","Salsa de caramelo, marca Jamer, formato 900 g.",salsa|topping|salsa de caramelo,ACTUALIZAR
INS-INS-01338,Salsa Chocolate x900 GRS Jamer,"Salsa para heladería, Salsa Chocolate x900 GRS Jamer, marca Insumos Heladeria, 900 g.","Salsa chocolate marca Jamer, formato 900 gramos.",salsa|salsa de chocolate|salsa chocolatada,ACTUALIZAR
INS-INS-01339,Salsa Dulce de Leche x900 GRS Jamer,"Salsa para heladería, Salsa Dulce de Leche x900 GRS Jamer, marca Insumos Heladeria, 900 g.","Salsa dulce de leche, marca Jamer, formato 900 g.",salsa|dulce de leche|salsa de leche,ACTUALIZAR
INS-INS-01340,Salsa Frutilla x900 GRS Jamer,"Salsa para heladería, Salsa Frutilla x900 GRS Jamer, marca Insumos Heladeria, 900 g.","Salsa frutilla, marca Jamer, formato 900 g.",salsa|topping|sirope,ACTUALIZAR
INS-INS-01341,Salsa Frutos del Bosque x900 GRS Jamer,"Salsa para heladería, Salsa Frutos del Bosque x900 GRS Jamer, marca Insumos Heladeria, 900 g.","Salsa de frutos del bosque, marca Jamer, formato 900 g.",salsa|frutos del bosque|salsa de frutas,ACTUALIZAR
INS-INS-01622,Vaso pasta 125 x 174 unid.,"Helado en vaso, Vaso pasta 125 x 174 unid, marca Insumos Heladeria, x174 unidades.","Vaso de pasta 125 cc, formato para helados.",vaso|pote|envase,ACTUALIZAR
INS-INS-01621,Vaso pasta 90 Exagonal x 261u.,"Helado en vaso, Vaso pasta 90 Exagonal x 261u, marca Insumos Heladeria, x261 unidades.","Pasta exagonal 90, marca Vaso, presentada en paquete de 261 unidades.",pasta|fideos|exagonales,ACTUALIZAR
PAN-LCH-01962,Churros Precocidos Rellenos Dulce de Leche Congelados x 5 doc,"Pastelería congelada, Churros Precocidos Rellenos Dulce de Leche Congelados x 5 doc, marca LA CHURRERIA, x60 unidades.","Churros precocidos rellenos con dulce de leche congelados, x 5 doc, marca La Churreria.",churros|docena|pack,ACTUALIZAR
BAL-LOM-01906,10 BALDES FLIAR 5 cereza/gran/ddl y 5 choc/vain/frutilla,"Balde de helado, 10 BALDES FLIAR 5 cereza/gran/ddl y 5 choc/vain/frutilla, marca LOMORO.","Balde de helado de 10 litros, sabores cereza, granizado, dulce de leche y chocolate, vainilla, frutilla, marca Lomoro.",balde|pote|caja,ACTUALIZAR
IMP-IMP-03502,Alfajor Irlandés x 6 sin Tacc,"Postre helado, Alfajor Irlandés x 6 sin Tacc, marca LOMORO.","Alfajor irlandés sin TACC, pack de 6 unidades, marca Lomoro.",alfajor|galleta|dulce,ACTUALIZAR
IMP-IMP-01765,Alfajor Premium Blanco x6u.,"Postre helado, Alfajor Premium Blanco x6u, marca LOMORO, x6 unidades.","Alfajor premium blanco relleno con dulce de leche, marca Lomoro.",alfajor|golosina|dulce|chocolina,ACTUALIZAR
IMP-LOM-01888,Alfajor premium HIT minitorta de 80g x8u,"Torta helada, Alfajor premium HIT minitorta de 80g x8u, marca LOMORO, 80g, x8 unidades.","Alfajor premium de chocolate con relleno de dulce de leche, marca HIT, 80g x8u, marca Lomoro.",alfajor|minitorta|chocolina,ACTUALIZAR
IMP-IMP-01759,Alfajor Premium Irlandes x6u.,"Postre helado, Alfajor Premium Irlandes x6u, marca LOMORO, x6 unidades.","Alfajor premium irlandés de chocolate con relleno de dulce de leche, x6 unidades, marca Lomoro.",alfajor|minitorta|pack,ACTUALIZAR
IMP-IMP-01758,Alfajor Premium Negro x6u.,"Postre helado, Alfajor Premium Negro x6u, marca LOMORO, x6 unidades.","Alfajor de chocolate negro relleno con dulce de leche, marca Premium, pack de 6 unidades, marca Lomoro.",alfajor|galleta|dulce|pack,ACTUALIZAR
GAS-BAL-01508,BALDE 10L -FRIPPER AGUA ANANA (ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER AGUA ANANA (ARTESANAL), marca LOMORO, 10L.","Helado en balde de 10 litros sabor ananá, marca Fripper, tipo agua, marca Lomoro.",balde|pote|caja,ACTUALIZAR
GAS-BAL-01509,BALDE 10L -FRIPPER AGUA DURAZNO (ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER AGUA DURAZNO (ARTESANAL), marca LOMORO, 10L.","Balde de helado de agua sabor durazno, marca Fripper, 10 litros, marca Lomoro.",balde|pote|caja,ACTUALIZAR
BAL-LOM-01909,BALDE 10L -FRIPPER AMERICANA (ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER AMERICANA (ARTESANAL), marca LOMORO, 10L.","Balde de helado artesanal de 10 litros, marca Fripper Americana, marca Lomoro.",balde|pote|caja,ACTUALIZAR
BAL-LOM-01923,BALDE 10L -FRIPPER AMERICANA A LA REINA (ESPECIAL PREMIUM),"Balde de helado, BALDE 10L -FRIPPER AMERICANA A LA REINA (ESPECIAL PREMIUM), marca LOMORO, 10L.","Balde plástico de 10 litros, marca Fripper Americana a la Reina, especial premium, marca Lomoro.",balde|caja|bulto,ACTUALIZAR
BAL-LOM-01904,BALDE 10L -FRIPPER BANANITA DOLCE (ESPECIAL PREMIUM),"Balde de helado, BALDE 10L -FRIPPER BANANITA DOLCE (ESPECIAL PREMIUM), marca LOMORO, 10L.","Helado en balde de 10L sabor banana con nutella, marca Fripper, marca Lomoro.",balde|pote|caja,ACTUALIZAR
GAS-BAL-01534,BALDE 10L -FRIPPER CHOCOLATE BLANCO (ESPECIAL ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER CHOCOLATE BLANCO (ESPECIAL ARTESANAL), marca LOMORO, 10L.","Balde de helado artesanal de chocolate blanco, marca Fripper, 10 litros, marca Lomoro.",balde|pote|caja,ACTUALIZAR
BAL-LOM-01902,BALDE 10L -FRIPPER COCO (ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER COCO (ARTESANAL), marca LOMORO, 10L.","Balde de helado artesanal sabor coco, marca Fripper, 10 litros, marca Lomoro.",balde|pote|caja,ACTUALIZAR
BAL-LOM-01903,BALDE 10L -FRIPPER DULCE DE LECHE (ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER DULCE DE LECHE (ARTESANAL), marca LOMORO, 10L.","Balde de helado artesanal sabor dulce de leche, marca Fripper, 10 litros, marca Lomoro.",balde|pote|envase,ACTUALIZAR
BAL-LOM-01952,BALDE 10L -FRIPPER FRUTILLA A LA CREMA (SEMBRADO PREMIUM),"Balde de helado, BALDE 10L -FRIPPER FRUTILLA A LA CREMA (SEMBRADO PREMIUM), marca LOMORO, 10L.","Balde de helado sabor frutilla a la crema, marca Fripper, 10 L, marca Lomoro.",balde|pote|helado|crema,ACTUALIZAR
BAL-LOM-01919,BALDE 10L -FRIPPER MARACUYA (PREMIUM),"Balde de helado, BALDE 10L -FRIPPER MARACUYA (PREMIUM), marca LOMORO, 10L.","Helado en balde 10L sabor maracuyá, marca Fripper, premium, marca Lomoro.",balde|pote|caja,ACTUALIZAR
GAS-BAL-01538,BALDE 10L -FRIPPER PISTACHO (BASE ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER PISTACHO (BASE ARTESANAL), marca LOMORO, 10L.","Helado en balde de 10 litros sabor pistacho a la crema, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
GAS-BAL-01540,BALDE 10L -FRIPPER SELVA NEGRA (ESPECIAL ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER SELVA NEGRA (ESPECIAL ARTESANAL), marca LOMORO, 10L.","Helado en balde 10L sabor selva negra, marca Fripper, especial artesanal, marca Lomoro.",balde|pote|caja,ACTUALIZAR
GAS-BAL-01527,BALDE 10L -FRIPPER SUPER LOMORITO (BASE ARTESANAL),"Balde de helado, BALDE 10L -FRIPPER SUPER LOMORITO (BASE ARTESANAL), marca LOMORO, 10L.","Balde de helado artesanal sabor lomorito, marca Fripper, 10 L, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
BAL-LOM-01924,BALDE 10L -FRIPPER TIRAMISU (SEMBRADO PREMIUM),"Balde de helado, BALDE 10L -FRIPPER TIRAMISU (SEMBRADO PREMIUM), marca LOMORO, 10L.","Balde de helado sabor tiramisú, marca Fripper, 10 litros, marca Lomoro.",balde|pote|caja,ACTUALIZAR
IMP-IMP-01312,Balde Helado x3lts Familiar Lomoro (Cereza/DL/Granizado),"Balde de helado, Balde Helado x3lts Familiar Lomoro (Cereza/DL/Granizado), marca LOMORO, 3lts.","Balde de helado familiar de 3 litros sabor cereza, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-IMP-01313,Balde Helado x3lts Familiar Lomoro (CH/VAI/FR),"Balde de helado, Balde Helado x3lts Familiar Lomoro (CH/VAI/FR), marca LOMORO, 3lts.","Balde de helado familiar de 3 litros, sabor chocolate, vainilla y frutilla, marca Lomoro.",balde|pote|vaso|helado,ACTUALIZAR
IMP-IMP-01411,Balde Helado x3lts Familiar Lomoro (SPLIT/DL/AMERICANA),"Balde de helado, Balde Helado x3lts Familiar Lomoro (SPLIT/DL/AMERICANA), marca LOMORO, 3lts.","Balde de helado sabor americana de 3 litros, marca Lomoro, congelado.",balde|pote|caja,ACTUALIZAR
IMP-IMP-01712,Balde Irresistible Banana Split x 750cc,"Balde de helado, Balde Irresistible Banana Split x 750cc, marca LOMORO, 750cc.","Balde de helado artesanal sabor banana split, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-20003,Balde Irresistible Cereza x 750cc,"Balde de helado, Balde Irresistible Cereza x 750cc, marca LOMORO, 750cc.","Balde de helado sabor cereza, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-01890,Balde Irresistible Cookies and Cream x 750 cc,"Balde de helado, Balde Irresistible Cookies and Cream x 750 cc, marca LOMORO, 750 cc.","Balde de helado sabor cookies and cream, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-20004,Balde Irresistible Dulce de Leche x 750 cc,"Balde de helado, Balde Irresistible Dulce de Leche x 750 cc, marca LOMORO, 750 cc.","Balde de helado sabor dulce de leche, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-20005,Balde Irresistible Frutilla x 750 cc,"Balde de helado, Balde Irresistible Frutilla x 750 cc, marca LOMORO, 750 cc.","Balde de helado sabor frutilla, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-01921,Balde Irresistible Lemon champ x 750 cc,"Balde de helado, Balde Irresistible Lemon champ x 750 cc, marca LOMORO, 750 cc.","Balde de helado sabor limón, marca Lemon Champ, 750 cc, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-20006,Balde x 1kg bana bana Cereza/Granizado/DDL,"Balde de helado, Balde x 1kg bana bana Cereza/Granizado/DDL, marca LOMORO, 1kg.","Balde de helado sabor cereza y granizado, marca Bana Bana, 1 kg, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-LOM-20007,Balde x 1kg bana bana Choco/Limon/Frutilla,"Balde de helado, Balde x 1kg bana bana Choco/Limon/Frutilla, marca LOMORO, 1kg.","Balde de helado sabor choco, limón y frutilla, marca Bana Bana, 1 kg, marca Lomoro.",balde|pote|vaso,ACTUALIZAR
IMP-IMP-01320,Balde x 1lt irresistible Chocolate Belga,"Balde de helado, Balde x 1lt irresistible Chocolate Belga, marca LOMORO, 1lt.","Balde de helado de chocolate belga, marca Lomoro, 1 litro.",balde|pote|vaso,ACTUALIZAR
IMP-IMP-03536,Barrita Dubai,"Producto congelado Barrita Dubai, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.","Barrita de chocolate con leche rellena de pasta de pistacho, marca Dubai, 38 g, marca Lomoro.",barrita|chocolate|snack,ACTUALIZAR
IMP-IMP-03642,Barrita Mundial 70g x8 unidades,"Producto congelado, Barrita Mundial 70g x8 unidades, marca LOMORO, 70g, x8 unidades.","Barrita de arroz inflado sabor chocolate, marca Mundial, 70g, caja x8 unidades, marca Lomoro.",barrita|snack,ACTUALIZAR
IMP-LOM-01835,Bocaditos Helados Lomoro Americana de 120gr x 8un,"Producto congelado, Bocaditos Helados Lomoro Americana de 120gr x 8un, marca LOMORO, 120gr.","Bocaditos helados sabor americana, marca Lomoro, 120g, caja con 8 unidades.",bocaditos|helados|pack|caja,ACTUALIZAR
IMP-LOM-01832,Bocaditos Helados Lomoro Dulce de leche x 120 gr 8 unidades,"Producto congelado, Bocaditos Helados Lomoro Dulce de leche x 120 gr 8 unidades, marca LOMORO, 120 gr, x8 unidades.","Bocaditos helados de dulce de leche, marca Lomoro, 120 g, 8 unidades.",bocaditos|helados|dulce de leche|pack,ACTUALIZAR
IMP-LOM-01842,Bocaditos Helados Lomoro menta x 120 gr x 8 unid,"Producto congelado, Bocaditos Helados Lomoro menta x 120 gr x 8 unid, marca LOMORO, 120 gr, x8 unidades.","Bocaditos helados sabor menta, marca Lomoro, formato 120 g, caja x 8 unidades.",bocaditos|helados|menta|pack,ACTUALIZAR
IMP-LOM-01834,Bombon Crocante x8 unidades,"Postre helado, Bombon Crocante x8 unidades, marca LOMORO, x8 unidades.","Bombón crocante de chocolate, presentación x8 unidades, marca Lomoro.",bombón|chocolate|snack,ACTUALIZAR
IMP-LOM-01887,Bombon Escoces Blanco x8u.,"Postre helado, Bombon Escoces Blanco x8u, marca LOMORO, x8 unidades.","Bombón escocés blanco con relleno de dulce de leche, presentación x8u, marca Lomoro.",bombón|chocolate|dulce de leche,ACTUALIZAR
IMP-LOM-01907,Bombon Escoces x16u,"Postre helado Bombon Escoces x16u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.","Bombón escocés helado con sabor a chocolate, x16 unidades, marca Lomoro.",bombón|chocolate|pack|bulto,ACTUALIZAR
IMP-IMP-01778,Bombon Escoces x8u.,"Postre helado Bombon Escoces x8u, marca LOMORO, categoría Impulsivos Postres Lomoro, presentación de catálogo.","Bombón escocés artesanal relleno de dulce de leche, x8u, marca Lomoro.",bombón|bocha|dulce|postre,ACTUALIZAR
IMP-LOM-01846,Combo Infantil Tiki,"Combo Combo Infantil Tiki, marca LOMORO, categoría Impulsivos Palitos de Crema, presentación de catálogo.","Combo infantil de juguetes Tiki para actividades recreativas y desarrollo motor, marca Lomoro.",combo|juguetes|set de juegos,ACTUALIZAR
COM-LOM-20008,Combo Inicial Palitos,"Combo Combo Inicial Palitos, marca LOMORO, categoría Combos, presentación de catálogo.","Combo inicial de palitos de helado, marca Lomoro.",combo|palitos|lomoro,ACTUALIZAR
IMP-IMP-01289,Cono Bola x14u.,"Cono para helado, Cono Bola x14u, marca LOMORO, x14 unidades.","cono helado de crema sabor vainilla, presentado en caja x14u, marca Lomoro.",cono|helado|bulto|pack,ACTUALIZAR
IMP-IMP-01290,Cono Flama x12u.,"Cono para helado, Cono Flama x12u, marca LOMORO, x12 unidades.","Cono helado sabor flama, presentado en caja de 12 unidades, marca Lomoro.",cono|palito|vaso|bulto|pack,ACTUALIZAR
IMP-IMP-01769,Cono Menta x14u.,"Cono para helado, Cono Menta x14u, marca LOMORO, x14 unidades.","cono de helado sabor menta, presentado en caja x14u, marca Lomoro.",cono|balde|pack,ACTUALIZAR
COM-LOM-01893,Dia de la niñez,"Combo Dia de la niñez, marca LOMORO, categoría Combos, presentación de catálogo.","Papelera decorativa temática Día de la Niñez, 17x17x10 cm, marca Lomoro.",papelera|cesto|basurero,ACTUALIZAR
IMP-LOM-01850,Palito agua x20 Unidades ANANA,"Palito de agua, Palito agua x20 Unidades ANANA, marca LOMORO, x20 unidades.","Palito de agua sabor ananá, x20 unidades de 50 cm3, marca Lomoro.",palito|helado|palito de agua,ACTUALIZAR
IMP-IMP-01607,Palito agua x20 Unidades FRUTILLA,"Palito de agua, Palito agua x20 Unidades FRUTILLA, marca LOMORO, x20 unidades.","Palito de agua sabor frutilla, marca Frutila, envase con 20 unidades de 49 g, marca Lomoro.",palito|helado|frutilla|pote|caja,ACTUALIZAR
IMP-IMP-01608,Palito agua x20 Unidades LIMON,"Palito de agua, Palito agua x20 Unidades LIMON, marca LOMORO, x20 unidades.","Palito de agua sabor limón, presentación x20 unidades, marca Lomoro.",palito|vaso|pack,ACTUALIZAR
IMP-IMP-01680,Palito agua x20 Unidades NARANJA,"Palito de agua, Palito agua x20 Unidades NARANJA, marca LOMORO, x20 unidades.","Palito de agua sabor naranja, 20 unidades, marca Lomoro.",palito|pote|caja|bulto,ACTUALIZAR
IMP-IMP-01604,Palito agua x20 Unidades SURTIDO,"Palito de agua, Palito agua x20 Unidades SURTIDO, marca LOMORO, x20 unidades.","Palito de agua surtido con sabores variados, caja de 20 unidades, marca Lomoro.",palito|vaso|caja|bulto,ACTUALIZAR
IMP-IMP-01691,Palito agua x20 Unidades TUTTI FRUTI,"Palito de agua, Palito agua x20 Unidades TUTTI FRUTI, marca LOMORO, x20 unidades.","Palito de agua sabor tutti fruti, 20 unidades por caja, marca Lomoro.",palito|vaso|bulto|pack,ACTUALIZAR
IMP-IMP-01408,Palito agua x20 Unidades UVA,"Palito de agua, Palito agua x20 Unidades UVA, marca LOMORO, x20 unidades.","Palito de agua sabor uva, presentación x20 unidades, marca Lomoro.",palito|vaso|agua|helado,ACTUALIZAR
IMP-IMP-001768,Palito Banana Split x20u.,"Palito de crema, Palito Banana Split x20u, marca LOMORO, x20 unidades.","Palito de agua sabor banana split, marca Lomoro, presentación x20 unidades.",palito|vaso|bulto|pack,ACTUALIZAR
IMP-IMP-01273,Palito Bombon x20 unidades Barra brava Lomoro,"Palito de crema, Palito Bombon x20 unidades Barra brava Lomoro, marca LOMORO, x20 unidades.","Palito de bombón de chocolate con relleno, marca Lomoro, presentación x20 unidades.",palito|bombón|barra|pack,ACTUALIZAR
IMP-LOM-01925,Palito crema Bananita Bana Bana x20u.,"Palito de crema, Palito crema Bananita Bana Bana x20u, marca LOMORO, x20 unidades.","Palito de crema sabor banana, marca Bana Bana, presentación x20 unidades, marca Lomoro.",palito|bulto|pack,ACTUALIZAR
IMP-IMP-01269,Palito crema Carita Tiki Chocolate + Vainilla x28 unidades,"Palito de crema, Palito crema Carita Tiki Chocolate + Vainilla x28 unidades, marca LOMORO, x28 unidades.","Palito de crema sabor chocolate y vainilla, marca Carita Tiki, x28 unidades, marca Lomoro.",palito|crema|tiki,ACTUALIZAR
IMP-IMP-01268,Palito crema Carita Tiki Frutilla crema x28 unidades,"Palito de crema, Palito crema Carita Tiki Frutilla crema x28 unidades, marca LOMORO, x28 unidades.","Palito de crema sabor frutilla, marca Carita Tiki, x28 unidades, marca Lomoro.",palito|crema|tiki|frutilla,ACTUALIZAR
