product_code,nombre,is_mock,en_gev,en_gonzales,almaro_umv,almaro_umv_tipo,almaro_upb,gonzales_umv,gonzales_umv_tipo,gonzales_upb,accion
12203,MOGUL FRU-LIM-NAR 12DX6UX60G,False,True,False,unidades,unidad,1,,,,ok
12204,CALAB.MAST.HALLOW.12,False,True,False,unidades,unidad,1,,,,ok
12206,ESFERAS MORAS 12X250,False,True,False,unidades,unidad,1,,,,ok
12210,PASAS C/CHO.AGUILA 30X120 G,False,True,False,unidades,unidad,1,,,,ok
12211,ALMEN C/CHO.AGUILA 30X120 G,False,True,False,unidades,unidad,1,,,,ok
12212,RASPBERRY C/CH.AGUIL,False,True,False,unidades,unidad,1,,,,ok
12213,NARANJ C/CHO.AGUIL 3,False,True,False,unidades,unidad,1,,,,ok
12214,CEREAL CRUNCH C/CHOC 30X60G,False,True,False,unidades,unidad,1,,,,ok
12217,CONITOS UNICORNIOS 12X12X25 GRS,False,True,False,unidades,unidad,1,,,,ok
12218,HUEVO C/SORP UNICORN 6X8X20G,False,True,False,unidades,unidad,1,,,,ok
12221,PAST.PASTI-BOOM 24X1,False,True,False,unidades,unidad,1,,,,ok
12223,ROCKL BLACK&WHITE 12,False,True,False,unidades,unidad,1,,,,ok
12224,TUPPER BATAL.BEST.RO,False,True,False,unidades,unidad,1,,,,ok
12227,CATALOGO MARCAS COMPARTIDAS,False,True,False,unidades,unidad,1,,,,ok
12229,VOLCAN AGUILA 12X375 G,False,True,False,unidades,unidad,1,,,,ok
12231,VASO JURASSIC WORLD 24X135 GRS,False,True,False,unidades,unidad,1,,,,ok
12237,JG.PV.HALLOWEE.CEREZ 12X18X20 GR,False,True,False,unidades,unidad,1,,,,ok
12238,JG.PV.HALLOWEEN.UVA. 12X18X20 G,False,True,False,unidades,unidad,1,,,,ok
12239,JG.PV.HALLO.COL/TUTT 12X18X20 GR,False,True,False,unidades,unidad,1,,,,ok
12240,JG.PV.COLLE.MZNA/MIE 16X18X9GR,False,True,False,unidades,unidad,1,,,,ok
12241,JG.PV.COLLE.FRUT.BOS 16X18X9G,False,True,False,unidades,unidad,1,,,,ok
12242,JG.PV.COLLE.MELO/PEP 16X18X9GR,False,True,False,unidades,unidad,1,,,,ok
12243,CH TL CR MENTA 24X6X15.3GR,False,True,False,unidades,unidad,1,,,,ok
12244,CH TL CR FRUTILLA 24X6X15.3GR,False,True,False,unidades,unidad,1,,,,ok
12248,CHI.MIGLOB.HW.TATTOO,False,True,False,unidades,unidad,1,,,,ok
12249,CHUP.EXH.TROMP.UNICO,False,True,False,unidades,unidad,1,,,,ok
12250,CHUP.TROMP.HALLOW.12,False,True,False,unidades,unidad,1,,,,ok
12251,PAN FLAUTA 63U X 80G,False,True,False,unidades,unidad,1,,,,ok
12252,MORITA NAVIDAD 24X12,False,True,False,unidades,unidad,1,,,,ok
12253,GOMITA PINITO NAVIDA,False,True,False,unidades,unidad,1,,,,ok
12254,STARLIGHT CRAZY 36X1,False,True,False,unidades,unidad,1,,,,ok
12256,ALMIBAR PANIFICADOS,False,True,False,unidades,unidad,1,,,,ok
12257,ESFERA NAV.ALM CHO A,False,True,False,unidades,unidad,1,,,,ok
12258,ESFERA NAV. ROCKLETS,False,True,False,unidades,unidad,1,,,,ok
12259,ESFERA NAV.MANI CR.A,False,True,False,unidades,unidad,1,,,,ok
12262,ESFERA MORA NAVIDAD,False,True,False,unidades,unidad,1,,,,ok
12263,HVITO AGUILA BAND.27,False,True,False,unidades,unidad,1,,,,ok
12264,CALABAZA HAL.HUESOS 12X4,False,True,False,unidades,unidad,1,,,,ok
12271,HVO CHOC.LECH ROCKLE,False,True,False,unidades,unidad,1,,,,ok
12277,MINI HOG. 7 SEMILLAS 32X75G,False,True,False,unidades,unidad,1,,,,ok
12278,MINI HOG.MIX DE CERE 32X75G,False,True,False,unidades,unidad,1,,,,ok
12282,AL.LIQ NAR/DUR/TE.NEGRO BC 12X1L,False,True,False,unidades,unidad,1,,,,ok
12283,AL.LIQ PER/UVA/TE.VERDE BC 12X1L,False,True,False,unidades,unidad,1,,,,ok
12284,AL.LIQ MANZ/GRA/TE.BLANCO BC 12X1L,False,True,False,unidades,unidad,1,,,,ok
12289,LONCHERA HVO.AVENGER,False,True,False,unidades,unidad,1,,,,ok
12290,LONCHERA HVO.FROZEN,False,True,False,unidades,unidad,1,,,,ok
12291,CUBANIT.CHO.AGUILA 3,False,True,False,unidades,unidad,1,,,,ok
12296,MERM. FRUTOS ROJOS L,False,True,False,unidades,unidad,1,,,,ok
12297,HUEVO BOB CHOCOLINAS,False,True,False,unidades,unidad,1,,,,ok
12300,HUEVO BOB 12X330G,False,True,False,unidades,unidad,1,,,,ok
12301,HUEVO AGUILA DÂ´OR 12,False,True,False,unidades,unidad,1,,,,ok
12302,HUEVO ROCK MULTIDIV,False,True,False,unidades,unidad,1,,,,ok
12303,HUEVO AVENGERS 12X17,False,True,False,unidades,unidad,1,,,,ok
12304,HVO LECHE BELLA 12X1,False,True,False,unidades,unidad,1,,,,ok
12305,HUEVO AUTOS LOCOS BO,False,True,False,unidades,unidad,1,,,,ok
12306,HTVO.AGUILA VASO V.2,False,True,False,unidades,unidad,1,,,,ok
12307,HVO.PAW PATROL 2X24U,False,True,False,unidades,unidad,1,,,,ok
12308,HVO.SIMONES 2X24U.X20G FP,False,True,False,unidades,unidad,1,,,,ok
12309,HVO.ROCKLET VASO TER,False,True,False,unidades,unidad,1,,,,ok
12310,HVO PIXAR TUPPER 12X,False,True,False,unidades,unidad,1,,,,ok
12311,HVO BOB TUPPER 12X20,False,True,False,unidades,unidad,1,,,,ok
12312,HVO.PAW PATROL VASO,False,True,False,unidades,unidad,1,,,,ok
12313,HVO.AVENGER VASO 24X,False,True,False,unidades,unidad,1,,,,ok
12314,HVO.FROZEN VASO 24X7,False,True,False,unidades,unidad,1,,,,ok
12315,HVO PRINCES.VASO 24X,False,True,False,unidades,unidad,1,,,,ok
12316,MENTHOPLUS 2 MENTOL 12X12X28G,False,True,False,unidades,unidad,1,,,,ok
12317,HVO.FROZEN 8X12U.X22,False,True,False,unidades,unidad,1,,,,ok
12318,HVO.AVENGER 8X12U.X2,False,True,False,unidades,unidad,1,,,,ok
12319,HVO.PIXAR VASO 24X7U,False,True,False,unidades,unidad,1,,,,ok
12323,HVO LATA Ã?GU.G.REGIN,False,True,False,unidades,unidad,1,,,,ok
12324,HUEVO CHOCOL. SIMONE,False,True,False,unidades,unidad,1,,,,ok
12326,SALADIX CROSS HAMBUR 32X67G,False,True,False,unidades,unidad,1,,,,ok
12327,HUEVO CHOC PAW PATRO,False,True,False,unidades,unidad,1,,,,ok
12328,HUEVO SURTIDO BON O,False,True,False,unidades,unidad,1,,,,ok
12333,TAB CHO SEMIAM ARCOR 6X14X100G,False,True,False,unidades,unidad,1,,,,ok
12335,HUEVO AUTOS LOCOS ROCK 12X170G,False,True,False,unidades,unidad,1,,,,ok
12336,HVO LEC LIC.AVENGERS,False,True,False,unidades,unidad,1,,,,ok
12337,HUEVO LECHE PIXAR 4X,False,True,False,unidades,unidad,1,,,,ok
12338,MUGCAKE.LIMON .AMAP.24X70 GR,False,True,False,unidades,unidad,1,,,,ok
12339,MUGCAKE.VAINILLA.GRAN 24X70 GR,False,True,False,unidades,unidad,1,,,,ok
12340,MUGCAKE.CHOCOLATE.INTE 24X70 GR,False,True,False,unidades,unidad,1,,,,ok
12341,BARRA CM PROT F.SECO,False,True,False,unidades,unidad,1,,,,ok
12342,SALADIX KESITOS 44X32G,False,True,False,unidades,unidad,1,,,,ok
12344,MOG. TWIST.VAINILLA 24X200G,False,True,False,unidades,unidad,1,,,,ok
12345,MOG.PUFFS FRUTILLA 2,False,True,False,unidades,unidad,1,,,,ok
12346,MOG.MARSHMALLOWS SAN,False,True,False,unidades,unidad,1,,,,ok
12350,CH EXTREME BBERRY 30X20X6.7G,False,True,False,unidades,unidad,1,,,,ok
12353,MOGUL MORAS 16X250G,False,True,False,unidades,unidad,1,,,,ok
12354,MORAS MOGUL 24X70G (,False,True,False,unidades,unidad,1,,,,ok
12369,CEREALES BAGLEY ARROZ 30X181G,False,True,False,unidades,unidad,1,,,,ok
12370,CEREALES BAGLEY MAIZ 30X189G,False,True,False,unidades,unidad,1,,,,ok
12371,CEREALES BAGLEY AVENA 30X155G,False,True,False,unidades,unidad,1,,,,ok
12383,CHUP. MIGLOBS 12X24X,False,True,False,unidades,unidad,1,,,,ok
12384,CHUP.MIGLOBS 12X24X1,False,True,False,unidades,unidad,1,,,,ok
12387,MOGUL EMOJI 12X12X25,False,True,False,unidades,unidad,1,,,,ok
12388,MOGUL EUCALIPTUS 12X10X50G,False,True,False,unidades,unidad,1,,,,ok
12389,MOGUL SANDIA EXTREME 12X10X55G,False,True,False,unidades,unidad,1,,,,ok
12395,TAB S.A LIMON COFLER,False,True,False,unidades,unidad,1,,,,ok
12396,CHOC MOUSE/AVELL COFLER 8X20X35G,False,True,False,unidades,unidad,1,,,,ok
12398,CH COCO/D.D/LEC COFL 8X20X36G,False,True,False,unidades,unidad,1,,,,ok
12406,GRAFFI SEMIAMA.LIMON 16X12X45G,False,True,False,unidades,unidad,1,,,,ok
12409,OBLEA CHOCOLINAS XL 8X16X54G,False,True,False,unidades,unidad,1,,,,ok
12413,CRUNCHER POCHOC ROCK,False,True,False,unidades,unidad,1,,,,ok
12414,CRUNCHER BCO ROCK 8X,False,True,False,unidades,unidad,1,,,,ok
12416,BARRA DE ARROZ ARCOR 6X20X16G,False,True,False,unidades,unidad,1,,,,ok
12422,ALF AGUILA MINI BCO 6x20x24gr,False,True,False,unidades,unidad,1,,,,ok
12435,BARRA SONRISAS 6X18X,False,True,False,unidades,unidad,1,,,,ok
12444,MANA POCKET 90X26G,False,True,False,unidades,unidad,1,,,,ok
12448,HOG.SALVADO POCKET 9,False,True,False,unidades,unidad,1,,,,ok
12455,TOSTADAS SER CLÁSICAS 18X195G,False,True,False,unidades,unidad,1,,,,ok
12496,SALADIX PAPAS ORIGINAL 44X30G,False,True,False,unidades,unidad,1,,,,ok
12500,SALADIX PAPAS BARBACOA 44X30G,False,True,False,unidades,unidad,1,,,,ok
12503,SALADIX PAPAS BARBAC,False,True,False,unidades,unidad,1,,,,ok
12504,SALADIX PAPAS CHEDDA 44X30G,False,True,False,unidades,unidad,1,,,,ok
12507,SALADIX PAPAS CHEDDA,False,True,False,unidades,unidad,1,,,,ok
12511,CHOCLO.GRANO.ARC S/S 24X300,False,True,False,unidades,unidad,1,,,,ok
12512,ARVEJ.SECA.ARC.S/S 24X300,False,True,False,unidades,unidad,1,,,,ok
12513,JARD.COMUN.ARC.SIN S,False,True,False,unidades,unidad,1,,,,ok
12533,ESPEC.OREGA.LC.24X25 GR,False,True,False,unidades,unidad,1,,,,ok
12534,ESPEC.OREGA.LC.24X50 GR,False,True,False,unidades,unidad,1,,,,ok
12536,ESPEC.PROVENZAL.L 24X50GR,False,True,False,unidades,unidad,1,,,,ok
12537,ESPE.CHIMICH.DIS 4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12538,ESP.ADOBO.PIZZA.DIS.4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12539,ESP.ADOBO.P/CARNE.LC 4X10X25GR,False,True,False,unidades,unidad,1,,,,ok
12540,ESPECIAS.AJO.GRAN.LC 4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12541,CONDI.P/ARROZ 4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12543,ESPECI.PIMEN.LC 4X10X50 GR,False,True,False,unidades,unidad,1,,,,ok
12545,ESPEC.AJI.MOLID.L 12X10X25GRS,False,True,False,unidades,unidad,1,,,,ok
12546,ESPEC.AJI.MOLID.L 4X10X50 GR,False,True,False,unidades,unidad,1,,,,ok
12547,ESPEC.COMINO.LC.4X10X25 GRS,False,True,False,unidades,unidad,1,,,,ok
12548,ESPEC.NUEZ.MOS.LC 4X10X25GR,False,True,False,unidades,unidad,1,,,,ok
12549,ESP.PIM.BCA.MOL.L 4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12551,ESP.PIM.NEG.GRA.L4X10X25GR,False,True,False,unidades,unidad,1,,,,ok
12552,ESP.PIM.NEG.MOL.L 4X10X25 GR,False,True,False,unidades,unidad,1,,,,ok
12554,BAÑO REP.FRUT.AGUILA 8 X 6 X 150,False,True,False,unidades,unidad,1,,,,ok
12555,NAT.BREAK.NUTRIT.LG.8X8X24,False,True,False,unidades,unidad,1,,,,ok
12556,NAT.BRE.ENERG.LG.8X8X28.5G TPJ,False,True,False,unidades,unidad,1,,,,ok
12561,SIMPLE DIETA CONTROL 24X12X8U,False,True,False,unidades,unidad,1,,,,ok
12570,BARRA NAT.BREAK F.ROJO 6X20X40G,False,True,False,unidades,unidad,1,,,,ok
12575,ROCKLETS NICKELODEON,False,True,False,unidades,unidad,1,,,,ok
12577,HELADERAS BEBIDAS MI,False,True,False,unidades,unidad,1,,,,ok
12580,BARR COOKIES/CÂ SIMPLE 6X16X45,False,True,False,unidades,unidad,1,,,,ok
12581,BARRA CAPPUCCINO SIMPLE 6X16X45,False,True,False,unidades,unidad,1,,,,ok
12582,CHUP. EXTREME DUO 12,False,True,False,unidades,unidad,1,,,,ok
12585,POOSH TUTTI FRUT 16X50X4.5,False,True,False,unidades,unidad,1,,,,ok
12586,POOSH MENTA 16X50X4.5,False,True,False,unidades,unidad,1,,,,ok
12587,POOSH FRUTILLA 16X50X4.5,False,True,False,unidades,unidad,1,,,,ok
12588,POOSH BLUEBERRY 16X50X4.5,False,True,False,unidades,unidad,1,,,,ok
12591,MOG.SOPA TENEBROSA 2,False,True,False,unidades,unidad,1,,,,ok
12593,MAST.HALLOWEEN 20X39,False,True,False,unidades,unidad,1,,,,ok
12599,NATURAL BREAK LIVI.L 8X8X24,False,True,False,unidades,unidad,1,,,,ok
12601,CHUP.MEGA COSMO SURT,False,True,False,unidades,unidad,1,,,,ok
12615,CH.MIGLOBS T.FRUT 36,False,True,False,unidades,unidad,1,,,,ok
12616,CH.MIGLOBS FRUTLLA 3,False,True,False,unidades,unidad,1,,,,ok
12623,AGUILA SEMIAMARGO X 16 u 63G (80CC),False,True,False,unidades,unidad,1,,,,ok
12628,CEREAL MIX YOG/VAI. 6X20X26G,False,True,False,unidades,unidad,1,,,,ok
12629,TABL AGUILA 70%CACAO 6X15X150,False,True,False,unidades,unidad,1,,,,ok
12630,POTES DOSIF ROCKLETS 24X60,False,True,False,unidades,unidad,1,,,,ok
12648,MINI PALLET SURT.BOM X 48 DISPLAY,False,True,False,unidades,unidad,1,,,,ok
12672,GALL.CER.MIX.AVE/PAS 25X207,False,True,False,unidades,unidad,1,,,,ok
12673,GALL.CER.MIX.SEM/CHI,False,True,False,unidades,unidad,1,,,,ok
12674,GALL.CER.MIX FRU/CHI 25X207,False,True,False,unidades,unidad,1,,,,ok
12675,BARRA PRO/MANI SIMPLE 6X16X45G,False,True,False,unidades,unidad,1,,,,ok
12680,HOGAREÑAS MIX CEREAL 12X3X185G,False,True,False,unidades,unidad,1,,,,ok
12681,HOGAREÑAS 7 SEMILLAS,False,True,False,unidades,unidad,1,,,,ok
12682,HOGAREÑAS 7 SEMILLAS 12X3X189G,False,True,False,unidades,unidad,1,,,,ok
12683,CAR.MP ZERO SANDIA 12X12X8,False,True,False,unidades,unidad,1,,,,ok
12684,SALSA FILETTO 24X200,False,True,False,unidades,unidad,1,,,,ok
12690,TABLETA MANI Y ARANDANOS 35X90G,False,True,False,unidades,unidad,1,,,,ok
12691,MIX TURRONES Y TABLETAS 8X15UN,False,True,False,unidades,unidad,1,,,,ok
12692,MERM CIRU S/AZ  X 454,False,True,False,unidades,unidad,1,,,,ok
12694,PINTA LENGUA LOTSA FIZZ 12X49,False,True,False,unidades,unidad,1,,,,ok
12706,"AG.MENTHOPLUS.MTOL.60X3X29,4G",False,True,False,unidades,unidad,1,,,,ok
12709,CHUP.MR.P.MONST.BI-P,False,True,False,unidades,unidad,1,,,,ok
1271,SAPITO MANI 8X24X10G,False,True,False,unidades,unidad,1,,,,ok
12711,H. MR POPS TUBIX 24X50GR,False,True,False,unidades,unidad,1,,,,ok
12712,CONO AR CHOCAME 12X8,False,True,False,unidades,unidad,1,,,,ok
12713,BUDIN AGUILA BLACK 18X215 G,False,True,False,unidades,unidad,1,,,,ok
12715,BUDIN ARCOR SABOR CHOC 18X215G,False,True,False,unidades,unidad,1,,,,ok
12716,BUDIN ARCOR C/CHOC 18X215 G,False,True,False,unidades,unidad,1,,,,ok
1272,SAPITO FRUTILLA 8X24X10G,False,True,False,unidades,unidad,1,,,,ok
12728,PD ARCOR C/ALMENDRAS 12X400 G,False,True,False,unidades,unidad,1,,,,ok
12730,PD BAGLEY MADRILEÑO 12X400G,False,True,False,unidades,unidad,1,,,,ok
12732,PD BAGLEY C/ALMENDRA 12X400G,False,True,False,unidades,unidad,1,,,,ok
12733,PD ARCOR C/ALMENDR L,False,True,False,unidades,unidad,1,,,,ok
12737,BUT. TOFFEES COCO 6X822G,False,True,False,unidades,unidad,1,,,,ok
12739,SALADIX PAPA CHEDDAR,False,True,False,unidades,unidad,1,,,,ok
12740,SALADIX PAPA BARBACO,False,True,False,unidades,unidad,1,,,,ok
12741,SALADIX QUESITOS 60X,False,True,False,unidades,unidad,1,,,,ok
12743,SARDINAS.AC.GIRA.NERE24UX120G,False,True,False,unidades,unidad,1,,,,ok
12754,AZUCAR MASCABO 14X50,False,True,False,unidades,unidad,1,,,,ok
12756,HELADO MR POPS AGRUPADO 12X6X40G,False,True,False,unidades,unidad,1,,,,ok
12758,MINI COFLER ALMENDRAS 12X4X50G,False,True,False,unidades,unidad,1,,,,ok
12772,POUCH AGUI.CELE VNLL 8 X 6 X 150,False,True,False,unidades,unidad,1,,,,ok
12774,BIZCOCHUEL.AGUILA.VA 12X540,False,True,False,unidades,unidad,1,,,,ok
12775,BIZCOCHUELO .AGUILA.MARM 12X560,False,True,False,unidades,unidad,1,,,,ok
12776,POSTRE.BC.VAINILLA.6X8X50GR,False,True,False,unidades,unidad,1,,,,ok
12777,POSTRE.BC.LIMON.CREMA.6X8X50GR,False,True,False,unidades,unidad,1,,,,ok
12778,POSTRE.BC.CHOCOLATE.6X8X60GR,False,True,False,unidades,unidad,1,,,,ok
12779,GELATINA.MOGUL.SANDIA.6X8X30GR,False,True,False,unidades,unidad,1,,,,ok
12782,CALABAZA-CRUNCH 18X5,False,True,False,unidades,unidad,1,,,,ok
12783,CALABAZA-CRUNCH 28X8,False,True,False,unidades,unidad,1,,,,ok
12784,LATA BUTTER TOF.12X3,False,True,False,unidades,unidad,1,,,,ok
12788,CALAB.MASTIC.FTUT.12,False,True,False,unidades,unidad,1,,,,ok
12790,ARCOR COOKIES 20X81G,False,True,False,unidades,unidad,1,,,,ok
12791,MANI SALADO JAP.PIZZ,False,True,False,unidades,unidad,1,,,,ok
12792,MANI SALADO JAP.QUES,False,True,False,unidades,unidad,1,,,,ok
12793,MANI SALADO JAP.JAMO,False,True,False,unidades,unidad,1,,,,ok
12795,"BUT.TOF.LECHE6X907,5",False,True,False,unidades,unidad,1,,,,ok
12799,BUTTER TOFFEES LECHE,False,True,False,unidades,unidad,1,,,,ok
12800,BUTTER TOFFEES CHOCOLATE48X90G,False,True,False,unidades,unidad,1,,,,ok
12801,BUTTER TOFFEES BON O BON48X90G,False,True,False,unidades,unidad,1,,,,ok
12802,CHOCOLINAS 50X100G,False,True,False,unidades,unidad,1,,,,ok
12804,OPERA X3 CHOCOLATE 5,False,True,False,unidades,unidad,1,,,,ok
12805,JG.PV.BC.POM.AMARILL.16X18X9 G,False,True,False,unidades,unidad,1,,,,ok
12808,ARANDANOS C/CH L.AGUIL 30X120G,False,True,False,unidades,unidad,1,,,,ok
12809,ROCK WHITE HALLOWEEN,False,True,False,unidades,unidad,1,,,,ok
12812,HVO.VASO TRANSFOR.24X7U.X10G,False,True,False,unidades,unidad,1,,,,ok
12813,FRAMBUESAS C/CH LEC AG 30X120G,False,True,False,unidades,unidad,1,,,,ok
12814,HVO.BOB ESPONJA 12X170G,False,True,False,unidades,unidad,1,,,,ok
1282,POSTRE DULCE DE LECHE * 140 GR,False,True,False,unidades,unidad,1,,,,ok
12835,CHIC POOSH TUTTI FRUTTI 18X250,False,True,False,unidades,unidad,1,,,,ok
12837,CHIC POOSH FRUTILLA 18X250G,False,True,False,unidades,unidad,1,,,,ok
12840,HVO.TRANSFORM.2X24X20GR,False,True,False,unidades,unidad,1,,,,ok
12841,AGRUP.PICADITA DULCE 18X320G,False,True,False,unidades,unidad,1,,,,ok
12842,MOGUL FRUTILLAS ACIDAS 24X150G,False,True,False,unidades,unidad,1,,,,ok
12843,HVO.VASO P.PATROL P.G 24X70G,False,True,False,unidades,unidad,1,,,,ok
12844,HVO.VASO TERM.SIRENA 24X7X10G,False,True,False,unidades,unidad,1,,,,ok
12851,FIG.LEC.BOB ESPONJA 6X20UX20GR,False,True,False,unidades,unidad,1,,,,ok
12853,CARAMELO ARCOR STRONG10X800G,False,True,False,unidades,unidad,1,,,,ok
12855,CHOCOCHIPS 24X118G,False,True,False,unidades,unidad,1,,,,ok
12860,HVO.SIRENAS F.BOX 15X50G,False,True,False,unidades,unidad,1,,,,ok
12861,HVO.MI PEQ.PONY 12X100G,False,True,False,unidades,unidad,1,,,,ok
12862,JG.PV.NARANJA/VERBEN,False,True,False,unidades,unidad,1,,,,ok
12863,JG.PV.LIMONADA/PEPIN,False,True,False,unidades,unidad,1,,,,ok
12864,JG.PV.BC.POMEL/CEDRO,False,True,False,unidades,unidad,1,,,,ok
12866,HVO.SIRENA PENCI 8X12X22GR,False,True,False,unidades,unidad,1,,,,ok
12867,BARRA NATURAL BREAK,False,True,False,unidades,unidad,1,,,,ok
12868,BARR NAT.BREAK F.ROJO 6X20X33G,False,True,False,unidades,unidad,1,,,,ok
12870,HVO AGUILA 3 CHOCOLATE 20x133g,False,True,False,unidades,unidad,1,,,,ok
12874,HVO.BOB ESPONJA 12X100GR,False,True,False,unidades,unidad,1,,,,ok
12875,HUEVO BOB CHIPS 4X6X120G,False,True,False,unidades,unidad,1,,,,ok
12876,HVO.SIMONES C/SOR.4X6X100G,False,True,False,unidades,unidad,1,,,,ok
12877,HVO.TRANSFORMER C/SOR.4X6X100G,False,True,False,unidades,unidad,1,,,,ok
12882,MOGUL JELLY BUTTONS 16X220G,False,True,False,unidades,unidad,1,,,,ok
12890,MOGUL ANILLOS 16X220G,False,True,False,unidades,unidad,1,,,,ok
1291,SAPITO CHOCOLATOSO 8X24X10G,False,True,False,unidades,unidad,1,,,,ok
12919,HVO.SIRENA EXH.12X170G,False,True,False,unidades,unidad,1,,,,ok
12928,PURE DE TOMATE NOEL 24X210G,False,True,False,unidades,unidad,1,,,,ok
12929,COMBO LUNCH+JUGO ARC,False,True,False,unidades,unidad,1,,,,ok
12930,MINI AGUILA CHO BAND. 16X6X24G,False,True,False,unidades,unidad,1,,,,ok
12934,GURDIANES DEL PLANE TATORTUGA CHOCOLATE 30X150G,False,True,False,unidades,unidad,1,,,,ok
12935,GURDIANES DEL PLANETA CHOCOLATE 16X250G,False,True,False,unidades,unidad,1,,,,ok
12936,TORTUGA CHOCOLATE 48X25G,False,True,False,unidades,unidad,1,,,,ok
12937,GURDIANES DEL PLANETA ESTRELLA FRUTAL 30X150G,False,True,False,unidades,unidad,1,,,,ok
12938,GURDIANES DEL PLANETA ESTRELLA FRUTAL 16X250G,False,True,False,unidades,unidad,1,,,,ok
12940,GURDIANES DEL PLANETA COCODRILO POPCORN 30X150G,False,True,False,unidades,unidad,1,,,,ok
12941,GURDIANES DEL PLANETA DELFIN VAINILLA 30X150,False,True,False,unidades,unidad,1,,,,ok
12952,MACUCAS 40X85G,False,True,False,unidades,unidad,1,,,,ok
12955,CEREALES BAGLEY SALVAD.36X169G,False,True,False,unidades,unidad,1,,,,ok
12956,SALADIX PANCETA 4X6X100,False,True,False,unidades,unidad,1,,,,ok
12957,SALADIX PANCETA 8X6X,False,True,False,unidades,unidad,1,,,,ok
12959,SALADIX PAPA CRE/CEBO.44X30G,False,True,False,unidades,unidad,1,,,,ok
12962,SALADIX CROSS ORIG.60X27G,False,True,False,unidades,unidad,1,,,,ok
12972,TOSTADAS CRIO ARROZ 24X110GZ,False,True,False,unidades,unidad,1,,,,ok
12973,PP LECHE DESC POLVO,False,True,False,unidades,unidad,1,,,,ok
12978,BOM BOB DD.LECHE 24X12X16G,False,True,False,unidades,unidad,1,,,,ok
12983,CAR.SIMP.VITAC.D.LEC,False,True,False,unidades,unidad,1,,,,ok
12985,DULC BAT VAIN ARC PO 180gr,False,True,False,unidades,unidad,1,,,,ok
12987,DULC MEMBR ARCOR POTE 180 GR,False,True,False,unidades,unidad,1,,,,ok
12997,ENS.ATUN.OLIVA.LC.24X180GR,False,True,False,unidades,unidad,1,,,,ok
13004,CHICLE POOSH FRUTIS 18X202G.,False,True,False,unidades,unidad,1,,,,ok
13013,MINI COFLER LECHE 16X16X18G,False,True,False,unidades,unidad,1,,,,ok
13015,"MOGUL CONITOS X1,1 K",False,True,False,unidades,unidad,1,,,,ok
13016,JELLY BUTT 6X1.1 KG,False,True,False,unidades,unidad,1,,,,ok
1302,MR.P.HELL.KITTY X50,False,True,False,unidades,unidad,1,,,,ok
13028,BARRITA AGUILA SA 40UX34G,False,True,False,unidades,unidad,1,,,,ok
13030,GOMAS RICOMAS CONITO FR 6X500G,False,True,False,unidades,unidad,1,,,,ok
13031,TORTA CHIPS AGUILA 12X450GR,False,True,False,unidades,unidad,1,,,,ok
13039,JG.PV. ARCOR 3.FRUTAS.12X18X18G,False,True,False,unidades,unidad,1,,,,ok
13047,DULC LECHE PONCH NEG 12X800G,False,True,False,unidades,unidad,1,,,,ok
13057,MP2.CREAMIX BERRIES1,False,True,False,unidades,unidad,1,,,,ok
13058,MP.CREAMIX FRUTILLA,False,True,False,unidades,unidad,1,,,,ok
13059,PP CON LECHE LG SOBR 8X8X65G,False,True,False,unidades,unidad,1,,,,ok
13066,CONO ARCOR FRU AME X 80G,False,True,False,unidades,unidad,1,,,,ok
13067,CONO ARCOR DDL AME X 80G,False,True,False,unidades,unidad,1,,,,ok
13070,SIMPLE COLAGENO 6x60,False,True,False,unidades,unidad,1,,,,ok
13071,SIMPLE COLAGENO 12x28,False,True,False,unidades,unidad,1,,,,ok
13080,ARCOR COOKIES 20X75G,False,True,False,unidades,unidad,1,,,,ok
13081,ATUN.DESMEN.NAT.NOEL.24X170Gr,False,True,False,unidades,unidad,1,,,,ok
13082,ATUN.DESM.AC/AG.NOEL.24X170Gr,False,True,False,unidades,unidad,1,,,,ok
13083,CONO AME/CHOCO 18X80G(120CC),False,True,False,unidades,unidad,1,,,,ok
13087,SALADIX CROSS QUESO 60X27G,False,True,False,unidades,unidad,1,,,,ok
13088,SALADIX CROSS QUESO 32X67G,False,True,False,unidades,unidad,1,,,,ok
13089,SALADIX CROSS QUESO 20X135G,False,True,False,unidades,unidad,1,,,,ok
13092,FRUTIGELATIN SAURIOS,False,True,False,unidades,unidad,1,,,,ok
13093,FRUTIGELATIN TRUITOS 12X12X25GS,False,True,False,unidades,unidad,1,,,,ok
13094,CHOCOLAT MISKY BLANCO 40X20X8G,False,True,False,unidades,unidad,1,,,,ok
13095,CHOCOLAT MISKY LECHE 40X20X8G,False,True,False,unidades,unidad,1,,,,ok
13097,SER FIBRAS 30X200G,False,True,False,unidades,unidad,1,,,,ok
13098,MACUCAS CHIPS 24X118,False,True,False,unidades,unidad,1,,,,ok
13099,MOGUL CONITOS 16X220G,False,True,False,unidades,unidad,1,,,,ok
13105,DIVERSION SECAS VAIN.36X160G,False,True,False,unidades,unidad,1,,,,ok
