product_code,nombre,lista_precios_id,lista_nombre,erp_list_id,precio_unidad,precio_redondeado_2
13606,HOGAREÑAS 7 SEMILLAS 36X189G,6,arcorencasa,CASA,1111.111055999999962295987643301486968994140625,1111.11
13607,HOGAREÑAS 7 SEMILLAS POR 3 12X3X189G,6,arcorencasa,CASA,2962.96329999999989013304002583026885986328125,2962.96
13608,HOGAREÑAS SESAMO 36X167G,6,arcorencasa,CASA,1111.111055999999962295987643301486968994140625,1111.11
13609,HOGAREÑAS MIX CEREAL 36X185G,6,arcorencasa,CASA,1111.111055999999962295987643301486968994140625,1111.11
13610,HOGAREÑAS MIX CEREAL POR 3 12X3X185G,6,arcorencasa,CASA,2962.96329999999989013304002583026885986328125,2962.96
13611,SERRANITAS ARCOR 42X105GRS,6,arcorencasa,CASA,205.99899099999998952625901438295841217041015625,206.00
13612,SERRANITAS ARCOR 14X315GRS,6,arcorencasa,CASA,537.3819330000000036307028494775295257568359375,537.38
13613,MOGUL OJITOS 12X12X3,6,arcorencasa,CASA,3904.50059999999984938767738640308380126953125,3904.50
13614,MOG.SOPA TENEBROSA 500x6,6,arcorencasa,CASA,3414.1925069999997504055500030517578125,3414.19
13617,CHUP.EVOLUTION 12X24,6,arcorencasa,CASA,559.40066600000000107684172689914703369140625,559.40
13618,MANO RECOLECTORA 6X3,6,arcorencasa,CASA,1489.17083700000011958763934671878814697265625,1489.17
13619,CHICLE ALKA FRUTA 30,6,arcorencasa,CASA,4046.28694799999948372715152800083160400390625,4046.29
13620,"CHICLE ALKA MENTA 30X20X6,7G",6,arcorencasa,CASA,2740.7682169999998222920112311840057373046875,2740.77
13621,CER.BAGLEY AVENA C 30X155G,6,arcorencasa,CASA,925.9258799999998927887645550072193145751953125,925.93
13622,CER.BAGLEY ARROZ C 30X181G,6,arcorencasa,CASA,864.1125459999999520732671953737735748291015625,864.11
13623,CER.BAGLEY MAIZ C 30X189G,6,arcorencasa,CASA,802.24076900000000023283064365386962890625,802.24
13624,SALVADO BAGLEY POR 3 12X3X169G,6,arcorencasa,CASA,2962.96329999999989013304002583026885986328125,2962.96
13625,SALVADO BAGLEY 36X169G,6,arcorencasa,CASA,1111.111055999999962295987643301486968994140625,1111.11
13626,CER.BAGLEY SALVA.S/S C 36X169G,6,arcorencasa,CASA,925.9258799999998927887645550072193145751953125,925.93
13628,POST.CH.ALMEND AG.DOR 21X160G,6,arcorencasa,CASA,558.5897240000000465443008579313755035400390625,558.59
13629,POST.SA BERRIES AG.DOR 21X160G,6,arcorencasa,CASA,558.5897240000000465443008579313755035400390625,558.59
13634,POSTRE BOB TENTAC. NAV 42X120G,6,arcorencasa,CASA,251.165628999999995585312717594206333160400390625,251.17
13637,POSTRE BOB BOMBABON 42X110G,6,arcorencasa,CASA,251.165628999999995585312717594206333160400390625,251.17
13638,POSTR BOB BOMBABON 24X250G,6,arcorencasa,CASA,627.96120199999995747930370271205902099609375,627.96
13641,BOTA BOB NAVIDAD 16X150G,6,arcorencasa,CASA,697.1209300000000439467839896678924560546875,697.12
13642,CRUNCHY MIX AGUILA 30X120G,6,arcorencasa,CASA,4741.7423129999997399863786995410919189453125,4741.74
13643,CROCANTINOS MANI ARC,6,arcorencasa,CASA,207.35552200000000766522134654223918914794921875,207.36
13645,CEREAL MIX RELL.FRUT.36X4X32G,6,arcorencasa,CASA,1699.064454999999952633515931665897369384765625,1699.06
13648,BOCADITO CHOCOMANI 12X520G,6,arcorencasa,CASA,9147.642350000000078580342233180999755859375,9147.64
13649,BOCADITO DULCILAC 12X520G,6,arcorencasa,CASA,4213.60223899999982677400112152099609375,4213.60
13650,BOCADITO VACA LECHERA 12X520G,6,arcorencasa,CASA,9147.642350000000078580342233180999755859375,9147.64
13651,SUGUS AGRUPADO FLLA.12X12X6Un,6,arcorencasa,CASA,3620.76769999999987703631632030010223388671875,3620.77
13652,SUGUS AGRUPADO ANANA 12X12X6Un,6,arcorencasa,CASA,3620.76769999999987703631632030010223388671875,3620.77
13653,SALADIX PAPAS EXT.CHEDDAR 20X95GR,6,arcorencasa,CASA,157.649084999999985257090884260833263397216796875,157.65
13654,ESPECIAS.AJI.MOLID.LC.4X10X23G,6,arcorencasa,CASA,922.9250799999999799183569848537445068359375,922.93
13655,CONDIMENTO OREGANO 24X23G,6,arcorencasa,CASA,1061.987233999999943989678286015987396240234375,1061.99
13656,CONDIMENTO PIMENTON 4X10X23G,6,arcorencasa,CASA,922.9250799999999799183569848537445068359375,922.93
13657,CONDIMENTO PIMIENTA NEGRA GRANO 4X10X23G,6,arcorencasa,CASA,1178.84431499999982406734488904476165771484375,1178.84
13658,CONDIMENTO PIMIENTA NEGRA MOLIDA 4X10X23G,6,arcorencasa,CASA,1220.65852700000004915636964142322540283203125,1220.66
13659,CONDIMENTO NUEZ MOSCADA MOLIDA 4X10X23G,6,arcorencasa,CASA,1728.5882129999999961000867187976837158203125,1728.59
13660,CONDIMENTO PROVENZAL 24X23G,6,arcorencasa,CASA,1061.987233999999943989678286015987396240234375,1061.99
13661,CONDIMENTO OREGANO 24X48G,6,arcorencasa,CASA,1800.490043000000014217221178114414215087890625,1800.49
13662,CONDIMENTO COMINO MOLIDO 4X10X23G,6,arcorencasa,CASA,1227.904127999999900566763244569301605224609375,1227.90
13663,CONDIMENTO PARA CARNES 4X10X23G,6,arcorencasa,CASA,886.5557469999999966603354550898075103759765625,886.56
13664,CONDIMENTO PARA ARROZ 4X10X23G,6,arcorencasa,CASA,886.5557469999999966603354550898075103759765625,886.56
13665,ESP.PIMIEN.BCA.GRA.LC.4X10X23G,6,arcorencasa,CASA,1469.1605829999998604762367904186248779296875,1469.16
13666,CONDIMENTO PIMIENTA BLANCA MOLIDA 4X10X23G,6,arcorencasa,CASA,1622.58483200000000579166226089000701904296875,1622.58
13667,CONDIMENTO CHIMICHURRI 4X10X23G,6,arcorencasa,CASA,886.5557469999999966603354550898075103759765625,886.56
13668,CONDIMENTO AJO TRITURADO 4X10X48G,6,arcorencasa,CASA,1338.41548499999998966814018785953521728515625,1338.42
13669,CONDIMENTO PIMENTON 4X10X48G,6,arcorencasa,CASA,1655.640337999999928797478787600994110107421875,1655.64
13670,CONDIMENTO AJI TRITURADO 4X10X48G,6,arcorencasa,CASA,1655.640337999999928797478787600994110107421875,1655.64
13673,CONDIMENTO PROVENZAL 24X48G,6,arcorencasa,CASA,1800.490043000000014217221178114414215087890625,1800.49
13675,CONDIMENTO PIZZA 4X10X23G,6,arcorencasa,CASA,886.5557469999999966603354550898075103759765625,886.56
13676,HUEVO ARCOR MILK DINO 12X140G,6,arcorencasa,CASA,2539.0470599999998739804141223430633544921875,2539.05
13677,HVO ARC MILK UNICORNIO 12X140G,6,arcorencasa,CASA,2539.0470599999998739804141223430633544921875,2539.05
13684,"HVITO COF.BLOCK DISP 8X60X7,8G",6,arcorencasa,CASA,20956.46552999999767052941024303436279296875,20956.47
13685,HVO 47 STREET LEC/CO,6,arcorencasa,CASA,1033.401105000000143263605423271656036376953125,1033.40
13686,POSTRE BC DULCE DE LECHE 6X8X50G,6,arcorencasa,CASA,809.4769319999999197534634731709957122802734375,809.48
13689,MAST.FTA.ARCOR 36X120G,6,arcorencasa,CASA,611.4640620000000126310624182224273681640625,611.46
13691,CEREALES BAG AVENA 10X3X155G,6,arcorencasa,CASA,2223.83564699999988079071044921875,2223.84
13693,HUEVITO BON O BON 27X20X7.8G,6,arcorencasa,CASA,1354.158552999999983512680046260356903076171875,1354.16
13695,HHVO COFLER CHOCOL.BLOCK 6X1KG,6,arcorencasa,CASA,38330.077499999999417923390865325927734375,38330.08
13696,FIG.JOYSTICK LE C/CONF 24X125G,6,arcorencasa,CASA,2893.20909900000015113619156181812286376953125,2893.21
13697,FIG. CELULAR LE C/CONF 24X125G,6,arcorencasa,CASA,1100.2537259999999150750227272510528564453125,1100.25
13698,"FIGURA CORAZÃ""N LECHE",6,arcorencasa,CASA,845.48241800000005241599865257740020751953125,845.48
13704,BARRA CM YOG/FRU.LIG.36X4X26G,6,arcorencasa,CASA,1699.064575999999988198396749794483184814453125,1699.06
13705,BARRA CM YOG/FRU. 36X4X26G,6,arcorencasa,CASA,1858.64070700000002034357748925685882568359375,1858.64
13707,BARRA CM ORIGINAL 36X4X23G,6,arcorencasa,CASA,1858.64070700000002034357748925685882568359375,1858.64
13709,COFLER BLOCK BLANCO 8x20x38G,6,arcorencasa,CASA,1360.377952999999934036168269813060760498046875,1360.38
13710,TOPLINE7 ULTRA DOBLE 12X12X24G,6,arcorencasa,CASA,16205.042974999998477869667112827301025390625,16205.04
13711,MENTHO PLUS SIN AZUCAR COOL MINT 36X30G,6,arcorencasa,CASA,1896.162322999999787498381920158863067626953125,1896.16
13712,MENTHO PLUS SIN AZUCAR MIX BERRIES 36X30G,6,arcorencasa,CASA,1896.162322999999787498381920158863067626953125,1896.16
13748,MOGUL EXTREME ROCKS 12X10X45G,6,arcorencasa,CASA,6257.9705650000005334732122719287872314453125,6257.97
13751,MOGUL DIENTES 12X10X50G,6,arcorencasa,CASA,7435.150524999999106512404978275299072265625,7435.15
13757,ALF MINITORTA DARK 21X67G,6,arcorencasa,CASA,1164.0216940000000249710865318775177001953125,1164.02
13770,SALADIX QUESO 8X6X30,6,arcorencasa,CASA,92.1761060000000043146428652107715606689453125,92.18
13771,SALADIX QUESO 4X6X10,6,arcorencasa,CASA,173.499842999999970061253407038748264312744140625,173.50
13776,CRIOLLITAS TOSTADAS ARROZ DULCES 24X110G,6,arcorencasa,CASA,1666.666704999999865322024561464786529541015625,1666.67
13781,MANA LECHE 36X136G,6,arcorencasa,CASA,864.197488000000021202140487730503082275390625,864.20
13782,MANA LIMON 36X136G,6,arcorencasa,CASA,864.197488000000021202140487730503082275390625,864.20
13783,MANA VAINILLA 36X136G,6,arcorencasa,CASA,864.197488000000021202140487730503082275390625,864.20
13784,MANA AGRUPADA VAINILLA POR 3 12X408G,6,arcorencasa,CASA,2283.95062499999994543031789362430572509765625,2283.95
13785,"MISTER POPS YOGUS 12X50X12,5G.",6,arcorencasa,CASA,5413.901305999999749474227428436279296875,5413.90
13787,MAYONESA BC 20X125CC,6,arcorencasa,CASA,596.586264999999912106432020664215087890625,596.59
13791,MANA CHOCOLATADA 36X136G,6,arcorencasa,CASA,740.740704000000050655216909945011138916015625,740.74
13792,TL SEVEN BUB.FUN 36X16X14G,6,arcorencasa,CASA,7453.0411009999997986597009003162384033203125,7453.04
13795,JUG.PVO.ARC.POM.ROS.12X18X18.G,6,arcorencasa,CASA,3309.51794800000016039120964705944061279296875,3309.52
13796,BROWNIE ARCOR SIN TACC 12X425G,6,arcorencasa,CASA,4204.8155820000001767766661942005157470703125,4204.82
13797,"MENTHO PLUS 2 DULCE DE LECHE 12X12X27,2G",6,arcorencasa,CASA,7478.2184179999994739773683249950408935546875,7478.22
13798,COOKIES.AGUILA.C.CHIP.12X300G,6,arcorencasa,CASA,1854.513517999999976382241584360599517822265625,1854.51
13799,RAPTOR WHEY PROTEIN VAIN 2X980G,6,arcorencasa,CASA,68817.049950000000535510480403900146484375,68817.05
13800,RAPTOR WHEY PROTEIN CHOCO 2X1008G,6,arcorencasa,CASA,68817.049950000000535510480403900146484375,68817.05
13802,BATIDO SIMPLE SACIETY PLUS VAINILLA POLVO 6X448G,6,arcorencasa,CASA,22315.8720949999988079071044921875,22315.87
13803,BATIDO SIMPLE SACIETY PLUS CHOCOLATE 6X462G,6,arcorencasa,CASA,22315.8711269999985233880579471588134765625,22315.87
13804,RAPTOR CREATINA NARANJA 8X162G,6,arcorencasa,CASA,19536.60107300000163377262651920318603515625,19536.60
13830,HELADO POSTRE CHOCOTORTA 6X637G,6,arcorencasa,CASA,11038.96104299999933573417365550994873046875,11038.96
13833,MAST. RICOMÁS SURT. X4 28X280G,6,arcorencasa,CASA,2259.75038300000005619949661195278167724609375,2259.75
13835,OBLEA HAMLETON 8X16X28G,6,arcorencasa,CASA,608.0933650000000625368556939065456390380859375,608.09
13837,NUEVO SURTIDO ESPECIAL 30X223G,6,arcorencasa,CASA,4878.5634259999997084378264844417572021484375,4878.56
13841,MOG.EXT PALOTES BLUEB 12X70X8G,6,arcorencasa,CASA,4022.8960749999996551196090877056121826171875,4022.90
13854,TOPLINE SEVEN TURBO MINT 12X50G,6,arcorencasa,CASA,3648.16113199999972493969835340976715087890625,3648.16
13855,SALADIX CROSS BBQ 32,6,arcorencasa,CASA,134.241877000000016550984582863748073577880859375,134.24
13856,SALADIX QUESITOS BBQ,6,arcorencasa,CASA,210.943293000000011261363397352397441864013671875,210.94
13857,CABALLA LC ACEITE Y AGUA 24X300G,6,arcorencasa,CASA,2896.6970449999998891144059598445892333984375,2896.70
13858,CABALLA LC NATURAL 24X300G,6,arcorencasa,CASA,2821.05571000000009007635526359081268310546875,2821.06
13860,SUGUS SURTIDO 8X700G,6,arcorencasa,CASA,7255.0859479999999166466295719146728515625,7255.09
13864,RAPTOR BARRA PROTEIN COOKIES 6X16X45G,6,arcorencasa,CASA,1471.793785000000070795067586004734039306640625,1471.79
13865,RAPTOR BARRA PROTEIN MANI 6X16X45G,6,arcorencasa,CASA,1471.793785000000070795067586004734039306640625,1471.79
13872,POLENTA PRESTOPRONTA 24x730G,6,arcorencasa,CASA,1789.812398000000030151568353176116943359375,1789.81
13873,POLENTA PRESTOPRONTA 30X490G,6,arcorencasa,CASA,1249.917537000000038460711948573589324951171875,1249.92
13874,ACEITE DE MAIZ ARCOR 12X890 ML,6,arcorencasa,CASA,1131.946650999999974374077282845973968505859375,1131.95
13875,"CHUP B-COLOR MISKY 12X50X12,5G",6,arcorencasa,CASA,5541.519522000000506523065268993377685546875,5541.52
13876,LOMO.ATUN.EN.ACEITE.LC.24X300G.,6,arcorencasa,CASA,6746.1865680000000793370418250560760498046875,6746.19
13877,LOMO.ATUN.NATURAL.LC.24X300G,6,arcorencasa,CASA,6746.1865680000000793370418250560760498046875,6746.19
13878,MOG.EXT PALOTES TUTTI 12X70X8G,6,arcorencasa,CASA,4022.8960749999996551196090877056121826171875,4022.90
13879,MOG.EX PALOTES SANDIA 12X70X8G,6,arcorencasa,CASA,4022.8960749999996551196090877056121826171875,4022.90
13881,PALOTES SURT 120G,6,arcorencasa,CASA,1252.40844299999980648863129317760467529296875,1252.41
13885,PURE.TOMATE.NOEL.12X530G,6,arcorencasa,CASA,769.075031999999964682501740753650665283203125,769.08
13886,PURE TOMATE LC 12x530G,6,arcorencasa,CASA,992.744500000000016370904631912708282470703125,992.74
13889,SURTIDO BAGLEY 21X398G,6,arcorencasa,CASA,1166.274713999999903535353951156139373779296875,1166.27
13890,SURTIDO DIVERSION 21X398G,6,arcorencasa,CASA,956.1519220000000132131390273571014404296875,956.15
13892,GUARDIANES DEL PLANETA CHOCOLATE 30X145G,6,arcorencasa,CASA,583.4824489999999741485225968062877655029296875,583.48
13893,GURDIANES DEL PLANETA CHOCOLATE 16X245G,6,arcorencasa,CASA,805.65865600000006452319212257862091064453125,805.66
13895,GURDIANES DEL PLANETA FRUTAL 30X145G,6,arcorencasa,CASA,583.4824489999999741485225968062877655029296875,583.48
13896,GUARDIANES DEL PLANETA FRUTAL 16X245G,6,arcorencasa,CASA,805.65865600000006452319212257862091064453125,805.66
13898,GURDIANES DEL PLANETA COCODRILO 30X145G,6,arcorencasa,CASA,535.3055729999999812207533977925777435302734375,535.31
13899,GURDIANES DEL PLANETA DELFIN 30X145G,6,arcorencasa,CASA,535.3055729999999812207533977925777435302734375,535.31
13900,TRAVIATA 16X5X506 GR,6,arcorencasa,CASA,1046.4501080000000001746229827404022216796875,1046.45
13901,CRIOLLITAS POR 5 ORIGINAL 12X5X100G,6,arcorencasa,CASA,2160.49432500000011714291758835315704345703125,2160.49
13902,BUTTER TOFFEES DULCE DE LECHE 6X810G,6,arcorencasa,CASA,5468.792593000000124447979032993316650390625,5468.79
13903,BUTTER TOF. REL.MANZANA 6X810G,6,arcorencasa,CASA,2894.9519829999999274150468409061431884765625,2894.95
13904,BUTTER TOF. RELLENO DDL36X140G,6,arcorencasa,CASA,1186.2015989999999874271452426910400390625,1186.20
13905,BUTTER TOF. REL.MANZANA36X140G,6,arcorencasa,CASA,924.446533999999928710167296230792999267578125,924.45
13906,CARAMELO ARCOR MILK 36X100G,6,arcorencasa,CASA,796.9537950000000137151801027357578277587890625,796.95
13907,CARAMELO ARCOR MILK 12X320G,6,arcorencasa,CASA,1061.34714399999984379974193871021270751953125,1061.35
13909,MERENGADAS FRUTILLA POR 3 12X3X87G,6,arcorencasa,CASA,3000.0004319999998187995515763759613037109375,3000.00
1391,SAPITO DULCE DE LECHE 8X24X10G,6,arcorencasa,CASA,6910.563857999999527237378060817718505859375,6910.56
13916,POLVORITA VAIN-VAIN 40X81G,6,arcorencasa,CASA,570.6667340000000194777385331690311431884765625,570.67
13917,POLVORITA VAI-FRU 40X81G,6,arcorencasa,CASA,570.6667340000000194777385331690311431884765625,570.67
13918,POLVORITA CHOC-VAI 40X81G,6,arcorencasa,CASA,570.6667340000000194777385331690311431884765625,570.67
13919,POLVORITA VAI-VAI 36X152G,6,arcorencasa,CASA,998.6673289999999951760401017963886260986328125,998.67
13922,MINI POLVORITA VAI-VAI 36X152G,6,arcorencasa,CASA,851.0723759999999629144440405070781707763671875,851.07
13925,MINI POLVORITA CHO-VAI 36X152G,6,arcorencasa,CASA,851.0723759999999629144440405070781707763671875,851.07
13926,RUMBA 36X108G,6,arcorencasa,CASA,525.04114299999991999357007443904876708984375,525.04
13927,RUMBA 12X3X108G,6,arcorencasa,CASA,1506.2827779999997801496647298336029052734375,1506.28
13928,AMOR 36X108G,6,arcorencasa,CASA,714.12820599999986370676197111606597900390625,714.13
13929,AMOR 12X3X108G,6,arcorencasa,CASA,1381.912322999999787498381920158863067626953125,1381.91
13930,MELLIZAS 36X108G,6,arcorencasa,CASA,525.04114299999991999357007443904876708984375,525.04
13931,MELLIZAS 12X3X108G,6,arcorencasa,CASA,1381.912322999999787498381920158863067626953125,1381.91
13939,CHOCOLINAS 40X150G,6,arcorencasa,CASA,591.8770660000000134459696710109710693359375,591.88
1394,HVO CHOC LECH RELL BOB 12X210GR,6,arcorencasa,CASA,15898.137122999998609884642064571380615234375,15898.14
13940,CHOCOLINAS 25X262G,6,arcorencasa,CASA,823.75711000000001149601303040981292724609375,823.76
13943,VAINITAS 40X152G,6,arcorencasa,CASA,300.78470399999997653139871545135974884033203125,300.78
13946,HELADO GELATO BC LIMON 6X300G,6,arcorencasa,CASA,4420.5053419999994730460457503795623779296875,4420.51
13947,HELADO KOPA CHOCOLATE DULCE DE LECHE 18x90G,6,arcorencasa,CASA,36140.304199999998672865331172943115234375,36140.30
13949,HELADO POSTRE COFLER 3 PLACERES 6X500G,6,arcorencasa,CASA,11038.96104299999933573417365550994873046875,11038.96
13950,MOGUL BAT-GUM 12X12X 30GR,6,arcorencasa,CASA,1242.08012499999995270627550780773162841796875,1242.08
13951,PD ARCOR FRUTOS SECOS 6X700G,6,arcorencasa,CASA,8678.23761200000080862082540988922119140625,8678.24
13956,MOGUL BAÑADOS 24X80G,6,arcorencasa,CASA,1576.823115999999799896613694727420806884765625,1576.82
13959,HELADO GELATO ROCKLETS 6X250G,6,arcorencasa,CASA,5194.804307000000335392542183399200439453125,5194.80
13960,HELADO ARCOR MILK 20X52G,6,arcorencasa,CASA,33250.78112400000100024044513702392578125,33250.78
13961,"FLICS TUTTI FRUTTI 18X12X12,6",6,arcorencasa,CASA,580.2456989999999450446921400725841522216796875,580.25
13964,POLVORITA VAI-FRU 36X152G,6,arcorencasa,CASA,998.6673289999999951760401017963886260986328125,998.67
13965,MERENGADAS FRUTILLA 36X88G,6,arcorencasa,CASA,1111.111419000000068990630097687244415283203125,1111.11
13966,HELADO BONOBON CORAZON BLANCO 16X75CC,6,arcorencasa,CASA,42024.7036000000007334165275096893310546875,42024.70
13967,"SUGUS MAX SANDIA 12X70X7,5G",6,arcorencasa,CASA,4315.018267999999807216227054595947265625,4315.02
13973,MAST.HALLOWEEN 24X10,6,arcorencasa,CASA,439.3892359999999825959093868732452392578125,439.39
13974,ROCKLETS MAX 30 X 50,6,arcorencasa,CASA,769.1567069999999830542947165668010711669921875,769.16
13977,MELITAS 32X159G,6,arcorencasa,CASA,925.926001000000042040483094751834869384765625,925.93
13978,COFLER BLOCK MAX BLANCO 30X100G,6,arcorencasa,CASA,3508.88928499999974519596435129642486572265625,3508.89
13979,COFLER BLOCK MAX LECHE 30X100G,6,arcorencasa,CASA,3508.88928499999974519596435129642486572265625,3508.89
13980,ALMENDRA BLACK VELVET AGUILA 30X120G,6,arcorencasa,CASA,4741.7423129999997399863786995410919189453125,4741.74
13982,BOTON ARCOR 50%CAC 30X100G-NAV,6,arcorencasa,CASA,422.32763099999993983146850951015949249267578125,422.33
13984,PD ARCOR C/ALMENDR LATA 4X500G,6,arcorencasa,CASA,3659.49713800000017727143131196498870849609375,3659.50
13987,MEDALLON  AGUILA DOS SABORES 20X12X14G,6,arcorencasa,CASA,8400.573467000000164262019097805023193359375,8400.57
13989,FORMIS NVA VAI/FRU.60X72G,6,arcorencasa,CASA,507.0653829999999970823409967124462127685546875,507.07
13990,FORMIS NVA VAI/CHO.60X72G,6,arcorencasa,CASA,507.0653829999999970823409967124462127685546875,507.07
13991,FORMIS NVA CHO/DDL.60X72G,6,arcorencasa,CASA,507.0653829999999970823409967124462127685546875,507.07
13992,FORMIS NVA VAI/FRU 36X102G,6,arcorencasa,CASA,864.197488000000021202140487730503082275390625,864.20
13993,FORMIS NVA VAI/CHO 36X102G,6,arcorencasa,CASA,864.197366999999985637259669601917266845703125,864.20
13996,FORMIS NVA CHO/DDL 36X102G,6,arcorencasa,CASA,802.4690959999999222418409772217273712158203125,802.47
13997,FORMIS NVA CHO/VAI 36X102G,6,arcorencasa,CASA,802.4690959999999222418409772217273712158203125,802.47
13998,TOPLINE SEVEN  XPLOSIVE LATA 8X8X24GR,6,arcorencasa,CASA,3895.995630999999775667674839496612548828125,3896.00
14006,CROCANTE CASTAÑAS CA,6,arcorencasa,CASA,677.0788529999999809660948812961578369140625,677.08
14007,FIGURA CHOCOLATE BOTÍN 24X110G,6,arcorencasa,CASA,783.260467000000062398612499237060546875,783.26
14008,HELADO BARRITA AGUILA POR 24 24UX49CC,6,arcorencasa,CASA,30620.8165999999982886947691440582275390625,30620.82
14009,HEL BARRI AGUILA SA 24UX34G(49CC),6,arcorencasa,CASA,18500.9363000000012107193470001220703125,18500.94
14010,BARRA SIMPLE SURTIDO 6X600G,6,arcorencasa,CASA,13802.90402700000049662776291370391845703125,13802.90
14013,HVO COF.BLOC MITI-MITI 12X170G,6,arcorencasa,CASA,14267.5308379999987664632499217987060546875,14267.53
14015,HUEVO BOB REGALERIA,6,arcorencasa,CASA,5078.0944829999998546554706990718841552734375,5078.09
14017,FIGURA BOB CORAZÓN 12X120G S/T,6,arcorencasa,CASA,8153.03166699999928823672235012054443359375,8153.03
14020,HVO AGUI 60%CACAO 12X115G S/T,6,arcorencasa,CASA,11822.17044800000076065771281719207763671875,11822.17
14022,HVITO AGU 60%CACAO 60X8GR,6,arcorencasa,CASA,16449.34500000000116415321826934814453125,16449.35
14023,HVITO ARCOR MILK 8X60X8G S/T,6,arcorencasa,CASA,8866.411487999999735620804131031036376953125,8866.41
14027,HUEVO POPup 12X110 G,6,arcorencasa,CASA,6255.95180099999925005249679088592529296875,6255.95
14030,HVITOS ARC MILK B 28X10X7.8GR,6,arcorencasa,CASA,366.925844999999981155269779264926910400390625,366.93
14031,BUDIN BAG TEN RELL.D,6,arcorencasa,CASA,2503.3387499999998908606357872486114501953125,2503.34
14032,CONEJO BOB LECHE 6X12X50G-FP,6,arcorencasa,CASA,4076.69884599999977581319399178028106689453125,4076.70
14033,CONEJO BOB BCO 6X12X50G-FP,6,arcorencasa,CASA,4076.69884599999977581319399178028106689453125,4076.70
14042,TUBITOS MOGUL EXT.FRU12X16X20G,6,arcorencasa,CASA,4695.478568000000450410880148410797119140625,4695.48
14043,MOGUL TUBITOS FRUTILLA 30X70G,6,arcorencasa,CASA,1222.11415699999997741542756557464599609375,1222.11
14044,MOGUL TUBITOS FRUTILLA 6X620G,6,arcorencasa,CASA,9106.837156999999933759681880474090576171875,9106.84
14047,MOGUL LADRIL BLUE MUND 6X500G,6,arcorencasa,CASA,5657.3772639999997409177012741565704345703125,5657.38
14048,MOGUL TWIST MUND ANANA 6X24X25G,6,arcorencasa,CASA,8440.45179999999891151674091815948486328125,8440.45
14049,MOGUL TUBITOS TUTTI FRUTTI 6X24X25G,6,arcorencasa,CASA,9975.21979300000020884908735752105712890625,9975.22
14068,TUBITOS MOGUL EXT.TUT12X16X20G,6,arcorencasa,CASA,4695.478568000000450410880148410797119140625,4695.48
14081,HELADO BONOBON CORAZON 16X61G,6,arcorencasa,CASA,42024.7036000000007334165275096893310546875,42024.70
14082,SIMPLE VITACAL CARAMELO DULCE DE LECHE 12X60X8G,6,arcorencasa,CASA,17795.7724999999991268850862979888916015625,17795.77
14083,NAT.BREAK.NUTRITIVO BOLSA 30 GR,6,arcorencasa,CASA,322.69175400000000308864400722086429595947265625,322.69
14084,HVO AR.MILK CASTI.DINO 12X140G,6,arcorencasa,CASA,2539.0470599999998739804141223430633544921875,2539.05
14088,GEL.CEREZA.LIGHT.BC.6X8X18.G,6,arcorencasa,CASA,654.6540439999998852727003395557403564453125,654.65
14089,GEL.FRUTILLA.LIGHT.BC.6X8X18.G,6,arcorencasa,CASA,654.6541650000000345244188793003559112548828125,654.65
14090,GEL.DURAZNO.LIGHT.BC 6X8X18GR,6,arcorencasa,CASA,654.8897519999999303763615898787975311279296875,654.89
14091,CEREAL MIX SNACK ORIGINAL 36X100G,6,arcorencasa,CASA,925.9258799999998927887645550072193145751953125,925.93
14092,CEREAL MIX SNACK CACAO 36X100G,6,arcorencasa,CASA,925.926001000000042040483094751834869384765625,925.93
14093,GALLETA CEREAL MIX FRUTILLA 36X150G,6,arcorencasa,CASA,1049.382663999999977022525854408740997314453125,1049.38
14094,GALLETA CEREAL MIX CACAO 36X150G,6,arcorencasa,CASA,1049.382663999999977022525854408740997314453125,1049.38
14116,MANA PETIT AVENA-VAI 36X140G,6,arcorencasa,CASA,582.006853999999975712853483855724334716796875,582.01
14117,ALFAJOR BYN NEGRO 36X50G,6,arcorencasa,CASA,582.01060499999994135578162968158721923828125,582.01
14118,ALFAJOR BYN BLANCO 36X50G,6,arcorencasa,CASA,582.01060499999994135578162968158721923828125,582.01
14120,ALF AGUILA DORADO 40X50G,6,arcorencasa,CASA,635.2205969999998842467903159558773040771484375,635.22
14125,SALADIX FUEGO ESTUCHE 4X6X100G,6,arcorencasa,CASA,987.654271999999991749064065515995025634765625,987.65
14127,SNACK SALADIX STICKS FUEGO 20X80G,6,arcorencasa,CASA,1047.08596299999999246210791170597076416015625,1047.09
14128,SNACK SALADIX CROSS FUEGO 32X67G,6,arcorencasa,CASA,687.8143360000000257059582509100437164306640625,687.81
14152,TOM.CUB.AJOYCEB.LC.24X400G,6,arcorencasa,CASA,1584.32959299999993163510225713253021240234375,1584.33
14153,TOM.CUB.OREG.LC.24X400G,6,arcorencasa,CASA,1584.32959299999993163510225713253021240234375,1584.33
14154,MINICOFL LE/ROCK 16X16X18G S/T,6,arcorencasa,CASA,8315.843942999999853782355785369873046875,8315.84
14155,CHICLE FLICS MENTA 24X12X17G,6,arcorencasa,CASA,5923.1824409999999261344783008098602294921875,5923.18
14156,CHICLE FLICS TUTTI FRUTTI 24X12X17G,6,arcorencasa,CASA,5923.1824409999999261344783008098602294921875,5923.18
14160,GEL.FRAMBUE.LIGHT.BC.6X8X18.GR,6,arcorencasa,CASA,654.6541650000000345244188793003559112548828125,654.65
